inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.95
2,1:TRUE,1:TRUE,,0.94
3,1:TRUE,1:TRUE,,0.87
4,1:TRUE,1:TRUE,,0.88
5,1:TRUE,1:TRUE,,1
6,1:TRUE,1:TRUE,,0.95
7,2:FALSE,2:FALSE,,1
8,1:TRUE,1:TRUE,,0.96
9,1:TRUE,1:TRUE,,0.53
10,2:FALSE,1:TRUE,+,0.75
11,1:TRUE,2:FALSE,+,0.56
12,2:FALSE,2:FALSE,,0.63
13,2:FALSE,1:TRUE,+,0.73
14,1:TRUE,1:TRUE,,0.72
15,2:FALSE,1:TRUE,+,0.87
16,1:TRUE,1:TRUE,,0.62
17,1:TRUE,1:TRUE,,0.62
18,1:TRUE,1:TRUE,,0.53
19,2:FALSE,2:FALSE,,0.54
20,1:TRUE,2:FALSE,+,0.61
21,1:TRUE,1:TRUE,,0.73
22,1:TRUE,1:TRUE,,0.91
23,2:FALSE,1:TRUE,+,0.84
24,2:FALSE,2:FALSE,,0.93
25,2:FALSE,1:TRUE,+,0.6
26,1:TRUE,1:TRUE,,0.7
27,1:TRUE,1:TRUE,,0.9
28,1:TRUE,1:TRUE,,0.52
29,1:TRUE,1:TRUE,,1
30,2:FALSE,2:FALSE,,1
31,1:TRUE,1:TRUE,,0.98
32,1:TRUE,1:TRUE,,0.92
33,1:TRUE,1:TRUE,,0.81
34,1:TRUE,1:TRUE,,0.99
35,2:FALSE,2:FALSE,,1
36,1:TRUE,1:TRUE,,1
37,1:TRUE,1:TRUE,,0.98
38,1:TRUE,1:TRUE,,0.94
39,1:TRUE,1:TRUE,,0.97
40,1:TRUE,1:TRUE,,0.99
41,2:FALSE,1:TRUE,+,0.99
42,1:TRUE,1:TRUE,,0.95
43,1:TRUE,1:TRUE,,0.96
44,2:FALSE,1:TRUE,+,0.76
45,1:TRUE,1:TRUE,,0.82
46,1:TRUE,1:TRUE,,0.74
47,2:FALSE,2:FALSE,,0.98
48,1:TRUE,1:TRUE,,0.92
49,1:TRUE,1:TRUE,,0.83
50,1:TRUE,1:TRUE,,0.93
51,2:FALSE,1:TRUE,+,0.81
52,1:TRUE,1:TRUE,,0.71
53,1:TRUE,1:TRUE,,0.68
54,1:TRUE,1:TRUE,,0.92
55,1:TRUE,1:TRUE,,0.92
56,1:TRUE,1:TRUE,,0.99
57,2:FALSE,2:FALSE,,0.66
58,1:TRUE,1:TRUE,,0.91
59,1:TRUE,1:TRUE,,0.98
60,1:TRUE,1:TRUE,,0.76
61,1:TRUE,1:TRUE,,0.75
62,1:TRUE,1:TRUE,,0.91
63,1:TRUE,1:TRUE,,0.95
64,2:FALSE,2:FALSE,,0.83
65,1:TRUE,1:TRUE,,0.97
66,1:TRUE,1:TRUE,,0.95
67,2:FALSE,1:TRUE,+,0.5
68,2:FALSE,2:FALSE,,0.7
69,1:TRUE,1:TRUE,,0.89
70,1:TRUE,1:TRUE,,0.97
71,1:TRUE,1:TRUE,,0.62
72,2:FALSE,1:TRUE,+,0.89
73,1:TRUE,1:TRUE,,0.94
74,1:TRUE,1:TRUE,,0.95
75,1:TRUE,1:TRUE,,0.96
76,1:TRUE,1:TRUE,,0.84
77,1:TRUE,1:TRUE,,0.69
78,2:FALSE,2:FALSE,,0.61
79,2:FALSE,2:FALSE,,0.58
80,1:TRUE,1:TRUE,,0.94
81,1:TRUE,1:TRUE,,0.73
82,1:TRUE,1:TRUE,,0.97
83,2:FALSE,1:TRUE,+,0.68
84,1:TRUE,1:TRUE,,0.72
85,1:TRUE,1:TRUE,,0.67
86,1:TRUE,1:TRUE,,0.96
87,2:FALSE,1:TRUE,+,0.55
88,2:FALSE,1:TRUE,+,0.81
