inst#,actual,predicted,error,prediction
1,2:FALSE,1:TRUE,+,0.69
2,2:FALSE,2:FALSE,,0.57
3,2:FALSE,1:TRUE,+,0.73
4,2:FALSE,1:TRUE,+,0.53
5,2:FALSE,2:FALSE,,0.74
6,2:FALSE,1:TRUE,+,0.71
7,1:TRUE,1:TRUE,,1
8,2:FALSE,2:FALSE,,0.79
9,2:FALSE,2:FALSE,,0.89
10,2:FALSE,2:FALSE,,0.69
11,2:FALSE,2:FALSE,,0.93
12,1:TRUE,2:FALSE,+,0.6
13,2:FALSE,2:FALSE,,0.885
14,2:FALSE,2:FALSE,,0.61
15,2:FALSE,2:FALSE,,0.59
16,2:FALSE,1:TRUE,+,0.5
17,2:FALSE,1:TRUE,+,0.78
18,2:FALSE,2:FALSE,,0.6
19,2:FALSE,2:FALSE,,0.6
20,1:TRUE,1:TRUE,,0.72
21,2:FALSE,1:TRUE,+,0.86
22,2:FALSE,1:TRUE,+,0.63
23,2:FALSE,2:FALSE,,0.6
24,1:TRUE,1:TRUE,,0.9
25,2:FALSE,2:FALSE,,0.8
26,1:TRUE,1:TRUE,,0.85
27,2:FALSE,1:TRUE,+,0.92
28,2:FALSE,2:FALSE,,0.83
29,2:FALSE,2:FALSE,,0.8
30,2:FALSE,2:FALSE,,0.68
31,2:FALSE,2:FALSE,,0.54
32,1:TRUE,1:TRUE,,0.84
33,2:FALSE,1:TRUE,+,0.67
34,1:TRUE,1:TRUE,,0.92
35,1:TRUE,1:TRUE,,0.73
36,1:TRUE,1:TRUE,,0.84
37,1:TRUE,2:FALSE,+,0.6
38,2:FALSE,2:FALSE,,0.54
39,1:TRUE,1:TRUE,,0.85
40,2:FALSE,2:FALSE,,0.56
41,2:FALSE,1:TRUE,+,0.62
42,2:FALSE,1:TRUE,+,0.77
43,2:FALSE,1:TRUE,+,0.71
44,2:FALSE,1:TRUE,+,0.86
45,2:FALSE,2:FALSE,,0.55
46,2:FALSE,1:TRUE,+,0.62
47,2:FALSE,2:FALSE,,0.75
48,2:FALSE,1:TRUE,+,0.7
49,2:FALSE,1:TRUE,+,0.7
50,2:FALSE,1:TRUE,+,0.6
51,2:FALSE,2:FALSE,,0.54
52,2:FALSE,1:TRUE,+,0.89
53,1:TRUE,1:TRUE,,0.92
54,1:TRUE,1:TRUE,,0.84
55,1:TRUE,1:TRUE,,0.96
56,2:FALSE,1:TRUE,+,0.93
57,1:TRUE,1:TRUE,,0.85
58,2:FALSE,2:FALSE,,0.55
59,1:TRUE,1:TRUE,,0.8
60,1:TRUE,1:TRUE,,0.78
61,2:FALSE,1:TRUE,+,0.65
62,2:FALSE,2:FALSE,,1
63,2:FALSE,1:TRUE,+,0.62
64,2:FALSE,2:FALSE,,1
65,1:TRUE,1:TRUE,,0.99
66,1:TRUE,1:TRUE,,0.93
67,2:FALSE,1:TRUE,+,0.87
68,1:TRUE,1:TRUE,,0.89
69,2:FALSE,2:FALSE,,1
70,2:FALSE,2:FALSE,,0.91
71,2:FALSE,2:FALSE,,0.53
72,2:FALSE,2:FALSE,,0.51
73,2:FALSE,1:TRUE,+,0.74
74,2:FALSE,1:TRUE,+,0.66
75,2:FALSE,2:FALSE,,0.79
76,2:FALSE,2:FALSE,,1
77,2:FALSE,1:TRUE,+,0.93
78,2:FALSE,2:FALSE,,0.99
79,1:TRUE,1:TRUE,,0.74
80,1:TRUE,1:TRUE,,0.68
81,2:FALSE,2:FALSE,,0.84
82,2:FALSE,1:TRUE,+,0.51
83,2:FALSE,2:FALSE,,0.99
84,2:FALSE,2:FALSE,,0.98
85,2:FALSE,1:TRUE,+,0.5
86,1:TRUE,1:TRUE,,0.87
87,1:TRUE,1:TRUE,,0.83
88,1:TRUE,1:TRUE,,0.95
89,2:FALSE,2:FALSE,,1
90,2:FALSE,2:FALSE,,1
91,2:FALSE,2:FALSE,,0.99
92,1:TRUE,1:TRUE,,0.98
93,1:TRUE,1:TRUE,,0.89
94,1:TRUE,1:TRUE,,0.84
95,1:TRUE,1:TRUE,,0.88
96,1:TRUE,1:TRUE,,0.56
97,1:TRUE,1:TRUE,,0.8
98,2:FALSE,1:TRUE,+,0.82
99,1:TRUE,1:TRUE,,0.59
100,2:FALSE,1:TRUE,+,0.82
101,2:FALSE,2:FALSE,,0.52
102,2:FALSE,2:FALSE,,0.54
103,2:FALSE,2:FALSE,,0.66
104,1:TRUE,1:TRUE,,0.6
105,2:FALSE,1:TRUE,+,0.82
106,2:FALSE,2:FALSE,,0.56
107,1:TRUE,1:TRUE,,0.8
108,2:FALSE,1:TRUE,+,0.77
109,1:TRUE,1:TRUE,,0.72
110,1:TRUE,1:TRUE,,0.87
111,1:TRUE,1:TRUE,,0.96
112,1:TRUE,1:TRUE,,0.92
