inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,1
2,2:FALSE,2:FALSE,,1
3,2:FALSE,2:FALSE,,1
4,2:FALSE,2:FALSE,,1
5,2:FALSE,1:TRUE,+,0.52
6,2:FALSE,2:FALSE,,1
7,2:FALSE,1:TRUE,+,0.64
8,2:FALSE,2:FALSE,,1
9,2:FALSE,2:FALSE,,1
10,2:FALSE,2:FALSE,,1
11,2:FALSE,2:FALSE,,0.54
12,2:FALSE,2:FALSE,,1
13,2:FALSE,2:FALSE,,0.966
14,2:FALSE,2:FALSE,,0.95
15,2:FALSE,2:FALSE,,0.956
16,2:FALSE,2:FALSE,,0.984
17,2:FALSE,2:FALSE,,0.956
18,2:FALSE,2:FALSE,,0.991
19,2:FALSE,2:FALSE,,0.6
20,1:TRUE,1:TRUE,,0.99
21,1:TRUE,1:TRUE,,0.84
22,1:TRUE,2:FALSE,+,0.55
23,2:FALSE,2:FALSE,,1
24,1:TRUE,2:FALSE,+,0.63
25,1:TRUE,1:TRUE,,0.95
26,2:FALSE,1:TRUE,+,0.99
27,2:FALSE,1:TRUE,+,0.54
28,2:FALSE,2:FALSE,,0.58
29,1:TRUE,1:TRUE,,1
30,2:FALSE,1:TRUE,+,0.72
31,2:FALSE,2:FALSE,,0.83
32,2:FALSE,1:TRUE,+,0.84
33,1:TRUE,1:TRUE,,0.99
34,2:FALSE,1:TRUE,+,0.81
35,1:TRUE,1:TRUE,,0.95
36,1:TRUE,1:TRUE,,0.93
37,2:FALSE,1:TRUE,+,0.72
38,1:TRUE,1:TRUE,,0.9
39,1:TRUE,1:TRUE,,0.97
40,1:TRUE,1:TRUE,,0.85
41,2:FALSE,1:TRUE,+,0.72
42,2:FALSE,1:TRUE,+,0.93
43,1:TRUE,1:TRUE,,0.92
44,2:FALSE,2:FALSE,,0.97
45,2:FALSE,2:FALSE,,1
46,2:FALSE,2:FALSE,,1
47,2:FALSE,2:FALSE,,1
48,2:FALSE,2:FALSE,,1
49,2:FALSE,2:FALSE,,1
50,2:FALSE,2:FALSE,,1
51,2:FALSE,2:FALSE,,1
52,2:FALSE,2:FALSE,,1
53,2:FALSE,1:TRUE,+,0.68
54,2:FALSE,2:FALSE,,0.8
55,2:FALSE,2:FALSE,,0.65
56,2:FALSE,1:TRUE,+,0.65
57,1:TRUE,1:TRUE,,0.86
58,2:FALSE,1:TRUE,+,0.85
59,2:FALSE,2:FALSE,,0.52
60,2:FALSE,2:FALSE,,0.964
61,2:FALSE,1:TRUE,+,0.63
62,2:FALSE,1:TRUE,+,0.91
63,2:FALSE,1:TRUE,+,0.67
64,2:FALSE,1:TRUE,+,0.83
65,2:FALSE,2:FALSE,,0.957
66,2:FALSE,2:FALSE,,0.993
67,2:FALSE,2:FALSE,,0.973
68,2:FALSE,2:FALSE,,0.973
69,1:TRUE,1:TRUE,,0.96
70,1:TRUE,1:TRUE,,0.86
71,2:FALSE,1:TRUE,+,0.9
72,1:TRUE,1:TRUE,,0.94
73,1:TRUE,1:TRUE,,0.97
74,1:TRUE,1:TRUE,,0.96
75,2:FALSE,2:FALSE,,0.991
76,2:FALSE,1:TRUE,+,0.84
77,2:FALSE,1:TRUE,+,0.97
78,2:FALSE,1:TRUE,+,0.88
79,2:FALSE,2:FALSE,,0.99
80,2:FALSE,2:FALSE,,1
81,1:TRUE,1:TRUE,,0.82
82,1:TRUE,1:TRUE,,0.52
83,2:FALSE,2:FALSE,,0.99
84,2:FALSE,1:TRUE,+,0.82
85,2:FALSE,2:FALSE,,0.98
86,2:FALSE,2:FALSE,,1
87,2:FALSE,2:FALSE,,0.99
88,2:FALSE,2:FALSE,,1
89,1:TRUE,1:TRUE,,0.87
90,2:FALSE,1:TRUE,+,0.87
91,2:FALSE,1:TRUE,+,0.63
92,2:FALSE,2:FALSE,,1
93,2:FALSE,2:FALSE,,1
94,2:FALSE,2:FALSE,,0.98
95,2:FALSE,2:FALSE,,0.7
96,2:FALSE,1:TRUE,+,0.57
97,2:FALSE,1:TRUE,+,0.66
98,2:FALSE,2:FALSE,,0.81
99,2:FALSE,2:FALSE,,0.65
100,2:FALSE,1:TRUE,+,0.86
101,2:FALSE,1:TRUE,+,0.98
102,2:FALSE,1:TRUE,+,0.65
103,1:TRUE,1:TRUE,,0.94
104,2:FALSE,1:TRUE,+,0.84
105,2:FALSE,2:FALSE,,0.83
106,2:FALSE,1:TRUE,+,0.71
107,2:FALSE,2:FALSE,,0.76
108,2:FALSE,1:TRUE,+,0.72
109,2:FALSE,2:FALSE,,0.73
110,2:FALSE,2:FALSE,,0.6
111,1:TRUE,1:TRUE,,0.69
