inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,1
2,2:FALSE,2:FALSE,,1
3,2:FALSE,2:FALSE,,0.99
4,2:FALSE,2:FALSE,,0.97
5,2:FALSE,2:FALSE,,1
6,2:FALSE,2:FALSE,,0.99
7,2:FALSE,2:FALSE,,0.99
8,2:FALSE,2:FALSE,,1
9,2:FALSE,1:TRUE,+,0.9
10,1:TRUE,1:TRUE,,0.85
11,1:TRUE,1:TRUE,,0.97
12,2:FALSE,2:FALSE,,1
13,2:FALSE,1:TRUE,+,0.78
14,2:FALSE,1:TRUE,+,0.64
15,2:FALSE,1:TRUE,+,0.59
16,1:TRUE,1:TRUE,,0.96
17,2:FALSE,1:TRUE,+,0.59
18,2:FALSE,1:TRUE,+,0.94
19,2:FALSE,1:TRUE,+,0.79
20,2:FALSE,1:TRUE,+,0.58
21,2:FALSE,2:FALSE,,0.58
22,2:FALSE,2:FALSE,,0.74
23,2:FALSE,1:TRUE,+,0.61
24,2:FALSE,1:TRUE,+,0.75
25,2:FALSE,1:TRUE,+,0.8
26,1:TRUE,1:TRUE,,0.99
27,2:FALSE,1:TRUE,+,0.95
28,1:TRUE,1:TRUE,,0.94
29,2:FALSE,1:TRUE,+,0.89
30,1:TRUE,1:TRUE,,0.96
31,2:FALSE,1:TRUE,+,0.66
32,2:FALSE,1:TRUE,+,0.98
33,2:FALSE,1:TRUE,+,0.63
34,2:FALSE,1:TRUE,+,0.82
35,2:FALSE,2:FALSE,,0.68
36,1:TRUE,1:TRUE,,0.65
37,1:TRUE,1:TRUE,,0.77
38,2:FALSE,1:TRUE,+,0.82
39,2:FALSE,1:TRUE,+,0.78
40,1:TRUE,1:TRUE,,0.76
41,2:FALSE,1:TRUE,+,0.8
42,1:TRUE,1:TRUE,,0.92
43,2:FALSE,2:FALSE,,0.7
44,1:TRUE,1:TRUE,,0.6
45,2:FALSE,2:FALSE,,0.81
46,2:FALSE,1:TRUE,+,0.66
47,1:TRUE,1:TRUE,,0.96
48,1:TRUE,1:TRUE,,0.98
49,2:FALSE,1:TRUE,+,0.55
50,1:TRUE,1:TRUE,,0.93
51,2:FALSE,1:TRUE,+,0.73
52,1:TRUE,1:TRUE,,0.72
53,2:FALSE,1:TRUE,+,0.57
54,1:TRUE,2:FALSE,+,0.8
55,2:FALSE,2:FALSE,,0.61
56,2:FALSE,1:TRUE,+,0.83
57,2:FALSE,1:TRUE,+,0.63
58,2:FALSE,1:TRUE,+,0.76
59,1:TRUE,1:TRUE,,0.93
60,1:TRUE,2:FALSE,+,0.56
61,1:TRUE,1:TRUE,,0.61
62,1:TRUE,1:TRUE,,0.99
63,2:FALSE,1:TRUE,+,0.65
64,2:FALSE,1:TRUE,+,0.87
65,2:FALSE,1:TRUE,+,0.97
66,2:FALSE,1:TRUE,+,0.82
67,2:FALSE,1:TRUE,+,0.79
68,2:FALSE,2:FALSE,,0.54
69,1:TRUE,1:TRUE,,0.51
70,2:FALSE,2:FALSE,,0.65
71,2:FALSE,1:TRUE,+,0.91
72,1:TRUE,1:TRUE,,0.75
73,2:FALSE,2:FALSE,,0.52
74,1:TRUE,1:TRUE,,0.88
75,1:TRUE,1:TRUE,,0.67
76,1:TRUE,1:TRUE,,0.96
77,1:TRUE,1:TRUE,,0.94
78,1:TRUE,1:TRUE,,0.84
79,1:TRUE,1:TRUE,,0.89
80,1:TRUE,1:TRUE,,0.79
81,2:FALSE,1:TRUE,+,0.76
82,2:FALSE,1:TRUE,+,0.85
83,1:TRUE,1:TRUE,,0.97
84,1:TRUE,1:TRUE,,0.89
85,2:FALSE,1:TRUE,+,0.62
86,1:TRUE,1:TRUE,,0.84
87,1:TRUE,2:FALSE,+,0.57
88,1:TRUE,1:TRUE,,0.56
89,2:FALSE,2:FALSE,,0.919
90,2:FALSE,2:FALSE,,0.968
91,2:FALSE,2:FALSE,,0.977
92,2:FALSE,2:FALSE,,0.97
93,2:FALSE,2:FALSE,,0.993
94,2:FALSE,2:FALSE,,0.989
95,2:FALSE,1:TRUE,+,0.73
96,1:TRUE,1:TRUE,,0.97
97,2:FALSE,1:TRUE,+,0.76
98,1:TRUE,1:TRUE,,0.97
99,1:TRUE,1:TRUE,,0.78
100,2:FALSE,2:FALSE,,0.51
101,1:TRUE,1:TRUE,,0.93
102,2:FALSE,1:TRUE,+,0.67
103,2:FALSE,2:FALSE,,0.57
104,2:FALSE,2:FALSE,,0.67
105,2:FALSE,1:TRUE,+,0.51
106,2:FALSE,1:TRUE,+,0.72
107,2:FALSE,1:TRUE,+,0.75
108,2:FALSE,2:FALSE,,0.54
109,2:FALSE,2:FALSE,,0.62
