inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.92
2,1:TRUE,1:TRUE,,0.88
3,2:FALSE,2:FALSE,,1
4,1:TRUE,1:TRUE,,0.87
5,1:TRUE,1:TRUE,,0.7
6,2:FALSE,2:FALSE,,0.77
7,2:FALSE,2:FALSE,,0.57
8,1:TRUE,2:FALSE,+,0.92
9,1:TRUE,1:TRUE,,0.84
10,2:FALSE,1:TRUE,+,0.73
11,1:TRUE,2:FALSE,+,0.84
12,1:TRUE,1:TRUE,,0.79
13,2:FALSE,2:FALSE,,0.94
14,1:TRUE,1:TRUE,,0.89
15,2:FALSE,2:FALSE,,0.64
16,1:TRUE,1:TRUE,,0.9
17,2:FALSE,2:FALSE,,0.66
18,1:TRUE,1:TRUE,,0.63
19,1:TRUE,1:TRUE,,0.86
20,1:TRUE,2:FALSE,+,0.88
21,1:TRUE,1:TRUE,,0.93
22,1:TRUE,1:TRUE,,0.91
23,2:FALSE,1:TRUE,+,0.79
24,1:TRUE,1:TRUE,,0.7
25,1:TRUE,1:TRUE,,0.52
26,1:TRUE,2:FALSE,+,0.53
27,1:TRUE,1:TRUE,,0.85
28,1:TRUE,1:TRUE,,0.68
29,1:TRUE,1:TRUE,,0.56
30,1:TRUE,1:TRUE,,0.51
31,1:TRUE,1:TRUE,,0.57
32,2:FALSE,2:FALSE,,0.91
33,2:FALSE,2:FALSE,,0.93
34,2:FALSE,2:FALSE,,0.74
35,1:TRUE,2:FALSE,+,0.52
36,2:FALSE,1:TRUE,+,0.63
37,2:FALSE,2:FALSE,,0.99
38,2:FALSE,2:FALSE,,0.93
39,2:FALSE,2:FALSE,,0.71
40,2:FALSE,2:FALSE,,1
41,1:TRUE,1:TRUE,,0.98
42,1:TRUE,1:TRUE,,0.62
43,2:FALSE,1:TRUE,+,0.59
44,1:TRUE,1:TRUE,,0.84
45,1:TRUE,1:TRUE,,0.92
46,1:TRUE,1:TRUE,,0.62
47,1:TRUE,1:TRUE,,0.79
48,1:TRUE,1:TRUE,,0.59
49,1:TRUE,1:TRUE,,0.8
50,1:TRUE,1:TRUE,,0.8
51,2:FALSE,2:FALSE,,0.73
52,2:FALSE,2:FALSE,,0.73
53,2:FALSE,2:FALSE,,0.55
54,2:FALSE,2:FALSE,,1
55,1:TRUE,1:TRUE,,0.97
56,1:TRUE,1:TRUE,,0.81
57,1:TRUE,2:FALSE,+,0.51
58,2:FALSE,1:TRUE,+,0.56
59,2:FALSE,2:FALSE,,0.99
60,2:FALSE,2:FALSE,,0.992
