inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.81
2,2:FALSE,2:FALSE,,1
3,1:TRUE,1:TRUE,,0.78
4,1:TRUE,1:TRUE,,0.75
5,2:FALSE,2:FALSE,,0.53
6,1:TRUE,1:TRUE,,0.76
7,2:FALSE,2:FALSE,,1
8,2:FALSE,2:FALSE,,1
9,1:TRUE,1:TRUE,,0.84
10,2:FALSE,2:FALSE,,1
11,2:FALSE,2:FALSE,,0.98
12,1:TRUE,1:TRUE,,0.89
13,2:FALSE,2:FALSE,,0.98
14,2:FALSE,2:FALSE,,0.99
15,1:TRUE,1:TRUE,,0.66
16,1:TRUE,1:TRUE,,1
17,1:TRUE,1:TRUE,,0.64
18,2:FALSE,1:TRUE,+,0.89
19,1:TRUE,1:TRUE,,1
20,2:FALSE,1:TRUE,+,0.53
21,1:TRUE,1:TRUE,,0.87
22,1:TRUE,1:TRUE,,0.7
23,2:FALSE,1:TRUE,+,0.9
24,1:TRUE,1:TRUE,,0.72
25,1:TRUE,1:TRUE,,0.96
26,1:TRUE,1:TRUE,,0.9
27,1:TRUE,1:TRUE,,0.55
28,2:FALSE,1:TRUE,+,0.88
29,2:FALSE,2:FALSE,,0.71
30,1:TRUE,1:TRUE,,0.84
31,2:FALSE,2:FALSE,,0.85
32,2:FALSE,2:FALSE,,1
33,2:FALSE,2:FALSE,,1
34,1:TRUE,1:TRUE,,0.64
35,2:FALSE,2:FALSE,,1
36,1:TRUE,1:TRUE,,0.925
37,2:FALSE,1:TRUE,+,0.68
38,2:FALSE,2:FALSE,,1
39,1:TRUE,1:TRUE,,1
40,1:TRUE,1:TRUE,,0.94
41,2:FALSE,2:FALSE,,1
42,1:TRUE,1:TRUE,,0.89
43,1:TRUE,1:TRUE,,0.8
44,1:TRUE,1:TRUE,,0.89
45,1:TRUE,1:TRUE,,1
46,1:TRUE,1:TRUE,,0.98
47,2:FALSE,1:TRUE,+,0.76
48,2:FALSE,2:FALSE,,0.66
49,1:TRUE,2:FALSE,+,0.63
50,1:TRUE,1:TRUE,,0.78
51,2:FALSE,1:TRUE,+,0.52
52,2:FALSE,1:TRUE,+,0.5
53,1:TRUE,1:TRUE,,0.86
54,1:TRUE,1:TRUE,,1
55,1:TRUE,1:TRUE,,0.99
56,1:TRUE,1:TRUE,,1
57,1:TRUE,1:TRUE,,1
58,1:TRUE,1:TRUE,,0.9
59,1:TRUE,1:TRUE,,1
60,1:TRUE,1:TRUE,,0.91
61,2:FALSE,2:FALSE,,0.983
62,1:TRUE,1:TRUE,,1
