inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.78
2,1:TRUE,1:TRUE,,0.81
3,1:TRUE,1:TRUE,,0.96
4,2:FALSE,1:TRUE,+,0.56
5,1:TRUE,1:TRUE,,0.98
6,1:TRUE,1:TRUE,,0.86
7,1:TRUE,1:TRUE,,0.7
8,1:TRUE,1:TRUE,,0.81
9,1:TRUE,1:TRUE,,0.78
10,1:TRUE,1:TRUE,,0.98
11,1:TRUE,1:TRUE,,0.87
12,1:TRUE,1:TRUE,,0.78
13,1:TRUE,1:TRUE,,0.88
14,1:TRUE,1:TRUE,,0.77
15,2:FALSE,1:TRUE,+,0.7
16,1:TRUE,1:TRUE,,0.9
17,1:TRUE,1:TRUE,,1
18,1:TRUE,1:TRUE,,0.8
19,2:FALSE,2:FALSE,,0.989
20,1:TRUE,1:TRUE,,0.98
21,2:FALSE,1:TRUE,+,0.92
22,2:FALSE,2:FALSE,,0.98
23,2:FALSE,1:TRUE,+,0.94
24,1:TRUE,1:TRUE,,0.72
25,1:TRUE,1:TRUE,,0.82
26,2:FALSE,2:FALSE,,1
27,1:TRUE,1:TRUE,,0.99
28,1:TRUE,1:TRUE,,0.95
29,2:FALSE,2:FALSE,,1
30,1:TRUE,1:TRUE,,0.69
31,2:FALSE,2:FALSE,,1
32,2:FALSE,2:FALSE,,1
33,2:FALSE,2:FALSE,,1
34,2:FALSE,2:FALSE,,0.99
35,2:FALSE,2:FALSE,,1
36,2:FALSE,2:FALSE,,1
37,2:FALSE,2:FALSE,,1
38,2:FALSE,2:FALSE,,1
39,2:FALSE,2:FALSE,,1
40,1:TRUE,1:TRUE,,0.73
41,2:FALSE,2:FALSE,,1
42,2:FALSE,2:FALSE,,1
43,1:TRUE,1:TRUE,,0.7
44,2:FALSE,2:FALSE,,0.99
45,2:FALSE,2:FALSE,,1
46,2:FALSE,2:FALSE,,1
47,2:FALSE,2:FALSE,,1
48,2:FALSE,2:FALSE,,0.997
49,2:FALSE,1:TRUE,+,0.82
50,2:FALSE,2:FALSE,,1
51,2:FALSE,1:TRUE,+,0.68
52,2:FALSE,2:FALSE,,1
53,2:FALSE,2:FALSE,,1
54,2:FALSE,2:FALSE,,1
55,2:FALSE,2:FALSE,,0.99
56,1:TRUE,1:TRUE,,1
57,1:TRUE,1:TRUE,,1
58,1:TRUE,1:TRUE,,0.96
59,1:TRUE,1:TRUE,,1
60,1:TRUE,1:TRUE,,0.98
61,1:TRUE,1:TRUE,,1
62,2:FALSE,1:TRUE,+,0.97
63,2:FALSE,1:TRUE,+,0.89
64,1:TRUE,1:TRUE,,0.95
65,1:TRUE,1:TRUE,,1
66,2:FALSE,1:TRUE,+,0.86
67,2:FALSE,2:FALSE,,0.57
68,1:TRUE,1:TRUE,,0.98
69,2:FALSE,2:FALSE,,1
70,2:FALSE,2:FALSE,,0.99
71,1:TRUE,1:TRUE,,0.98
72,2:FALSE,1:TRUE,+,0.52
73,2:FALSE,2:FALSE,,0.993
74,1:TRUE,1:TRUE,,0.97
75,2:FALSE,2:FALSE,,0.64
76,2:FALSE,2:FALSE,,0.995
77,2:FALSE,2:FALSE,,1
78,1:TRUE,1:TRUE,,0.65
79,1:TRUE,1:TRUE,,0.82
80,2:FALSE,1:TRUE,+,0.91
81,1:TRUE,1:TRUE,,0.91
82,2:FALSE,1:TRUE,+,0.69
83,1:TRUE,1:TRUE,,0.9
84,1:TRUE,1:TRUE,,0.9
85,1:TRUE,1:TRUE,,0.88
86,1:TRUE,1:TRUE,,0.9
87,2:FALSE,1:TRUE,+,0.83
88,1:TRUE,1:TRUE,,0.84
89,1:TRUE,1:TRUE,,0.8
90,1:TRUE,1:TRUE,,0.99
91,2:FALSE,1:TRUE,+,0.88
92,2:FALSE,1:TRUE,+,0.85
93,2:FALSE,2:FALSE,,1
94,1:TRUE,2:FALSE,+,0.68
95,2:FALSE,2:FALSE,,0.997
96,2:FALSE,2:FALSE,,0.991
97,2:FALSE,2:FALSE,,0.994
98,2:FALSE,2:FALSE,,0.992
99,2:FALSE,2:FALSE,,0.984
100,2:FALSE,2:FALSE,,0.997
101,2:FALSE,2:FALSE,,0.954
102,2:FALSE,2:FALSE,,0.6
103,1:TRUE,1:TRUE,,0.82
104,2:FALSE,2:FALSE,,0.87
105,1:TRUE,1:TRUE,,1
106,1:TRUE,1:TRUE,,0.85
107,2:FALSE,1:TRUE,+,0.72
108,2:FALSE,2:FALSE,,0.7
109,1:TRUE,1:TRUE,,0.74
110,1:TRUE,1:TRUE,,0.76
111,1:TRUE,1:TRUE,,0.62
112,2:FALSE,1:TRUE,+,0.6
113,2:FALSE,2:FALSE,,0.83
114,1:TRUE,1:TRUE,,0.5
115,2:FALSE,2:FALSE,,0.62
116,1:TRUE,1:TRUE,,0.97
117,1:TRUE,1:TRUE,,0.99
118,1:TRUE,1:TRUE,,0.98
119,2:FALSE,2:FALSE,,0.62
120,2:FALSE,2:FALSE,,0.81
121,1:TRUE,1:TRUE,,0.58
122,1:TRUE,1:TRUE,,0.87
123,1:TRUE,1:TRUE,,0.96
124,2:FALSE,1:TRUE,+,0.59
125,1:TRUE,1:TRUE,,0.94
126,2:FALSE,2:FALSE,,0.72
127,2:FALSE,1:TRUE,+,0.53
128,2:FALSE,2:FALSE,,0.56
129,1:TRUE,1:TRUE,,0.94
130,1:TRUE,1:TRUE,,0.98
131,1:TRUE,1:TRUE,,0.96
132,1:TRUE,1:TRUE,,0.88
133,1:TRUE,1:TRUE,,0.68
134,2:FALSE,1:TRUE,+,0.63
135,1:TRUE,1:TRUE,,1
136,1:TRUE,1:TRUE,,0.88
