inst#,actual,predicted,error,prediction
1,2:FALSE,1:TRUE,+,1
2,2:FALSE,1:TRUE,+,1
3,2:FALSE,1:TRUE,+,1
4,2:FALSE,2:FALSE,,1
5,2:FALSE,1:TRUE,+,1
6,2:FALSE,1:TRUE,+,1
7,2:FALSE,2:FALSE,,1
8,2:FALSE,1:TRUE,+,1
9,1:TRUE,1:TRUE,,1
10,2:FALSE,1:TRUE,+,1
11,2:FALSE,1:TRUE,+,1
12,1:TRUE,1:TRUE,,1
13,2:FALSE,1:TRUE,+,1
14,1:TRUE,1:TRUE,,1
15,2:FALSE,1:TRUE,+,1
16,1:TRUE,1:TRUE,,1
17,2:FALSE,1:TRUE,+,1
18,2:FALSE,1:TRUE,+,1
19,2:FALSE,1:TRUE,+,1
20,2:FALSE,1:TRUE,+,1
21,2:FALSE,2:FALSE,,1
22,2:FALSE,1:TRUE,+,1
23,2:FALSE,2:FALSE,,1
24,2:FALSE,1:TRUE,+,1
25,2:FALSE,1:TRUE,+,1
26,2:FALSE,1:TRUE,+,1
27,1:TRUE,1:TRUE,,1
28,1:TRUE,1:TRUE,,1
29,2:FALSE,1:TRUE,+,1
30,2:FALSE,1:TRUE,+,1
31,2:FALSE,1:TRUE,+,1
32,2:FALSE,1:TRUE,+,1
33,2:FALSE,1:TRUE,+,1
34,2:FALSE,2:FALSE,,1
35,1:TRUE,1:TRUE,,1
36,2:FALSE,1:TRUE,+,1
37,2:FALSE,1:TRUE,+,1
38,2:FALSE,1:TRUE,+,1
39,2:FALSE,1:TRUE,+,1
40,2:FALSE,1:TRUE,+,1
41,2:FALSE,1:TRUE,+,1
42,2:FALSE,1:TRUE,+,1
43,1:TRUE,1:TRUE,,1
44,1:TRUE,1:TRUE,,1
45,2:FALSE,2:FALSE,,1
46,2:FALSE,2:FALSE,,1
47,2:FALSE,2:FALSE,,1
48,2:FALSE,2:FALSE,,1
49,2:FALSE,2:FALSE,,1
50,2:FALSE,2:FALSE,,1
51,2:FALSE,2:FALSE,,1
52,2:FALSE,2:FALSE,,1
53,2:FALSE,2:FALSE,,1
54,2:FALSE,2:FALSE,,1
55,2:FALSE,2:FALSE,,1
56,2:FALSE,2:FALSE,,1
57,2:FALSE,1:TRUE,+,1
58,1:TRUE,1:TRUE,,1
59,2:FALSE,1:TRUE,+,1
60,2:FALSE,1:TRUE,+,1
61,2:FALSE,1:TRUE,+,1
62,2:FALSE,1:TRUE,+,1
63,2:FALSE,1:TRUE,+,1
64,1:TRUE,1:TRUE,,1
65,2:FALSE,1:TRUE,+,1
66,2:FALSE,1:TRUE,+,1
67,2:FALSE,1:TRUE,+,1
68,1:TRUE,1:TRUE,,1
69,2:FALSE,1:TRUE,+,1
70,2:FALSE,1:TRUE,+,1
71,2:FALSE,1:TRUE,+,1
72,2:FALSE,1:TRUE,+,1
73,1:TRUE,1:TRUE,,1
74,1:TRUE,1:TRUE,,1
75,2:FALSE,1:TRUE,+,1
76,2:FALSE,1:TRUE,+,1
77,2:FALSE,1:TRUE,+,1
78,2:FALSE,2:FALSE,,1
79,2:FALSE,1:TRUE,+,1
80,2:FALSE,1:TRUE,+,1
81,1:TRUE,1:TRUE,,1
82,1:TRUE,1:TRUE,,1
83,2:FALSE,1:TRUE,+,1
84,2:FALSE,1:TRUE,+,1
85,2:FALSE,1:TRUE,+,1
86,2:FALSE,1:TRUE,+,1
87,1:TRUE,1:TRUE,,1
88,1:TRUE,1:TRUE,,1
89,1:TRUE,1:TRUE,,1
90,2:FALSE,1:TRUE,+,1
91,2:FALSE,1:TRUE,+,1
92,2:FALSE,1:TRUE,+,1
93,2:FALSE,1:TRUE,+,1
94,2:FALSE,2:FALSE,,1
95,1:TRUE,1:TRUE,,1
96,1:TRUE,1:TRUE,,1
97,2:FALSE,1:TRUE,+,1
98,1:TRUE,1:TRUE,,1
99,2:FALSE,1:TRUE,+,1
100,2:FALSE,1:TRUE,+,1
101,1:TRUE,1:TRUE,,1
102,2:FALSE,1:TRUE,+,1
103,2:FALSE,1:TRUE,+,1
104,2:FALSE,1:TRUE,+,1
105,2:FALSE,1:TRUE,+,1
106,2:FALSE,1:TRUE,+,1
107,2:FALSE,1:TRUE,+,1
108,2:FALSE,1:TRUE,+,1
109,1:TRUE,1:TRUE,,1
110,2:FALSE,1:TRUE,+,1
111,2:FALSE,1:TRUE,+,1
112,2:FALSE,1:TRUE,+,1
113,2:FALSE,2:FALSE,,1
114,2:FALSE,2:FALSE,,1
115,2:FALSE,2:FALSE,,1
116,2:FALSE,1:TRUE,+,1
117,2:FALSE,2:FALSE,,1
118,2:FALSE,2:FALSE,,1
119,2:FALSE,1:TRUE,+,1
120,2:FALSE,2:FALSE,,1
121,1:TRUE,1:TRUE,,1
122,1:TRUE,1:TRUE,,1
123,1:TRUE,1:TRUE,,1
124,2:FALSE,2:FALSE,,1
125,2:FALSE,1:TRUE,+,1
126,1:TRUE,1:TRUE,,1
127,2:FALSE,2:FALSE,,1
128,1:TRUE,1:TRUE,,1
129,2:FALSE,1:TRUE,+,1
130,2:FALSE,1:TRUE,+,1
131,1:TRUE,1:TRUE,,1
132,1:TRUE,1:TRUE,,1
133,1:TRUE,1:TRUE,,1
134,2:FALSE,1:TRUE,+,1
135,2:FALSE,1:TRUE,+,1
136,2:FALSE,1:TRUE,+,1
137,2:FALSE,1:TRUE,+,1
138,1:TRUE,1:TRUE,,1
139,2:FALSE,1:TRUE,+,1
140,2:FALSE,1:TRUE,+,1
141,2:FALSE,1:TRUE,+,1
142,2:FALSE,1:TRUE,+,1
143,2:FALSE,1:TRUE,+,1
144,2:FALSE,1:TRUE,+,1
