inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,0.916
2,2:FALSE,2:FALSE,,0.943
3,2:FALSE,2:FALSE,,0.993
4,2:FALSE,2:FALSE,,0.987
5,2:FALSE,2:FALSE,,0.58
6,2:FALSE,1:TRUE,+,0.67
7,1:TRUE,1:TRUE,,0.88
8,2:FALSE,1:TRUE,+,0.6
9,2:FALSE,2:FALSE,,0.58
10,1:TRUE,1:TRUE,,0.96
11,2:FALSE,2:FALSE,,0.86
12,1:TRUE,1:TRUE,,0.86
13,2:FALSE,1:TRUE,+,0.85
14,1:TRUE,1:TRUE,,0.81
15,2:FALSE,2:FALSE,,0.62
16,2:FALSE,1:TRUE,+,0.63
17,1:TRUE,1:TRUE,,0.92
18,2:FALSE,2:FALSE,,0.75
19,2:FALSE,1:TRUE,+,0.65
20,1:TRUE,1:TRUE,,0.84
21,2:FALSE,1:TRUE,+,0.96
22,1:TRUE,1:TRUE,,0.84
23,1:TRUE,1:TRUE,,0.96
24,1:TRUE,2:FALSE,+,0.68
25,1:TRUE,1:TRUE,,0.9
26,2:FALSE,1:TRUE,+,0.62
27,1:TRUE,1:TRUE,,0.6
28,1:TRUE,2:FALSE,+,0.77
29,2:FALSE,2:FALSE,,0.71
30,2:FALSE,1:TRUE,+,0.83
31,1:TRUE,1:TRUE,,0.71
32,2:FALSE,1:TRUE,+,0.82
33,2:FALSE,1:TRUE,+,0.78
34,1:TRUE,1:TRUE,,0.91
35,2:FALSE,1:TRUE,+,0.78
36,2:FALSE,1:TRUE,+,0.64
37,2:FALSE,1:TRUE,+,0.57
38,1:TRUE,1:TRUE,,0.86
39,2:FALSE,1:TRUE,+,0.75
40,2:FALSE,1:TRUE,+,0.56
41,2:FALSE,1:TRUE,+,0.84
42,1:TRUE,1:TRUE,,0.75
43,1:TRUE,1:TRUE,,0.96
44,2:FALSE,2:FALSE,,1
45,2:FALSE,1:TRUE,+,0.73
46,2:FALSE,1:TRUE,+,0.82
47,2:FALSE,1:TRUE,+,0.79
48,1:TRUE,1:TRUE,,0.65
49,2:FALSE,1:TRUE,+,0.56
50,2:FALSE,2:FALSE,,1
51,1:TRUE,1:TRUE,,0.87
52,2:FALSE,1:TRUE,+,0.71
53,2:FALSE,1:TRUE,+,0.62
54,2:FALSE,2:FALSE,,1
55,2:FALSE,2:FALSE,,1
56,2:FALSE,2:FALSE,,1
57,2:FALSE,2:FALSE,,1
58,2:FALSE,2:FALSE,,1
59,2:FALSE,2:FALSE,,0.998
60,2:FALSE,1:TRUE,+,0.81
61,2:FALSE,1:TRUE,+,0.81
62,2:FALSE,1:TRUE,+,0.52
63,1:TRUE,1:TRUE,,0.71
64,2:FALSE,2:FALSE,,1
65,1:TRUE,1:TRUE,,0.8
66,1:TRUE,1:TRUE,,0.99
67,2:FALSE,2:FALSE,,1
68,2:FALSE,1:TRUE,+,0.71
69,2:FALSE,1:TRUE,+,0.55
70,2:FALSE,1:TRUE,+,0.83
71,2:FALSE,2:FALSE,,0.96
72,2:FALSE,2:FALSE,,0.6
73,1:TRUE,1:TRUE,,0.8
74,1:TRUE,1:TRUE,,0.65
