inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.79
2,1:TRUE,2:FALSE,+,0.68
3,1:TRUE,1:TRUE,,0.87
4,2:FALSE,1:TRUE,+,0.69
5,1:TRUE,1:TRUE,,0.87
6,2:FALSE,2:FALSE,,0.64
7,2:FALSE,1:TRUE,+,0.77
8,1:TRUE,1:TRUE,,0.87
9,1:TRUE,2:FALSE,+,0.55
10,2:FALSE,1:TRUE,+,0.74
11,2:FALSE,1:TRUE,+,0.76
12,2:FALSE,2:FALSE,,0.8
13,2:FALSE,2:FALSE,,1
14,1:TRUE,1:TRUE,,0.75
15,1:TRUE,1:TRUE,,0.86
16,1:TRUE,1:TRUE,,0.89
17,2:FALSE,2:FALSE,,0.86
18,1:TRUE,1:TRUE,,0.662
19,2:FALSE,2:FALSE,,0.86
20,2:FALSE,1:TRUE,+,0.75
21,2:FALSE,2:FALSE,,0.67
22,2:FALSE,2:FALSE,,0.56
23,1:TRUE,1:TRUE,,0.68
24,1:TRUE,1:TRUE,,0.7
25,2:FALSE,1:TRUE,+,0.65
26,2:FALSE,2:FALSE,,0.64
27,2:FALSE,2:FALSE,,0.56
28,1:TRUE,1:TRUE,,0.89
29,1:TRUE,1:TRUE,,0.53
30,2:FALSE,1:TRUE,+,0.8
31,2:FALSE,2:FALSE,,0.51
32,2:FALSE,1:TRUE,+,0.73
33,2:FALSE,2:FALSE,,0.59
34,1:TRUE,1:TRUE,,0.89
35,2:FALSE,2:FALSE,,0.88
36,2:FALSE,2:FALSE,,0.81
37,2:FALSE,2:FALSE,,0.65
38,2:FALSE,2:FALSE,,0.67
39,2:FALSE,2:FALSE,,0.97
40,2:FALSE,2:FALSE,,0.99
41,1:TRUE,1:TRUE,,0.64
42,2:FALSE,2:FALSE,,0.63
43,2:FALSE,2:FALSE,,0.98
44,1:TRUE,1:TRUE,,0.66
45,1:TRUE,1:TRUE,,0.75
46,1:TRUE,2:FALSE,+,0.85
47,2:FALSE,2:FALSE,,0.53
48,2:FALSE,2:FALSE,,0.53
49,2:FALSE,2:FALSE,,0.59
50,1:TRUE,1:TRUE,,0.51
51,2:FALSE,2:FALSE,,0.72
52,1:TRUE,1:TRUE,,0.97
53,1:TRUE,1:TRUE,,0.82
54,2:FALSE,1:TRUE,+,0.92
55,1:TRUE,1:TRUE,,1
56,2:FALSE,1:TRUE,+,0.75
57,2:FALSE,2:FALSE,,0.68
58,1:TRUE,1:TRUE,,0.65
59,1:TRUE,1:TRUE,,0.91
60,1:TRUE,1:TRUE,,0.63
61,2:FALSE,1:TRUE,+,0.6
62,2:FALSE,2:FALSE,,0.63
63,2:FALSE,2:FALSE,,0.89
64,1:TRUE,1:TRUE,,1
65,2:FALSE,2:FALSE,,0.89
66,1:TRUE,2:FALSE,+,0.58
