inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.94
2,1:TRUE,1:TRUE,,0.95
3,2:FALSE,2:FALSE,,0.65
4,2:FALSE,1:TRUE,+,0.62
5,1:TRUE,1:TRUE,,0.82
6,1:TRUE,1:TRUE,,0.8
7,1:TRUE,1:TRUE,,0.94
8,2:FALSE,1:TRUE,+,0.76
9,1:TRUE,1:TRUE,,0.64
10,2:FALSE,1:TRUE,+,0.9
11,1:TRUE,1:TRUE,,0.69
12,1:TRUE,1:TRUE,,0.93
13,2:FALSE,1:TRUE,+,0.53
14,1:TRUE,1:TRUE,,0.85
15,1:TRUE,1:TRUE,,1
16,2:FALSE,1:TRUE,+,0.84
17,2:FALSE,2:FALSE,,0.67
18,2:FALSE,1:TRUE,+,0.71
19,1:TRUE,1:TRUE,,0.95
20,2:FALSE,2:FALSE,,0.82
21,2:FALSE,1:TRUE,+,0.73
22,2:FALSE,2:FALSE,,0.84
23,2:FALSE,2:FALSE,,0.9
24,2:FALSE,1:TRUE,+,0.54
25,2:FALSE,2:FALSE,,0.86
26,1:TRUE,1:TRUE,,0.66
27,1:TRUE,1:TRUE,,0.81
28,1:TRUE,1:TRUE,,0.57
29,1:TRUE,1:TRUE,,0.86
30,1:TRUE,1:TRUE,,0.53
31,2:FALSE,1:TRUE,+,0.75
32,1:TRUE,1:TRUE,,0.95
33,2:FALSE,1:TRUE,+,0.8
34,2:FALSE,1:TRUE,+,0.82
35,2:FALSE,1:TRUE,+,0.94
36,2:FALSE,2:FALSE,,0.76
37,2:FALSE,1:TRUE,+,0.92
38,2:FALSE,2:FALSE,,0.99
39,2:FALSE,1:TRUE,+,0.83
40,2:FALSE,2:FALSE,,0.56
41,1:TRUE,1:TRUE,,0.69
42,2:FALSE,2:FALSE,,1
43,2:FALSE,2:FALSE,,1
44,1:TRUE,1:TRUE,,1
45,1:TRUE,1:TRUE,,0.9
46,1:TRUE,1:TRUE,,0.91
47,2:FALSE,2:FALSE,,0.67
48,1:TRUE,1:TRUE,,0.79
49,2:FALSE,1:TRUE,+,0.51
50,1:TRUE,2:FALSE,+,0.6
51,1:TRUE,1:TRUE,,0.92
52,2:FALSE,2:FALSE,,0.52
53,2:FALSE,2:FALSE,,0.88
54,2:FALSE,2:FALSE,,0.79
55,2:FALSE,2:FALSE,,1
56,2:FALSE,1:TRUE,+,0.62
57,1:TRUE,1:TRUE,,0.72
58,2:FALSE,1:TRUE,+,0.67
59,2:FALSE,2:FALSE,,0.51
60,2:FALSE,2:FALSE,,0.92
61,2:FALSE,2:FALSE,,0.92
62,2:FALSE,1:TRUE,+,0.58
63,2:FALSE,1:TRUE,+,0.67
64,2:FALSE,2:FALSE,,0.75
65,2:FALSE,1:TRUE,+,0.82
66,2:FALSE,2:FALSE,,0.67
67,2:FALSE,1:TRUE,+,0.62
68,2:FALSE,2:FALSE,,0.76
69,1:TRUE,1:TRUE,,0.62
70,2:FALSE,1:TRUE,+,0.67
71,1:TRUE,1:TRUE,,0.61
72,2:FALSE,2:FALSE,,0.9
73,2:FALSE,2:FALSE,,0.57
74,2:FALSE,2:FALSE,,0.89
75,2:FALSE,2:FALSE,,0.81
76,1:TRUE,1:TRUE,,0.86
77,1:TRUE,1:TRUE,,0.88
78,2:FALSE,2:FALSE,,0.69
79,2:FALSE,2:FALSE,,0.83
80,2:FALSE,2:FALSE,,0.87
81,2:FALSE,2:FALSE,,0.55
82,2:FALSE,2:FALSE,,0.55
83,1:TRUE,1:TRUE,,0.88
84,2:FALSE,2:FALSE,,0.52
85,2:FALSE,2:FALSE,,0.54
86,2:FALSE,2:FALSE,,0.75
87,2:FALSE,1:TRUE,+,0.79
88,2:FALSE,1:TRUE,+,0.73
89,2:FALSE,1:TRUE,+,0.84
90,2:FALSE,2:FALSE,,1
91,2:FALSE,2:FALSE,,1
92,2:FALSE,2:FALSE,,0.99
93,2:FALSE,2:FALSE,,1
94,1:TRUE,1:TRUE,,0.89
95,1:TRUE,1:TRUE,,0.88
96,2:FALSE,2:FALSE,,0.957
97,2:FALSE,2:FALSE,,1
98,2:FALSE,2:FALSE,,1
99,2:FALSE,2:FALSE,,0.991
100,2:FALSE,2:FALSE,,0.969
101,1:TRUE,1:TRUE,,0.88
102,2:FALSE,2:FALSE,,0.991
103,1:TRUE,2:FALSE,+,0.7
104,2:FALSE,1:TRUE,+,0.64
105,1:TRUE,1:TRUE,,0.96
106,2:FALSE,2:FALSE,,0.7
107,2:FALSE,2:FALSE,,0.79
108,2:FALSE,2:FALSE,,0.98
109,2:FALSE,1:TRUE,+,0.65
110,2:FALSE,2:FALSE,,0.91
111,2:FALSE,2:FALSE,,0.77
112,2:FALSE,2:FALSE,,0.9
113,1:TRUE,1:TRUE,,0.93
114,2:FALSE,2:FALSE,,0.85
115,2:FALSE,2:FALSE,,0.77
116,1:TRUE,1:TRUE,,1
117,1:TRUE,1:TRUE,,0.83
118,1:TRUE,1:TRUE,,0.75
119,1:TRUE,1:TRUE,,0.9
120,1:TRUE,1:TRUE,,0.71
121,1:TRUE,1:TRUE,,0.93
122,1:TRUE,1:TRUE,,0.95
123,1:TRUE,1:TRUE,,0.56
124,1:TRUE,2:FALSE,+,0.79
125,2:FALSE,1:TRUE,+,0.87
126,2:FALSE,1:TRUE,+,0.77
127,1:TRUE,1:TRUE,,0.6
128,2:FALSE,2:FALSE,,0.56
129,2:FALSE,1:TRUE,+,0.68
130,2:FALSE,1:TRUE,+,0.64
131,2:FALSE,1:TRUE,+,0.63
132,1:TRUE,1:TRUE,,0.95
133,2:FALSE,1:TRUE,+,0.63
134,2:FALSE,1:TRUE,+,0.92
135,2:FALSE,2:FALSE,,0.68
136,1:TRUE,1:TRUE,,0.95
