inst#,actual,predicted,error,prediction
1,2:FALSE,1:TRUE,+,0.66
2,2:FALSE,1:TRUE,+,0.69
3,1:TRUE,1:TRUE,,0.97
4,2:FALSE,2:FALSE,,0.999
5,2:FALSE,2:FALSE,,0.58
6,1:TRUE,1:TRUE,,0.65
7,2:FALSE,1:TRUE,+,0.94
8,2:FALSE,2:FALSE,,1
9,2:FALSE,2:FALSE,,1
10,2:FALSE,1:TRUE,+,0.61
11,2:FALSE,2:FALSE,,0.6
12,1:TRUE,1:TRUE,,0.61
13,2:FALSE,2:FALSE,,1
14,2:FALSE,2:FALSE,,0.86
15,1:TRUE,1:TRUE,,0.85
16,1:TRUE,1:TRUE,,0.85
17,1:TRUE,1:TRUE,,0.64
18,1:TRUE,1:TRUE,,0.9
19,2:FALSE,2:FALSE,,0.837
20,1:TRUE,1:TRUE,,0.98
21,1:TRUE,1:TRUE,,0.87
22,1:TRUE,1:TRUE,,0.684
23,2:FALSE,1:TRUE,+,0.57
24,2:FALSE,1:TRUE,+,0.53
25,1:TRUE,2:FALSE,+,0.84
26,1:TRUE,1:TRUE,,0.95
27,2:FALSE,2:FALSE,,0.83
28,2:FALSE,2:FALSE,,0.98
29,1:TRUE,1:TRUE,,0.89
30,2:FALSE,2:FALSE,,0.72
31,1:TRUE,1:TRUE,,0.91
32,2:FALSE,2:FALSE,,0.79
33,2:FALSE,2:FALSE,,0.81
34,1:TRUE,1:TRUE,,0.75
35,2:FALSE,2:FALSE,,0.81
36,1:TRUE,1:TRUE,,0.79
37,2:FALSE,2:FALSE,,0.9
38,2:FALSE,2:FALSE,,0.73
39,1:TRUE,1:TRUE,,0.54
40,1:TRUE,1:TRUE,,0.74
41,1:TRUE,2:FALSE,+,0.56
42,2:FALSE,2:FALSE,,0.97
43,2:FALSE,2:FALSE,,0.82
44,2:FALSE,2:FALSE,,0.64
45,2:FALSE,2:FALSE,,0.71
46,1:TRUE,1:TRUE,,0.75
47,2:FALSE,2:FALSE,,0.57
48,1:TRUE,1:TRUE,,0.88
49,2:FALSE,2:FALSE,,1
50,1:TRUE,1:TRUE,,0.59
51,1:TRUE,1:TRUE,,0.71
52,1:TRUE,1:TRUE,,0.83
53,2:FALSE,2:FALSE,,0.59
54,2:FALSE,1:TRUE,+,0.61
55,2:FALSE,2:FALSE,,0.8
56,2:FALSE,2:FALSE,,0.56
57,2:FALSE,2:FALSE,,0.51
58,1:TRUE,1:TRUE,,0.9
59,2:FALSE,1:TRUE,+,0.84
60,2:FALSE,1:TRUE,+,0.69
61,1:TRUE,1:TRUE,,0.79
62,2:FALSE,1:TRUE,+,0.91
63,1:TRUE,1:TRUE,,0.87
64,1:TRUE,1:TRUE,,0.88
65,1:TRUE,1:TRUE,,0.83
66,1:TRUE,1:TRUE,,0.99
67,2:FALSE,2:FALSE,,0.53
68,2:FALSE,1:TRUE,+,0.71
69,2:FALSE,2:FALSE,,0.52
70,2:FALSE,1:TRUE,+,0.52
71,2:FALSE,1:TRUE,+,0.71
72,2:FALSE,2:FALSE,,0.94
73,2:FALSE,1:TRUE,+,0.62
74,2:FALSE,2:FALSE,,0.978
75,1:TRUE,1:TRUE,,0.68
76,2:FALSE,2:FALSE,,0.53
77,1:TRUE,1:TRUE,,0.73
78,2:FALSE,2:FALSE,,0.976
79,1:TRUE,1:TRUE,,0.78
80,2:FALSE,2:FALSE,,0.75
81,2:FALSE,2:FALSE,,1
82,1:TRUE,1:TRUE,,0.9
83,2:FALSE,2:FALSE,,0.994
84,1:TRUE,1:TRUE,,1
85,2:FALSE,2:FALSE,,0.964
86,2:FALSE,2:FALSE,,1
87,2:FALSE,2:FALSE,,1
88,2:FALSE,2:FALSE,,1
89,2:FALSE,2:FALSE,,1
90,2:FALSE,2:FALSE,,0.86
91,2:FALSE,2:FALSE,,0.91
92,2:FALSE,2:FALSE,,1
93,1:TRUE,2:FALSE,+,0.73
94,2:FALSE,2:FALSE,,1
95,2:FALSE,2:FALSE,,1
96,2:FALSE,2:FALSE,,1
97,1:TRUE,2:FALSE,+,0.69
98,2:FALSE,2:FALSE,,0.59
99,2:FALSE,2:FALSE,,0.9
100,1:TRUE,1:TRUE,,0.9
101,2:FALSE,1:TRUE,+,0.91
102,2:FALSE,2:FALSE,,0.96
103,1:TRUE,1:TRUE,,0.88
104,2:FALSE,2:FALSE,,0.98
105,1:TRUE,1:TRUE,,0.97
106,2:FALSE,2:FALSE,,0.97
107,2:FALSE,2:FALSE,,0.79
108,2:FALSE,2:FALSE,,0.59
109,2:FALSE,2:FALSE,,0.62
110,1:TRUE,2:FALSE,+,0.77
111,1:TRUE,2:FALSE,+,0.92
112,2:FALSE,1:TRUE,+,0.76
113,1:TRUE,2:FALSE,+,0.95
114,1:TRUE,2:FALSE,+,0.98
115,2:FALSE,1:TRUE,+,0.55
116,2:FALSE,2:FALSE,,0.94
117,1:TRUE,1:TRUE,,0.76
118,2:FALSE,2:FALSE,,0.78
119,2:FALSE,2:FALSE,,0.54
120,2:FALSE,1:TRUE,+,0.64
121,2:FALSE,2:FALSE,,0.71
122,2:FALSE,2:FALSE,,0.51
123,2:FALSE,2:FALSE,,0.58
124,1:TRUE,1:TRUE,,1
125,2:FALSE,2:FALSE,,0.68
126,2:FALSE,2:FALSE,,0.6
127,2:FALSE,2:FALSE,,0.9
128,2:FALSE,2:FALSE,,0.92
129,2:FALSE,2:FALSE,,0.83
130,1:TRUE,1:TRUE,,0.64
131,1:TRUE,2:FALSE,+,0.67
132,1:TRUE,1:TRUE,,0.73
133,2:FALSE,2:FALSE,,0.94
134,2:FALSE,2:FALSE,,0.65
135,2:FALSE,2:FALSE,,0.9
136,1:TRUE,2:FALSE,+,0.79
137,2:FALSE,2:FALSE,,0.91
138,2:FALSE,2:FALSE,,1
139,2:FALSE,2:FALSE,,1
140,2:FALSE,1:TRUE,+,0.51
141,2:FALSE,2:FALSE,,0.83
142,2:FALSE,2:FALSE,,0.68
143,2:FALSE,1:TRUE,+,0.71
144,2:FALSE,2:FALSE,,0.96
145,2:FALSE,1:TRUE,+,0.74
146,2:FALSE,2:FALSE,,0.65
147,2:FALSE,2:FALSE,,0.53
148,2:FALSE,2:FALSE,,0.58
149,2:FALSE,1:TRUE,+,0.82
150,2:FALSE,2:FALSE,,0.907
151,2:FALSE,2:FALSE,,0.72
152,2:FALSE,2:FALSE,,0.57
153,1:TRUE,2:FALSE,+,0.57
154,2:FALSE,2:FALSE,,0.91
155,2:FALSE,2:FALSE,,0.78
156,2:FALSE,2:FALSE,,0.9
157,2:FALSE,1:TRUE,+,0.64
158,2:FALSE,2:FALSE,,0.98
159,1:TRUE,1:TRUE,,0.87
160,2:FALSE,2:FALSE,,0.57
161,2:FALSE,2:FALSE,,0.51
162,2:FALSE,1:TRUE,+,0.58
163,2:FALSE,2:FALSE,,0.53
164,1:TRUE,1:TRUE,,0.59
165,1:TRUE,1:TRUE,,0.87
166,2:FALSE,2:FALSE,,0.986
167,2:FALSE,2:FALSE,,0.987
168,2:FALSE,2:FALSE,,1
169,2:FALSE,2:FALSE,,1
170,2:FALSE,2:FALSE,,1
171,2:FALSE,2:FALSE,,1
172,2:FALSE,2:FALSE,,1
173,2:FALSE,2:FALSE,,1
174,2:FALSE,1:TRUE,+,0.5
175,2:FALSE,2:FALSE,,1
176,2:FALSE,2:FALSE,,1
177,2:FALSE,2:FALSE,,1
178,1:TRUE,1:TRUE,,0.73
179,1:TRUE,1:TRUE,,0.61
180,2:FALSE,1:TRUE,+,0.61
181,1:TRUE,1:TRUE,,0.72
182,1:TRUE,1:TRUE,,0.73
183,1:TRUE,1:TRUE,,0.57
184,2:FALSE,1:TRUE,+,0.9
185,1:TRUE,1:TRUE,,0.71
186,1:TRUE,1:TRUE,,0.51
187,2:FALSE,2:FALSE,,0.95
188,1:TRUE,2:FALSE,+,0.55
189,1:TRUE,1:TRUE,,0.53
190,2:FALSE,1:TRUE,+,0.85
191,2:FALSE,2:FALSE,,0.53
192,2:FALSE,2:FALSE,,0.99
193,2:FALSE,2:FALSE,,0.99
194,2:FALSE,2:FALSE,,0.58
195,1:TRUE,1:TRUE,,0.92
196,2:FALSE,2:FALSE,,0.87
197,1:TRUE,1:TRUE,,0.86
198,2:FALSE,2:FALSE,,0.76
199,2:FALSE,2:FALSE,,0.67
200,2:FALSE,2:FALSE,,1
201,2:FALSE,2:FALSE,,0.74
202,2:FALSE,1:TRUE,+,0.82
203,1:TRUE,1:TRUE,,0.51
204,2:FALSE,2:FALSE,,0.57
205,2:FALSE,2:FALSE,,0.91
206,2:FALSE,2:FALSE,,0.7
207,2:FALSE,2:FALSE,,0.65
208,2:FALSE,2:FALSE,,0.7
