inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.92
2,1:TRUE,1:TRUE,,0.98
3,1:TRUE,2:FALSE,+,0.56
4,1:TRUE,1:TRUE,,0.8
5,1:TRUE,1:TRUE,,0.69
6,1:TRUE,1:TRUE,,0.98
7,2:FALSE,1:TRUE,+,0.53
8,1:TRUE,1:TRUE,,0.57
9,1:TRUE,2:FALSE,+,0.57
10,1:TRUE,1:TRUE,,0.99
11,2:FALSE,2:FALSE,,0.69
12,1:TRUE,1:TRUE,,0.67
13,1:TRUE,2:FALSE,+,0.51
14,1:TRUE,1:TRUE,,0.81
15,1:TRUE,1:TRUE,,0.52
16,2:FALSE,2:FALSE,,0.72
17,1:TRUE,1:TRUE,,0.72
18,2:FALSE,2:FALSE,,0.93
19,1:TRUE,1:TRUE,,0.97
20,1:TRUE,1:TRUE,,0.89
21,1:TRUE,2:FALSE,+,0.6
22,2:FALSE,1:TRUE,+,0.63
23,1:TRUE,2:FALSE,+,0.57
24,2:FALSE,2:FALSE,,0.61
25,2:FALSE,2:FALSE,,0.61
26,2:FALSE,2:FALSE,,0.68
27,1:TRUE,2:FALSE,+,0.76
28,2:FALSE,1:TRUE,+,0.57
29,2:FALSE,2:FALSE,,0.99
30,2:FALSE,2:FALSE,,0.76
31,2:FALSE,2:FALSE,,1
32,2:FALSE,2:FALSE,,0.76
33,2:FALSE,2:FALSE,,0.73
34,2:FALSE,2:FALSE,,0.66
35,2:FALSE,2:FALSE,,1
36,2:FALSE,2:FALSE,,1
37,1:TRUE,1:TRUE,,0.87
38,2:FALSE,1:TRUE,+,0.58
39,2:FALSE,2:FALSE,,1
40,2:FALSE,2:FALSE,,0.91
41,2:FALSE,2:FALSE,,1
42,2:FALSE,2:FALSE,,1
43,2:FALSE,2:FALSE,,0.57
44,2:FALSE,2:FALSE,,0.57
45,2:FALSE,1:TRUE,+,0.53
46,2:FALSE,2:FALSE,,0.9
47,2:FALSE,1:TRUE,+,0.64
48,1:TRUE,1:TRUE,,0.94
49,2:FALSE,2:FALSE,,0.98
50,2:FALSE,2:FALSE,,0.8
51,1:TRUE,2:FALSE,+,0.6
52,2:FALSE,2:FALSE,,0.92
53,1:TRUE,1:TRUE,,0.74
54,2:FALSE,1:TRUE,+,0.56
55,2:FALSE,1:TRUE,+,0.53
56,2:FALSE,2:FALSE,,0.92
57,2:FALSE,2:FALSE,,0.99
58,1:TRUE,2:FALSE,+,0.91
59,1:TRUE,1:TRUE,,0.91
60,1:TRUE,1:TRUE,,0.78
61,1:TRUE,2:FALSE,+,0.77
62,2:FALSE,2:FALSE,,0.75
63,1:TRUE,1:TRUE,,0.81
64,2:FALSE,2:FALSE,,0.96
65,2:FALSE,2:FALSE,,0.53
66,2:FALSE,1:TRUE,+,0.61
67,1:TRUE,1:TRUE,,0.82
68,2:FALSE,2:FALSE,,0.75
69,2:FALSE,1:TRUE,+,0.83
70,2:FALSE,2:FALSE,,0.54
71,2:FALSE,1:TRUE,+,0.73
72,1:TRUE,1:TRUE,,0.58
73,2:FALSE,2:FALSE,,0.59
74,1:TRUE,1:TRUE,,0.96
75,1:TRUE,1:TRUE,,0.83
76,1:TRUE,1:TRUE,,0.73
77,1:TRUE,1:TRUE,,0.95
78,2:FALSE,2:FALSE,,0.63
79,2:FALSE,2:FALSE,,0.99
80,1:TRUE,1:TRUE,,0.84
81,1:TRUE,1:TRUE,,0.9
82,2:FALSE,1:TRUE,+,0.59
83,1:TRUE,1:TRUE,,0.79
84,2:FALSE,1:TRUE,+,0.6
85,2:FALSE,2:FALSE,,0.85
86,2:FALSE,2:FALSE,,0.7
87,2:FALSE,2:FALSE,,0.9
88,2:FALSE,1:TRUE,+,0.53
89,2:FALSE,1:TRUE,+,0.55
90,1:TRUE,1:TRUE,,0.5
91,2:FALSE,1:TRUE,+,0.81
92,1:TRUE,1:TRUE,,0.91
