inst#,actual,predicted,error,prediction
1,2:FALSE,1:TRUE,+,0.59
2,2:FALSE,1:TRUE,+,0.84
3,1:TRUE,1:TRUE,,0.81
4,2:FALSE,2:FALSE,,0.79
5,1:TRUE,1:TRUE,,0.77
6,2:FALSE,2:FALSE,,0.74
7,2:FALSE,2:FALSE,,0.64
8,1:TRUE,1:TRUE,,0.84
9,2:FALSE,2:FALSE,,0.63
10,2:FALSE,1:TRUE,+,0.68
11,2:FALSE,1:TRUE,+,0.58
12,2:FALSE,1:TRUE,+,0.64
13,2:FALSE,2:FALSE,,1
14,2:FALSE,1:TRUE,+,0.63
15,2:FALSE,2:FALSE,,0.66
16,1:TRUE,1:TRUE,,0.98
17,2:FALSE,1:TRUE,+,0.7
18,1:TRUE,1:TRUE,,0.86
19,2:FALSE,1:TRUE,+,0.89
20,2:FALSE,2:FALSE,,0.61
21,2:FALSE,1:TRUE,+,0.64
22,2:FALSE,1:TRUE,+,0.54
23,2:FALSE,1:TRUE,+,0.76
24,2:FALSE,1:TRUE,+,0.7
25,1:TRUE,1:TRUE,,0.63
26,1:TRUE,1:TRUE,,0.94
27,1:TRUE,1:TRUE,,0.93
28,2:FALSE,1:TRUE,+,0.79
29,1:TRUE,2:FALSE,+,0.54
30,1:TRUE,1:TRUE,,0.58
31,1:TRUE,1:TRUE,,0.91
32,2:FALSE,2:FALSE,,0.6
33,1:TRUE,1:TRUE,,0.97
34,2:FALSE,1:TRUE,+,0.83
35,1:TRUE,1:TRUE,,0.96
36,2:FALSE,2:FALSE,,0.56
37,2:FALSE,1:TRUE,+,0.92
38,2:FALSE,2:FALSE,,0.6
39,1:TRUE,1:TRUE,,0.81
40,2:FALSE,1:TRUE,+,0.59
41,2:FALSE,1:TRUE,+,0.53
42,2:FALSE,1:TRUE,+,0.94
43,1:TRUE,1:TRUE,,0.95
44,1:TRUE,1:TRUE,,0.95
45,1:TRUE,1:TRUE,,0.98
46,1:TRUE,1:TRUE,,0.95
47,2:FALSE,2:FALSE,,1
48,1:TRUE,1:TRUE,,0.97
49,2:FALSE,2:FALSE,,1
50,2:FALSE,2:FALSE,,0.98
51,2:FALSE,2:FALSE,,0.989
52,2:FALSE,2:FALSE,,1
53,2:FALSE,2:FALSE,,1
54,2:FALSE,2:FALSE,,0.986
55,2:FALSE,2:FALSE,,0.65
56,2:FALSE,2:FALSE,,0.93
57,2:FALSE,2:FALSE,,0.93
58,2:FALSE,2:FALSE,,0.98
59,2:FALSE,2:FALSE,,0.85
60,2:FALSE,1:TRUE,+,0.57
61,2:FALSE,2:FALSE,,0.96
62,2:FALSE,2:FALSE,,0.57
63,2:FALSE,2:FALSE,,0.91
64,2:FALSE,2:FALSE,,0.9
65,2:FALSE,2:FALSE,,0.82
66,2:FALSE,2:FALSE,,0.51
67,2:FALSE,2:FALSE,,0.81
68,2:FALSE,2:FALSE,,0.53
69,2:FALSE,2:FALSE,,0.94
70,1:TRUE,1:TRUE,,0.72
71,2:FALSE,2:FALSE,,0.99
72,1:TRUE,1:TRUE,,0.99
73,2:FALSE,2:FALSE,,1
74,2:FALSE,2:FALSE,,1
75,2:FALSE,2:FALSE,,1
76,1:TRUE,1:TRUE,,0.99
77,2:FALSE,2:FALSE,,0.99
78,2:FALSE,1:TRUE,+,0.8
79,2:FALSE,2:FALSE,,0.98
80,2:FALSE,1:TRUE,+,0.71
81,2:FALSE,2:FALSE,,1
82,2:FALSE,2:FALSE,,1
83,2:FALSE,1:TRUE,+,0.76
84,2:FALSE,2:FALSE,,1
85,1:TRUE,1:TRUE,,1
86,2:FALSE,1:TRUE,+,0.7
87,1:TRUE,1:TRUE,,0.92
88,2:FALSE,1:TRUE,+,0.74
89,1:TRUE,1:TRUE,,0.79
90,2:FALSE,1:TRUE,+,0.62
91,2:FALSE,1:TRUE,+,0.95
92,2:FALSE,1:TRUE,+,0.95
93,2:FALSE,1:TRUE,+,0.73
94,1:TRUE,1:TRUE,,0.95
95,1:TRUE,2:FALSE,+,0.56
96,2:FALSE,1:TRUE,+,0.83
97,1:TRUE,1:TRUE,,0.68
98,1:TRUE,1:TRUE,,0.92
99,2:FALSE,2:FALSE,,0.92
100,1:TRUE,1:TRUE,,1
101,1:TRUE,1:TRUE,,0.82
102,1:TRUE,1:TRUE,,0.99
103,1:TRUE,1:TRUE,,0.86
104,1:TRUE,1:TRUE,,0.97
105,1:TRUE,1:TRUE,,0.99
106,2:FALSE,1:TRUE,+,0.84
107,2:FALSE,1:TRUE,+,0.69
108,2:FALSE,2:FALSE,,0.55
109,1:TRUE,1:TRUE,,0.99
110,1:TRUE,1:TRUE,,0.99
111,1:TRUE,2:FALSE,+,0.64
112,2:FALSE,2:FALSE,,0.73
113,2:FALSE,1:TRUE,+,0.85
114,1:TRUE,1:TRUE,,0.84
115,2:FALSE,1:TRUE,+,0.73
116,1:TRUE,1:TRUE,,0.86
117,2:FALSE,1:TRUE,+,0.56
118,2:FALSE,2:FALSE,,0.6
119,2:FALSE,2:FALSE,,0.91
120,2:FALSE,2:FALSE,,0.7
121,1:TRUE,1:TRUE,,0.86
122,2:FALSE,2:FALSE,,0.97
123,2:FALSE,2:FALSE,,0.99
124,2:FALSE,2:FALSE,,0.8
125,2:FALSE,2:FALSE,,0.99
126,2:FALSE,1:TRUE,+,0.61
127,2:FALSE,2:FALSE,,0.74
128,2:FALSE,2:FALSE,,0.67
129,1:TRUE,1:TRUE,,0.98
130,1:TRUE,1:TRUE,,0.97
131,1:TRUE,1:TRUE,,0.93
132,1:TRUE,1:TRUE,,0.99
133,2:FALSE,1:TRUE,+,0.78
134,2:FALSE,1:TRUE,+,0.85
135,1:TRUE,1:TRUE,,0.9
136,1:TRUE,1:TRUE,,0.78
137,1:TRUE,1:TRUE,,0.77
138,1:TRUE,1:TRUE,,0.84
139,2:FALSE,1:TRUE,+,0.9
140,1:TRUE,1:TRUE,,0.9
141,1:TRUE,1:TRUE,,0.98
142,1:TRUE,1:TRUE,,0.99
143,2:FALSE,1:TRUE,+,0.75
144,2:FALSE,1:TRUE,+,0.82
145,2:FALSE,1:TRUE,+,0.74
146,1:TRUE,1:TRUE,,0.97
147,2:FALSE,1:TRUE,+,0.63
148,1:TRUE,1:TRUE,,0.66
149,1:TRUE,1:TRUE,,0.78
150,2:FALSE,1:TRUE,+,0.82
151,2:FALSE,1:TRUE,+,0.81
152,2:FALSE,2:FALSE,,0.66
153,2:FALSE,1:TRUE,+,0.69
154,2:FALSE,1:TRUE,+,0.61
155,2:FALSE,1:TRUE,+,0.75
156,2:FALSE,2:FALSE,,0.62
157,1:TRUE,1:TRUE,,0.61
158,2:FALSE,1:TRUE,+,0.8
159,2:FALSE,2:FALSE,,0.55
160,1:TRUE,1:TRUE,,0.74
161,1:TRUE,1:TRUE,,0.61
162,2:FALSE,1:TRUE,+,0.77
163,2:FALSE,1:TRUE,+,0.62
164,2:FALSE,2:FALSE,,0.98
165,2:FALSE,2:FALSE,,0.99
166,1:TRUE,1:TRUE,,0.94
167,2:FALSE,2:FALSE,,1
168,1:TRUE,1:TRUE,,0.86
169,2:FALSE,2:FALSE,,1
170,2:FALSE,2:FALSE,,0.99
171,2:FALSE,1:TRUE,+,0.77
172,2:FALSE,2:FALSE,,1
173,2:FALSE,2:FALSE,,0.58
174,2:FALSE,2:FALSE,,1
175,2:FALSE,1:TRUE,+,0.82
176,2:FALSE,1:TRUE,+,0.68
177,1:TRUE,1:TRUE,,0.9
178,2:FALSE,1:TRUE,+,0.83
179,2:FALSE,1:TRUE,+,0.59
180,1:TRUE,1:TRUE,,1
181,2:FALSE,1:TRUE,+,0.79
182,2:FALSE,1:TRUE,+,0.53
183,2:FALSE,1:TRUE,+,0.59
184,1:TRUE,1:TRUE,,0.7
185,2:FALSE,1:TRUE,+,0.84
186,1:TRUE,1:TRUE,,1
187,2:FALSE,2:FALSE,,0.74
188,2:FALSE,1:TRUE,+,0.81
189,1:TRUE,1:TRUE,,0.95
190,2:FALSE,2:FALSE,,0.52
191,2:FALSE,1:TRUE,+,0.75
192,1:TRUE,2:FALSE,+,0.58
193,2:FALSE,1:TRUE,+,0.88
194,2:FALSE,2:FALSE,,0.73
195,1:TRUE,1:TRUE,,0.88
196,2:FALSE,2:FALSE,,0.81
197,2:FALSE,2:FALSE,,0.67
198,2:FALSE,2:FALSE,,0.88
199,1:TRUE,1:TRUE,,0.6
200,2:FALSE,2:FALSE,,0.99
201,1:TRUE,1:TRUE,,0.77
202,2:FALSE,2:FALSE,,0.82
203,2:FALSE,2:FALSE,,0.82
204,1:TRUE,1:TRUE,,0.9
205,1:TRUE,2:FALSE,+,0.91
206,1:TRUE,1:TRUE,,0.59
207,1:TRUE,1:TRUE,,0.94
208,2:FALSE,1:TRUE,+,0.64
209,1:TRUE,2:FALSE,+,0.98
210,1:TRUE,1:TRUE,,0.55
211,2:FALSE,2:FALSE,,0.95
212,2:FALSE,1:TRUE,+,0.61
213,1:TRUE,2:FALSE,+,0.76
214,2:FALSE,1:TRUE,+,0.78
215,1:TRUE,1:TRUE,,0.86
216,2:FALSE,2:FALSE,,0.95
217,2:FALSE,1:TRUE,+,0.73
218,2:FALSE,1:TRUE,+,0.79
219,1:TRUE,2:FALSE,+,0.73
220,1:TRUE,1:TRUE,,0.96
221,2:FALSE,1:TRUE,+,0.57
222,1:TRUE,1:TRUE,,0.92
223,1:TRUE,1:TRUE,,0.98
224,1:TRUE,1:TRUE,,0.94
225,1:TRUE,2:FALSE,+,0.58
226,2:FALSE,1:TRUE,+,0.56
227,1:TRUE,2:FALSE,+,0.57
228,2:FALSE,2:FALSE,,0.64
229,1:TRUE,1:TRUE,,0.86
230,2:FALSE,2:FALSE,,0.53
231,2:FALSE,1:TRUE,+,0.53
232,2:FALSE,2:FALSE,,0.7
233,1:TRUE,2:FALSE,+,0.56
234,1:TRUE,2:FALSE,+,0.7
235,2:FALSE,2:FALSE,,0.69
236,1:TRUE,2:FALSE,+,0.74
237,2:FALSE,1:TRUE,+,0.68
238,1:TRUE,1:TRUE,,0.59
239,2:FALSE,2:FALSE,,0.95
240,2:FALSE,2:FALSE,,0.65
241,1:TRUE,1:TRUE,,0.83
242,1:TRUE,2:FALSE,+,0.69
243,2:FALSE,2:FALSE,,0.59
244,1:TRUE,1:TRUE,,0.79
245,1:TRUE,1:TRUE,,0.99
246,1:TRUE,1:TRUE,,0.89
247,1:TRUE,1:TRUE,,0.86
248,1:TRUE,1:TRUE,,0.7
249,2:FALSE,2:FALSE,,0.73
250,1:TRUE,2:FALSE,+,0.69
251,1:TRUE,1:TRUE,,0.72
252,1:TRUE,1:TRUE,,0.54
253,1:TRUE,2:FALSE,+,0.51
254,2:FALSE,1:TRUE,+,0.74
255,2:FALSE,2:FALSE,,0.57
256,1:TRUE,2:FALSE,+,0.59
257,2:FALSE,2:FALSE,,0.61
258,2:FALSE,1:TRUE,+,0.62
259,2:FALSE,1:TRUE,+,0.57
260,2:FALSE,1:TRUE,+,0.81
261,2:FALSE,1:TRUE,+,0.82
262,2:FALSE,2:FALSE,,0.9
263,2:FALSE,2:FALSE,,0.65
264,2:FALSE,1:TRUE,+,0.5
265,1:TRUE,1:TRUE,,0.77
266,1:TRUE,2:FALSE,+,0.62
267,2:FALSE,1:TRUE,+,0.61
268,1:TRUE,1:TRUE,,0.5
269,1:TRUE,2:FALSE,+,0.67
270,1:TRUE,1:TRUE,,0.87
271,1:TRUE,2:FALSE,+,0.6
272,2:FALSE,2:FALSE,,0.75
273,2:FALSE,2:FALSE,,1
274,2:FALSE,2:FALSE,,0.55
275,2:FALSE,1:TRUE,+,0.78
276,2:FALSE,2:FALSE,,1
277,2:FALSE,2:FALSE,,0.97
278,2:FALSE,2:FALSE,,0.78
279,2:FALSE,2:FALSE,,0.88
280,2:FALSE,2:FALSE,,0.78
281,2:FALSE,2:FALSE,,0.68
282,2:FALSE,2:FALSE,,0.97
283,2:FALSE,2:FALSE,,1
284,2:FALSE,2:FALSE,,1
285,2:FALSE,2:FALSE,,0.969
286,1:TRUE,1:TRUE,,0.97
287,1:TRUE,1:TRUE,,0.98
288,1:TRUE,1:TRUE,,0.99
289,2:FALSE,1:TRUE,+,0.897
290,1:TRUE,1:TRUE,,0.59
291,2:FALSE,1:TRUE,+,0.5
292,1:TRUE,1:TRUE,,0.99
293,1:TRUE,1:TRUE,,0.65
294,2:FALSE,2:FALSE,,0.989
295,2:FALSE,1:TRUE,+,0.7
296,2:FALSE,2:FALSE,,0.53
297,1:TRUE,1:TRUE,,0.84
298,1:TRUE,1:TRUE,,0.94
299,1:TRUE,2:FALSE,+,0.73
300,2:FALSE,1:TRUE,+,0.667
301,2:FALSE,1:TRUE,+,0.61
302,2:FALSE,1:TRUE,+,0.77
303,1:TRUE,2:FALSE,+,0.56
304,2:FALSE,2:FALSE,,0.77
305,2:FALSE,2:FALSE,,0.67
306,2:FALSE,1:TRUE,+,0.67
307,2:FALSE,1:TRUE,+,0.647
308,1:TRUE,1:TRUE,,0.95
309,1:TRUE,1:TRUE,,0.93
310,1:TRUE,1:TRUE,,0.96
311,2:FALSE,1:TRUE,+,0.71
312,2:FALSE,1:TRUE,+,0.95
313,1:TRUE,1:TRUE,,0.98
314,1:TRUE,1:TRUE,,0.95
315,1:TRUE,1:TRUE,,0.89
316,2:FALSE,2:FALSE,,0.635
317,1:TRUE,1:TRUE,,0.71
318,2:FALSE,2:FALSE,,0.72
319,2:FALSE,1:TRUE,+,0.86
320,1:TRUE,1:TRUE,,0.63
321,1:TRUE,1:TRUE,,0.59
322,1:TRUE,1:TRUE,,0.68
323,1:TRUE,1:TRUE,,0.95
324,2:FALSE,1:TRUE,+,0.81
325,1:TRUE,1:TRUE,,0.77
326,2:FALSE,2:FALSE,,0.7
327,2:FALSE,1:TRUE,+,0.8
328,2:FALSE,2:FALSE,,0.91
329,2:FALSE,2:FALSE,,0.59
330,2:FALSE,2:FALSE,,0.93
331,2:FALSE,2:FALSE,,1
332,2:FALSE,1:TRUE,+,0.88
333,2:FALSE,2:FALSE,,0.99
334,1:TRUE,1:TRUE,,0.5
335,2:FALSE,2:FALSE,,0.78
336,2:FALSE,2:FALSE,,1
337,2:FALSE,2:FALSE,,1
338,2:FALSE,2:FALSE,,1
339,2:FALSE,2:FALSE,,0.59
340,2:FALSE,2:FALSE,,1
341,2:FALSE,2:FALSE,,1
342,2:FALSE,2:FALSE,,0.84
343,2:FALSE,2:FALSE,,1
344,2:FALSE,2:FALSE,,1
345,2:FALSE,1:TRUE,+,0.74
346,1:TRUE,2:FALSE,+,0.55
347,1:TRUE,1:TRUE,,0.54
348,1:TRUE,1:TRUE,,0.93
349,2:FALSE,1:TRUE,+,0.57
350,1:TRUE,1:TRUE,,0.83
351,2:FALSE,2:FALSE,,0.74
352,2:FALSE,2:FALSE,,0.78
353,1:TRUE,1:TRUE,,0.72
354,2:FALSE,1:TRUE,+,0.87
355,2:FALSE,2:FALSE,,0.82
356,2:FALSE,1:TRUE,+,0.92
357,1:TRUE,1:TRUE,,0.71
358,2:FALSE,2:FALSE,,0.82
359,1:TRUE,1:TRUE,,0.96
360,2:FALSE,1:TRUE,+,0.78
361,1:TRUE,1:TRUE,,0.96
362,1:TRUE,2:FALSE,+,0.72
363,1:TRUE,2:FALSE,+,0.59
364,1:TRUE,1:TRUE,,0.6
365,2:FALSE,2:FALSE,,0.59
366,1:TRUE,1:TRUE,,0.62
367,1:TRUE,1:TRUE,,0.67
368,2:FALSE,1:TRUE,+,0.56
369,2:FALSE,1:TRUE,+,0.71
370,2:FALSE,1:TRUE,+,0.59
371,2:FALSE,2:FALSE,,0.81
372,1:TRUE,1:TRUE,,0.6
373,2:FALSE,1:TRUE,+,0.79
374,2:FALSE,2:FALSE,,1
375,2:FALSE,2:FALSE,,0.77
376,2:FALSE,2:FALSE,,0.62
377,2:FALSE,1:TRUE,+,0.54
378,1:TRUE,1:TRUE,,0.8
379,1:TRUE,1:TRUE,,0.92
380,1:TRUE,1:TRUE,,0.89
381,1:TRUE,1:TRUE,,0.94
382,2:FALSE,1:TRUE,+,0.67
383,1:TRUE,1:TRUE,,0.81
384,1:TRUE,1:TRUE,,0.53
385,2:FALSE,2:FALSE,,0.6
386,1:TRUE,2:FALSE,+,0.51
387,1:TRUE,1:TRUE,,0.87
388,2:FALSE,2:FALSE,,0.76
389,1:TRUE,1:TRUE,,0.57
390,1:TRUE,1:TRUE,,0.93
391,2:FALSE,2:FALSE,,0.97
392,1:TRUE,1:TRUE,,0.85
393,1:TRUE,1:TRUE,,0.81
394,1:TRUE,1:TRUE,,0.86
395,2:FALSE,1:TRUE,+,0.74
396,2:FALSE,1:TRUE,+,0.78
397,2:FALSE,2:FALSE,,0.84
398,2:FALSE,1:TRUE,+,0.69
399,1:TRUE,1:TRUE,,0.87
400,2:FALSE,1:TRUE,+,0.58
401,2:FALSE,2:FALSE,,0.93
402,2:FALSE,1:TRUE,+,0.6
403,2:FALSE,2:FALSE,,0.78
404,2:FALSE,2:FALSE,,0.72
405,2:FALSE,1:TRUE,+,0.54
406,2:FALSE,2:FALSE,,0.85
407,1:TRUE,1:TRUE,,0.82
408,2:FALSE,2:FALSE,,0.57
409,1:TRUE,1:TRUE,,0.94
