inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,1
2,2:FALSE,2:FALSE,,1
3,2:FALSE,2:FALSE,,0.98
4,2:FALSE,2:FALSE,,0.98
5,2:FALSE,2:FALSE,,0.98
6,2:FALSE,2:FALSE,,1
7,2:FALSE,2:FALSE,,1
8,2:FALSE,2:FALSE,,0.98
9,2:FALSE,2:FALSE,,0.99
10,1:TRUE,1:TRUE,,0.97
11,2:FALSE,2:FALSE,,1
12,2:FALSE,2:FALSE,,1
13,2:FALSE,2:FALSE,,1
14,2:FALSE,2:FALSE,,1
15,2:FALSE,2:FALSE,,0.98
16,2:FALSE,2:FALSE,,0.98
17,1:TRUE,1:TRUE,,0.9
18,2:FALSE,1:TRUE,+,0.79
19,1:TRUE,1:TRUE,,0.94
20,2:FALSE,2:FALSE,,0.59
21,1:TRUE,1:TRUE,,0.81
22,2:FALSE,1:TRUE,+,0.53
23,1:TRUE,1:TRUE,,0.75
24,2:FALSE,1:TRUE,+,0.79
25,1:TRUE,1:TRUE,,0.98
26,2:FALSE,2:FALSE,,0.52
27,2:FALSE,1:TRUE,+,0.82
28,2:FALSE,1:TRUE,+,0.67
29,2:FALSE,1:TRUE,+,0.72
30,1:TRUE,1:TRUE,,0.873
31,1:TRUE,1:TRUE,,0.91
32,1:TRUE,1:TRUE,,0.96
33,1:TRUE,1:TRUE,,0.97
34,2:FALSE,1:TRUE,+,0.84
35,2:FALSE,1:TRUE,+,0.75
36,1:TRUE,1:TRUE,,0.673
37,2:FALSE,1:TRUE,+,0.87
38,1:TRUE,1:TRUE,,0.792
39,2:FALSE,1:TRUE,+,0.96
40,2:FALSE,1:TRUE,+,0.82
41,1:TRUE,1:TRUE,,0.87
42,2:FALSE,1:TRUE,+,0.66
43,1:TRUE,1:TRUE,,0.98
44,1:TRUE,1:TRUE,,0.97
45,2:FALSE,2:FALSE,,0.51
46,1:TRUE,1:TRUE,,0.91
47,1:TRUE,1:TRUE,,0.58
48,1:TRUE,1:TRUE,,0.9
49,1:TRUE,1:TRUE,,0.88
50,1:TRUE,1:TRUE,,0.89
51,1:TRUE,1:TRUE,,0.88
52,1:TRUE,1:TRUE,,0.82
53,2:FALSE,1:TRUE,+,0.6
54,2:FALSE,2:FALSE,,0.76
55,2:FALSE,2:FALSE,,0.55
56,2:FALSE,2:FALSE,,0.67
57,1:TRUE,1:TRUE,,0.81
58,2:FALSE,1:TRUE,+,0.5
59,1:TRUE,1:TRUE,,0.93
60,1:TRUE,1:TRUE,,0.83
61,1:TRUE,1:TRUE,,0.75
62,1:TRUE,1:TRUE,,0.87
63,1:TRUE,1:TRUE,,0.95
64,2:FALSE,2:FALSE,,0.853
65,1:TRUE,1:TRUE,,0.93
66,1:TRUE,1:TRUE,,0.9
67,1:TRUE,1:TRUE,,0.81
68,1:TRUE,1:TRUE,,0.73
69,2:FALSE,2:FALSE,,0.54
70,2:FALSE,1:TRUE,+,0.84
71,1:TRUE,1:TRUE,,0.95
72,1:TRUE,1:TRUE,,0.91
73,2:FALSE,1:TRUE,+,0.64
74,1:TRUE,1:TRUE,,0.98
75,1:TRUE,1:TRUE,,0.66
76,1:TRUE,1:TRUE,,0.6
77,1:TRUE,1:TRUE,,0.84
78,2:FALSE,1:TRUE,+,0.59
79,2:FALSE,1:TRUE,+,0.78
80,1:TRUE,1:TRUE,,0.67
81,1:TRUE,1:TRUE,,0.95
82,2:FALSE,2:FALSE,,0.58
83,1:TRUE,1:TRUE,,0.97
84,2:FALSE,1:TRUE,+,0.73
85,2:FALSE,2:FALSE,,0.82
86,1:TRUE,1:TRUE,,0.99
87,1:TRUE,1:TRUE,,1
88,1:TRUE,1:TRUE,,0.56
89,2:FALSE,1:TRUE,+,0.61
90,2:FALSE,1:TRUE,+,0.5
91,1:TRUE,1:TRUE,,0.82
92,2:FALSE,1:TRUE,+,0.77
93,2:FALSE,1:TRUE,+,0.51
94,2:FALSE,1:TRUE,+,0.69
95,1:TRUE,1:TRUE,,0.98
96,2:FALSE,1:TRUE,+,0.8
97,2:FALSE,2:FALSE,,0.85
98,2:FALSE,2:FALSE,,0.61
99,2:FALSE,2:FALSE,,0.69
100,2:FALSE,2:FALSE,,0.55
101,1:TRUE,2:FALSE,+,0.92
102,2:FALSE,2:FALSE,,0.76
103,2:FALSE,2:FALSE,,0.78
104,2:FALSE,2:FALSE,,0.6
105,2:FALSE,1:TRUE,+,0.75
106,2:FALSE,1:TRUE,+,0.72
107,1:TRUE,1:TRUE,,0.69
108,1:TRUE,1:TRUE,,0.91
109,1:TRUE,1:TRUE,,0.65
110,2:FALSE,2:FALSE,,0.62
