inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,1
2,2:FALSE,2:FALSE,,1
3,1:TRUE,1:TRUE,,1
4,1:TRUE,1:TRUE,,1
5,2:FALSE,2:FALSE,,1
6,1:TRUE,1:TRUE,,1
7,2:FALSE,2:FALSE,,1
8,2:FALSE,2:FALSE,,1
9,1:TRUE,1:TRUE,,1
10,2:FALSE,2:FALSE,,1
11,2:FALSE,2:FALSE,,1
12,1:TRUE,1:TRUE,,1
13,2:FALSE,2:FALSE,,1
14,2:FALSE,2:FALSE,,1
15,1:TRUE,1:TRUE,,1
16,1:TRUE,1:TRUE,,1
17,1:TRUE,1:TRUE,,1
18,2:FALSE,1:TRUE,+,1
19,1:TRUE,1:TRUE,,1
20,2:FALSE,1:TRUE,+,1
21,1:TRUE,1:TRUE,,1
22,1:TRUE,1:TRUE,,1
23,2:FALSE,1:TRUE,+,1
24,1:TRUE,1:TRUE,,1
25,1:TRUE,1:TRUE,,1
26,1:TRUE,1:TRUE,,1
27,1:TRUE,1:TRUE,,1
28,2:FALSE,1:TRUE,+,1
29,2:FALSE,2:FALSE,,1
30,1:TRUE,1:TRUE,,1
31,2:FALSE,2:FALSE,,1
32,2:FALSE,2:FALSE,,1
33,2:FALSE,2:FALSE,,1
34,1:TRUE,1:TRUE,,1
35,2:FALSE,2:FALSE,,1
36,1:TRUE,1:TRUE,,1
37,2:FALSE,1:TRUE,+,1
38,2:FALSE,2:FALSE,,1
39,1:TRUE,1:TRUE,,1
40,1:TRUE,1:TRUE,,1
41,2:FALSE,2:FALSE,,1
42,1:TRUE,1:TRUE,,1
43,1:TRUE,1:TRUE,,1
44,1:TRUE,1:TRUE,,1
45,1:TRUE,1:TRUE,,1
46,1:TRUE,1:TRUE,,1
47,2:FALSE,1:TRUE,+,1
48,2:FALSE,1:TRUE,+,1
49,1:TRUE,1:TRUE,,1
50,1:TRUE,1:TRUE,,1
51,2:FALSE,1:TRUE,+,1
52,2:FALSE,1:TRUE,+,1
53,1:TRUE,1:TRUE,,1
54,1:TRUE,1:TRUE,,1
55,1:TRUE,1:TRUE,,1
56,1:TRUE,1:TRUE,,1
57,1:TRUE,1:TRUE,,1
58,1:TRUE,1:TRUE,,1
59,1:TRUE,1:TRUE,,1
60,1:TRUE,1:TRUE,,1
61,2:FALSE,2:FALSE,,1
62,1:TRUE,1:TRUE,,1
63,2:FALSE,1:TRUE,+,1
64,1:TRUE,1:TRUE,,1
65,2:FALSE,1:TRUE,+,1
66,1:TRUE,1:TRUE,,1
67,2:FALSE,1:TRUE,+,1
68,2:FALSE,1:TRUE,+,1
69,1:TRUE,1:TRUE,,1
70,2:FALSE,1:TRUE,+,1
71,2:FALSE,1:TRUE,+,1
72,2:FALSE,2:FALSE,,1
73,2:FALSE,1:TRUE,+,1
74,1:TRUE,1:TRUE,,1
75,2:FALSE,1:TRUE,+,1
76,1:TRUE,1:TRUE,,1
77,1:TRUE,1:TRUE,,1
78,1:TRUE,1:TRUE,,1
79,2:FALSE,1:TRUE,+,1
80,2:FALSE,2:FALSE,,1
81,2:FALSE,1:TRUE,+,1
82,2:FALSE,2:FALSE,,1
83,1:TRUE,1:TRUE,,1
84,1:TRUE,1:TRUE,,1
85,1:TRUE,1:TRUE,,1
86,1:TRUE,1:TRUE,,1
87,1:TRUE,1:TRUE,,1
88,1:TRUE,1:TRUE,,1
89,1:TRUE,1:TRUE,,1
90,2:FALSE,1:TRUE,+,1
91,2:FALSE,1:TRUE,+,1
92,1:TRUE,1:TRUE,,1
93,1:TRUE,1:TRUE,,1
94,1:TRUE,1:TRUE,,1
95,1:TRUE,1:TRUE,,1
96,2:FALSE,1:TRUE,+,1
97,2:FALSE,2:FALSE,,1
98,2:FALSE,1:TRUE,+,1
99,2:FALSE,1:TRUE,+,1
100,2:FALSE,1:TRUE,+,1
101,2:FALSE,2:FALSE,,1
102,1:TRUE,1:TRUE,,1
103,2:FALSE,2:FALSE,,1
104,2:FALSE,2:FALSE,,1
105,2:FALSE,2:FALSE,,1
106,2:FALSE,1:TRUE,+,1
107,2:FALSE,2:FALSE,,1
108,1:TRUE,1:TRUE,,1
109,2:FALSE,2:FALSE,,1
110,1:TRUE,1:TRUE,,1
111,1:TRUE,1:TRUE,,1
112,1:TRUE,1:TRUE,,1
113,1:TRUE,1:TRUE,,1
114,1:TRUE,1:TRUE,,1
115,2:FALSE,1:TRUE,+,1
116,1:TRUE,1:TRUE,,1
117,2:FALSE,2:FALSE,,1
118,1:TRUE,1:TRUE,,1
119,2:FALSE,2:FALSE,,1
120,2:FALSE,2:FALSE,,1
121,2:FALSE,2:FALSE,,1
122,2:FALSE,1:TRUE,+,1
123,2:FALSE,2:FALSE,,1
124,2:FALSE,1:TRUE,+,1
125,1:TRUE,1:TRUE,,1
126,2:FALSE,2:FALSE,,1
127,2:FALSE,2:FALSE,,1
128,2:FALSE,2:FALSE,,1
129,1:TRUE,1:TRUE,,1
130,2:FALSE,2:FALSE,,1
131,2:FALSE,2:FALSE,,1
132,2:FALSE,2:FALSE,,1
133,2:FALSE,2:FALSE,,1
134,2:FALSE,2:FALSE,,1
135,1:TRUE,1:TRUE,,1
136,2:FALSE,1:TRUE,+,1
137,2:FALSE,2:FALSE,,1
138,2:FALSE,1:TRUE,+,1
139,1:TRUE,1:TRUE,,1
140,2:FALSE,1:TRUE,+,1
141,2:FALSE,2:FALSE,,1
142,2:FALSE,2:FALSE,,1
143,2:FALSE,1:TRUE,+,1
144,2:FALSE,1:TRUE,+,1
145,2:FALSE,2:FALSE,,1
146,1:TRUE,1:TRUE,,1
147,2:FALSE,2:FALSE,,1
148,1:TRUE,1:TRUE,,1
149,1:TRUE,1:TRUE,,1
150,1:TRUE,1:TRUE,,1
151,2:FALSE,2:FALSE,,1
152,2:FALSE,1:TRUE,+,1
153,1:TRUE,1:TRUE,,1
154,2:FALSE,1:TRUE,+,1
155,2:FALSE,1:TRUE,+,1
156,2:FALSE,1:TRUE,+,1
157,1:TRUE,1:TRUE,,1
158,2:FALSE,1:TRUE,+,1
159,1:TRUE,1:TRUE,,1
160,2:FALSE,1:TRUE,+,1
161,2:FALSE,1:TRUE,+,1
162,1:TRUE,1:TRUE,,1
163,1:TRUE,1:TRUE,,1
164,1:TRUE,1:TRUE,,1
165,1:TRUE,1:TRUE,,1
166,2:FALSE,2:FALSE,,1
167,1:TRUE,1:TRUE,,1
168,1:TRUE,1:TRUE,,1
169,2:FALSE,2:FALSE,,1
170,2:FALSE,1:TRUE,+,1
171,1:TRUE,1:TRUE,,1
172,1:TRUE,1:TRUE,,1
173,1:TRUE,1:TRUE,,1
174,2:FALSE,1:TRUE,+,1
175,2:FALSE,2:FALSE,,1
176,1:TRUE,1:TRUE,,1
177,1:TRUE,1:TRUE,,1
178,2:FALSE,2:FALSE,,1
179,2:FALSE,2:FALSE,,1
180,2:FALSE,2:FALSE,,1
181,1:TRUE,1:TRUE,,1
182,2:FALSE,2:FALSE,,1
183,2:FALSE,1:TRUE,+,1
184,2:FALSE,1:TRUE,+,1
185,1:TRUE,1:TRUE,,1
186,1:TRUE,1:TRUE,,1
187,2:FALSE,1:TRUE,+,1
188,1:TRUE,1:TRUE,,1
189,1:TRUE,1:TRUE,,1
190,1:TRUE,1:TRUE,,1
191,2:FALSE,1:TRUE,+,1
192,2:FALSE,2:FALSE,,1
193,2:FALSE,1:TRUE,+,1
194,2:FALSE,2:FALSE,,1
195,2:FALSE,1:TRUE,+,1
196,1:TRUE,1:TRUE,,1
197,1:TRUE,1:TRUE,,1
198,2:FALSE,1:TRUE,+,1
