section,section,section,"In this [MASK] , the requirements are divided into the following categories","['P\tSystem Performance Requirements (Section 3', 'This section provides an overview of the entire system and describes the general factors that affect the system and its requirements', 'Descriptions of specific terms and acronyms used in this section may be found in Appendix A', 'Section 3 – Specific Requirements contains the requirements developed from reference documentation and stakeholder communications', 'F\tGeneral Functional Requirements (Section 3', 'X\tOrganizational Requirements (Section 3', 'The requirements in this section specify static and dynamic capacity for the number of users, connections, and other performance related factors', 'The remaining sections of the document contain the requirements for the system', 'Section 2 – General Description provides a general overview of the entire system', 'This section lists the functional characteristics that the system must support', 'This section presents the high-level requirements for the Clarus system and the associated institutional program necessary to achieve the needs and goals described by the Concept of Operations', '12), from which much of the description in this section was derived', 'I\tFunctional Interface Requirements (Section 3', 'D\tDesign Constraints (Section 3']",False,NOUN,NOUN,True,3,6,7,7,1.0,1.0,1.0,0.012466689278915716,0.012466689278915716,0.20534224808216095,True
section,article,article,"In this [MASK] , the requirements are divided into the following categories",[],False,NOUN,NOUN,True,3,6,7,7,1.0,0.2857142857142857,0.5727990865707397,0.024355279009118526,0.024355279009118526,0.1449325531721115,False
section,case,case,"In this [MASK] , the requirements are divided into the following categories","['If this is the case, the detailed system requirements will identify the specific data to be provided and the timeliness criteria']",True,NOUN,NOUN,True,7,2,4,7,0.5714285714285714,0.36363636363636365,0.4736686944961548,0.015721629835843357,0.015721629835843357,0.08689026534557343,True
section,system,system,"In this [MASK] , the requirements are divided into the following categories","['The availability, format, and precision of time/date stamps could also present unusual problems for the data acquisition system, particularly if contributing systems cannot manage Daylight Savings Time (DST), span time zones, or span areas that do and do not participate in DST', 'These requirements describe the expected attributes and capabilities of the system as a whole and do not attempt to allocate capabilities to specific modules or subsystems within Clarus', '•\tTransit – These are the owners and operators of transit systems who contribute raw data to the Clarus system and may receive quality-controlled data from it', 'It is unlikely that the regional boundaries from contributing systems will correspond with the regional boundaries defined within data consumer systems', 'The Clarus system shall accept environmental data from railway systems or in situ ESS along tracks', 'Users having the most immediate contact with the Clarus system will include the owners and operators of the observing systems that are providing information to the Clarus system, as well as the users directly accessing the data contained within the Clarus system', '•\tThe second component is the development of tools (such as decision support systems) that make effective use of the Clarus system', 'While there are many types of environmental data that could be collected, the Clarus emphasis on surface weather and transportation puts the focus on those weather elements that have a direct bearing on surface transportation systems', '0; Mitretek Systems, Inc', 'Road Weather Information Systems (RWIS) Data Integration Guidelines; Castle Rock Consultants; October 2002', '•\tSpecifies level of integration with external systems and defines the interfaces with each user class; and', 'The data provider organizations maintain data collection systems']",False,NOUN,NOUN,True,0,0,6,7,0.8571428571428571,0.3076923076923077,0.6035746932029724,0.06808595781187349,0.06808595781187349,0.03352005034685135,True
section,table,table,"In this [MASK] , the requirements are divided into the following categories","['ConOps §1\t“Environmental data” includes all NTCIP 1204 data (summarized in Table 1)', 'Table 3 provides an explanation of the requirement identification numbering system']",False,NOUN,NOUN,True,4,4,5,7,0.7142857142857143,0.16666666666666663,0.5077146291732788,0.02657298575328518,0.02657298575328518,0.02433452568948269,True
section,edition,edition,"In this [MASK] , the requirements are divided into the following categories",[],False,NOUN,NOUN,True,9,9,7,7,1.0,0.7142857142857143,0.4535612463951111,0.02289801197623889,0.02289801197623889,0.022759974002838135,False
section,category,category,"In this [MASK] , the requirements are divided into the following categories",['•\tArchives – This category includes operational and non-operational interests who choose to include the Clarus data in their endeavors'],False,NOUN,NOUN,True,4,7,8,7,1.1428571428571428,0.4,0.5162537097930908,0.011336993014978479,0.011336993014978479,0.021572725847363472,True
section,version,version,"In this [MASK] , the requirements are divided into the following categories","['The Clarus system shall not modify original observations', 'In some instances, the Service Provider Customer Layer includes entities and agencies also found within the Autonomous Layer who receive quality control information on the data they originally provided to Clarus']",False,NOUN,NOUN,True,6,6,7,7,1.0,0.5714285714285714,0.4492657482624054,0.013592965439555687,0.013592965439555687,0.021115662530064583,True
section,book,book,"In this [MASK] , the requirements are divided into the following categories",[],False,NOUN,NOUN,True,6,7,4,7,0.5714285714285714,0.18181818181818177,0.4692879617214203,0.022548332462064127,0.022548332462064127,0.018766606226563454,False
section,context,context,"In this [MASK] , the requirements are divided into the following categories","['environmental data\tIn the Clarus context, includes all data defined in NTCIP 1204 (Ref', 'Implied throughout ConOps\tAppendix A includes a discussion of “metadata” in this context', 'Figure 5 – Context Diagram of Clarus User Needs', 'This approach limits the high-level requirements in this document to those that can be derived from a context diagram (Figure 6) that pictures the Clarus system as a single functional block with its interfaces', '- A “user” in this context is anyone who directly touches the system (for example, a collector providing data or a service provider retrieving data)', 'The context diagram in Figure 5 illustrates the relationship of the entities interfacing with Clarus', '1\t“Standards” in this context refer to the environmental data standards in common use among Clarus stakeholders']",False,NOUN,NOUN,True,6,4,7,7,1.0,0.4285714285714286,0.47880369424819946,0.016225686991834524,0.016225686991834524,0.01813756488263607,True
