inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,1
2,2:FALSE,2:FALSE,,1
3,2:FALSE,2:FALSE,,1
4,2:FALSE,2:FALSE,,1
5,2:FALSE,2:FALSE,,1
6,2:FALSE,2:FALSE,,1
7,2:FALSE,2:FALSE,,1
8,2:FALSE,2:FALSE,,0.997
9,2:FALSE,2:FALSE,,0.99
10,2:FALSE,2:FALSE,,1
11,2:FALSE,2:FALSE,,1
12,1:TRUE,1:TRUE,,0.71
13,1:TRUE,1:TRUE,,0.75
14,2:FALSE,2:FALSE,,0.996
15,2:FALSE,2:FALSE,,1
16,2:FALSE,2:FALSE,,0.997
17,2:FALSE,2:FALSE,,0.994
18,2:FALSE,2:FALSE,,0.998
19,2:FALSE,2:FALSE,,1
20,1:TRUE,1:TRUE,,0.62
21,2:FALSE,1:TRUE,+,0.66
22,1:TRUE,2:FALSE,+,0.84
23,2:FALSE,1:TRUE,+,0.67
24,1:TRUE,1:TRUE,,0.62
25,2:FALSE,2:FALSE,,0.89
26,2:FALSE,1:TRUE,+,0.67
27,1:TRUE,1:TRUE,,0.9
28,1:TRUE,1:TRUE,,0.57
29,1:TRUE,1:TRUE,,0.97
30,2:FALSE,2:FALSE,,0.98
31,2:FALSE,1:TRUE,+,0.57
32,1:TRUE,1:TRUE,,0.92
33,2:FALSE,2:FALSE,,1
34,1:TRUE,2:FALSE,+,0.73
35,2:FALSE,1:TRUE,+,0.7
36,2:FALSE,2:FALSE,,0.991
37,2:FALSE,2:FALSE,,0.993
38,2:FALSE,2:FALSE,,1
39,2:FALSE,2:FALSE,,0.81
40,1:TRUE,1:TRUE,,0.71
41,2:FALSE,1:TRUE,+,0.86
42,1:TRUE,1:TRUE,,0.85
43,2:FALSE,2:FALSE,,0.87
44,1:TRUE,1:TRUE,,0.95
45,2:FALSE,2:FALSE,,0.77
46,2:FALSE,2:FALSE,,0.55
47,2:FALSE,2:FALSE,,0.61
48,2:FALSE,2:FALSE,,0.52
49,1:TRUE,1:TRUE,,0.99
50,1:TRUE,1:TRUE,,1
51,2:FALSE,2:FALSE,,1
52,2:FALSE,2:FALSE,,1
53,1:TRUE,1:TRUE,,0.83
54,2:FALSE,1:TRUE,+,0.55
55,2:FALSE,2:FALSE,,1
56,2:FALSE,2:FALSE,,1
57,1:TRUE,1:TRUE,,0.83
58,1:TRUE,1:TRUE,,0.98
59,1:TRUE,1:TRUE,,0.87
60,2:FALSE,1:TRUE,+,0.83
61,1:TRUE,1:TRUE,,0.94
62,2:FALSE,1:TRUE,+,0.77
63,2:FALSE,2:FALSE,,0.71
64,2:FALSE,2:FALSE,,0.75
65,1:TRUE,1:TRUE,,0.81
66,2:FALSE,2:FALSE,,0.56
67,1:TRUE,1:TRUE,,0.71
68,1:TRUE,2:FALSE,+,0.63
69,1:TRUE,1:TRUE,,0.83
70,2:FALSE,1:TRUE,+,0.76
71,2:FALSE,1:TRUE,+,0.64
72,2:FALSE,2:FALSE,,0.75
73,1:TRUE,1:TRUE,,0.82
74,2:FALSE,2:FALSE,,0.84
75,1:TRUE,1:TRUE,,0.63
76,2:FALSE,2:FALSE,,1
77,1:TRUE,1:TRUE,,0.68
78,2:FALSE,2:FALSE,,1
79,1:TRUE,1:TRUE,,0.97
80,2:FALSE,2:FALSE,,1
81,2:FALSE,2:FALSE,,0.87
82,2:FALSE,2:FALSE,,1
83,2:FALSE,1:TRUE,+,0.88
84,2:FALSE,1:TRUE,+,0.51
85,2:FALSE,2:FALSE,,0.76
86,1:TRUE,1:TRUE,,0.82
87,1:TRUE,1:TRUE,,0.86
88,1:TRUE,1:TRUE,,0.66
89,1:TRUE,1:TRUE,,0.89
90,2:FALSE,1:TRUE,+,0.52
91,1:TRUE,2:FALSE,+,0.62
92,2:FALSE,2:FALSE,,1
93,1:TRUE,1:TRUE,,0.71
94,2:FALSE,2:FALSE,,1
95,1:TRUE,2:FALSE,+,0.62
96,2:FALSE,2:FALSE,,1
97,1:TRUE,1:TRUE,,0.94
98,2:FALSE,2:FALSE,,0.63
99,1:TRUE,1:TRUE,,0.93
100,2:FALSE,1:TRUE,+,0.65
101,2:FALSE,1:TRUE,+,0.7
102,1:TRUE,1:TRUE,,0.87
103,2:FALSE,1:TRUE,+,0.78
104,1:TRUE,1:TRUE,,0.55
105,2:FALSE,2:FALSE,,0.54
106,2:FALSE,2:FALSE,,0.89
107,2:FALSE,2:FALSE,,0.65
108,2:FALSE,2:FALSE,,0.67
109,1:TRUE,1:TRUE,,0.89
110,2:FALSE,1:TRUE,+,0.51
111,1:TRUE,1:TRUE,,0.75
112,2:FALSE,1:TRUE,+,0.54
