inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.94
2,1:TRUE,1:TRUE,,0.79
3,1:TRUE,1:TRUE,,0.97
4,1:TRUE,1:TRUE,,0.88
5,2:FALSE,1:TRUE,+,0.7
6,1:TRUE,1:TRUE,,0.93
7,1:TRUE,1:TRUE,,0.72
8,1:TRUE,1:TRUE,,0.82
9,2:FALSE,1:TRUE,+,0.94
10,1:TRUE,1:TRUE,,0.85
11,2:FALSE,1:TRUE,+,0.93
12,1:TRUE,1:TRUE,,0.86
13,1:TRUE,2:FALSE,+,0.57
14,2:FALSE,1:TRUE,+,0.84
15,1:TRUE,1:TRUE,,0.83
16,1:TRUE,1:TRUE,,0.96
17,1:TRUE,1:TRUE,,0.54
18,2:FALSE,2:FALSE,,1
19,1:TRUE,1:TRUE,,0.68
20,2:FALSE,1:TRUE,+,0.91
21,1:TRUE,1:TRUE,,0.52
22,1:TRUE,2:FALSE,+,0.53
23,1:TRUE,1:TRUE,,0.73
24,1:TRUE,1:TRUE,,0.99
25,1:TRUE,1:TRUE,,0.74
26,1:TRUE,1:TRUE,,0.76
27,2:FALSE,2:FALSE,,0.55
28,2:FALSE,1:TRUE,+,0.91
29,1:TRUE,1:TRUE,,0.5
30,1:TRUE,1:TRUE,,0.99
31,1:TRUE,1:TRUE,,0.97
32,1:TRUE,1:TRUE,,0.81
33,1:TRUE,1:TRUE,,0.97
34,1:TRUE,1:TRUE,,0.93
35,1:TRUE,1:TRUE,,0.96
36,2:FALSE,2:FALSE,,1
37,1:TRUE,1:TRUE,,0.52
38,1:TRUE,1:TRUE,,0.93
39,1:TRUE,1:TRUE,,0.83
40,2:FALSE,1:TRUE,+,0.79
41,1:TRUE,1:TRUE,,0.89
42,1:TRUE,1:TRUE,,0.78
43,1:TRUE,1:TRUE,,0.97
44,2:FALSE,1:TRUE,+,0.73
45,2:FALSE,1:TRUE,+,0.87
46,1:TRUE,1:TRUE,,0.96
47,1:TRUE,1:TRUE,,0.739
48,1:TRUE,1:TRUE,,0.98
49,2:FALSE,1:TRUE,+,0.64
50,2:FALSE,2:FALSE,,1
51,1:TRUE,1:TRUE,,0.9
52,2:FALSE,1:TRUE,+,0.8
53,1:TRUE,1:TRUE,,0.92
54,1:TRUE,1:TRUE,,0.68
55,1:TRUE,1:TRUE,,0.96
56,1:TRUE,1:TRUE,,0.7
57,1:TRUE,1:TRUE,,0.99
58,1:TRUE,1:TRUE,,0.98
59,1:TRUE,1:TRUE,,0.94
60,1:TRUE,1:TRUE,,0.69
61,1:TRUE,1:TRUE,,0.69
62,1:TRUE,1:TRUE,,1
63,2:FALSE,1:TRUE,+,0.7
64,1:TRUE,1:TRUE,,0.86
65,1:TRUE,1:TRUE,,0.99
66,2:FALSE,2:FALSE,,0.57
67,1:TRUE,1:TRUE,,1
68,2:FALSE,1:TRUE,+,0.57
69,2:FALSE,2:FALSE,,0.59
70,1:TRUE,1:TRUE,,0.59
71,2:FALSE,1:TRUE,+,0.72
72,1:TRUE,1:TRUE,,0.81
73,1:TRUE,1:TRUE,,0.82
74,1:TRUE,1:TRUE,,0.71
75,1:TRUE,1:TRUE,,0.88
76,2:FALSE,1:TRUE,+,0.57
77,2:FALSE,1:TRUE,+,0.77
78,1:TRUE,1:TRUE,,0.84
79,2:FALSE,1:TRUE,+,0.74
80,2:FALSE,1:TRUE,+,0.82
81,1:TRUE,1:TRUE,,0.83
82,1:TRUE,1:TRUE,,0.76
83,2:FALSE,2:FALSE,,1
84,1:TRUE,1:TRUE,,0.85
85,2:FALSE,2:FALSE,,1
86,2:FALSE,1:TRUE,+,0.76
87,1:TRUE,1:TRUE,,0.84
88,1:TRUE,1:TRUE,,0.88
89,2:FALSE,1:TRUE,+,0.97
90,2:FALSE,1:TRUE,+,0.82
91,2:FALSE,1:TRUE,+,0.67
92,2:FALSE,1:TRUE,+,0.93
93,1:TRUE,1:TRUE,,0.81
94,1:TRUE,1:TRUE,,0.69
95,1:TRUE,1:TRUE,,0.84
96,1:TRUE,1:TRUE,,0.93
97,2:FALSE,1:TRUE,+,0.79
98,1:TRUE,2:FALSE,+,0.58
99,2:FALSE,2:FALSE,,0.92
100,2:FALSE,1:TRUE,+,0.835
101,2:FALSE,1:TRUE,+,0.61
102,2:FALSE,2:FALSE,,0.73
103,1:TRUE,1:TRUE,,0.87
104,2:FALSE,2:FALSE,,0.58
