inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.59
2,1:TRUE,1:TRUE,,0.79
3,1:TRUE,1:TRUE,,0.72
4,1:TRUE,1:TRUE,,0.5
5,1:TRUE,1:TRUE,,0.88
6,1:TRUE,1:TRUE,,0.94
7,2:FALSE,1:TRUE,+,0.5
8,1:TRUE,1:TRUE,,0.97
9,1:TRUE,2:FALSE,+,0.76
10,2:FALSE,1:TRUE,+,0.67
11,2:FALSE,1:TRUE,+,0.8
12,1:TRUE,2:FALSE,+,0.58
13,2:FALSE,2:FALSE,,0.78
14,2:FALSE,2:FALSE,,0.63
15,2:FALSE,1:TRUE,+,0.57
16,1:TRUE,1:TRUE,,1
17,1:TRUE,1:TRUE,,0.99
18,1:TRUE,1:TRUE,,0.99
19,1:TRUE,1:TRUE,,0.62
20,1:TRUE,1:TRUE,,0.97
21,2:FALSE,2:FALSE,,0.71
22,2:FALSE,1:TRUE,+,0.61
23,2:FALSE,2:FALSE,,0.61
24,1:TRUE,1:TRUE,,0.74
25,1:TRUE,1:TRUE,,0.69
26,1:TRUE,2:FALSE,+,0.61
27,1:TRUE,1:TRUE,,0.99
28,2:FALSE,1:TRUE,+,0.62
29,2:FALSE,2:FALSE,,0.55
30,1:TRUE,1:TRUE,,0.71
31,2:FALSE,2:FALSE,,0.61
32,2:FALSE,2:FALSE,,0.92
33,2:FALSE,1:TRUE,+,0.58
34,2:FALSE,2:FALSE,,1
35,1:TRUE,1:TRUE,,0.75
36,2:FALSE,1:TRUE,+,0.73
37,2:FALSE,2:FALSE,,0.56
38,2:FALSE,2:FALSE,,0.88
39,1:TRUE,2:FALSE,+,0.74
40,1:TRUE,1:TRUE,,0.85
41,2:FALSE,2:FALSE,,0.9
42,1:TRUE,1:TRUE,,0.98
43,2:FALSE,2:FALSE,,0.99
44,2:FALSE,2:FALSE,,1
45,2:FALSE,2:FALSE,,0.99
46,2:FALSE,2:FALSE,,1
47,2:FALSE,2:FALSE,,1
48,2:FALSE,2:FALSE,,1
49,2:FALSE,2:FALSE,,1
50,2:FALSE,2:FALSE,,0.997
51,2:FALSE,2:FALSE,,1
52,2:FALSE,2:FALSE,,1
53,2:FALSE,1:TRUE,+,0.7
54,1:TRUE,1:TRUE,,0.89
55,2:FALSE,1:TRUE,+,0.64
56,2:FALSE,2:FALSE,,0.77
57,1:TRUE,1:TRUE,,0.94
58,2:FALSE,2:FALSE,,0.65
59,2:FALSE,2:FALSE,,0.67
60,2:FALSE,1:TRUE,+,0.5
61,1:TRUE,2:FALSE,+,0.69
62,1:TRUE,1:TRUE,,0.95
63,2:FALSE,2:FALSE,,0.65
64,1:TRUE,2:FALSE,+,0.72
65,2:FALSE,1:TRUE,+,0.58
66,1:TRUE,1:TRUE,,0.59
67,1:TRUE,1:TRUE,,0.57
68,2:FALSE,2:FALSE,,0.75
69,2:FALSE,2:FALSE,,0.97
70,2:FALSE,2:FALSE,,0.87
71,2:FALSE,2:FALSE,,1
72,2:FALSE,2:FALSE,,0.98
73,2:FALSE,2:FALSE,,0.94
74,2:FALSE,2:FALSE,,1
75,2:FALSE,2:FALSE,,0.91
76,2:FALSE,2:FALSE,,0.999
77,1:TRUE,2:FALSE,+,0.66
78,2:FALSE,2:FALSE,,0.76
79,1:TRUE,2:FALSE,+,0.77
80,1:TRUE,1:TRUE,,0.76
81,1:TRUE,1:TRUE,,0.91
82,1:TRUE,1:TRUE,,0.8
83,2:FALSE,2:FALSE,,0.81
84,1:TRUE,1:TRUE,,0.87
85,1:TRUE,2:FALSE,+,0.54
86,1:TRUE,1:TRUE,,0.66
87,1:TRUE,1:TRUE,,0.64
88,1:TRUE,2:FALSE,+,0.78
89,1:TRUE,1:TRUE,,0.67
90,1:TRUE,2:FALSE,+,0.78
91,2:FALSE,2:FALSE,,0.84
92,1:TRUE,1:TRUE,,0.82
93,1:TRUE,1:TRUE,,0.57
94,1:TRUE,1:TRUE,,0.77
95,1:TRUE,1:TRUE,,0.97
96,1:TRUE,2:FALSE,+,0.89
97,1:TRUE,1:TRUE,,0.9
98,2:FALSE,2:FALSE,,1
99,1:TRUE,1:TRUE,,0.61
100,2:FALSE,2:FALSE,,0.981
101,2:FALSE,2:FALSE,,1
102,2:FALSE,2:FALSE,,1
103,2:FALSE,2:FALSE,,1
104,2:FALSE,2:FALSE,,1
105,2:FALSE,2:FALSE,,0.989
106,2:FALSE,2:FALSE,,1
107,2:FALSE,2:FALSE,,1
108,2:FALSE,2:FALSE,,1
109,2:FALSE,2:FALSE,,1
110,2:FALSE,2:FALSE,,1
111,2:FALSE,2:FALSE,,0.99
112,2:FALSE,2:FALSE,,1
113,2:FALSE,2:FALSE,,1
114,2:FALSE,2:FALSE,,1
115,2:FALSE,2:FALSE,,1
116,2:FALSE,2:FALSE,,1
117,2:FALSE,2:FALSE,,1
118,2:FALSE,2:FALSE,,0.996
119,2:FALSE,2:FALSE,,1
120,2:FALSE,2:FALSE,,1
121,2:FALSE,2:FALSE,,1
122,1:TRUE,1:TRUE,,0.99
123,2:FALSE,2:FALSE,,0.62
124,1:TRUE,1:TRUE,,0.99
125,2:FALSE,2:FALSE,,0.83
126,2:FALSE,1:TRUE,+,0.86
127,1:TRUE,1:TRUE,,0.69
128,1:TRUE,1:TRUE,,0.84
129,1:TRUE,1:TRUE,,0.59
130,1:TRUE,1:TRUE,,0.94
131,2:FALSE,2:FALSE,,0.83
132,2:FALSE,2:FALSE,,0.94
133,2:FALSE,2:FALSE,,0.93
134,1:TRUE,1:TRUE,,0.75
135,2:FALSE,2:FALSE,,0.74
136,1:TRUE,1:TRUE,,0.9
137,1:TRUE,1:TRUE,,0.76
138,1:TRUE,1:TRUE,,0.86
139,1:TRUE,1:TRUE,,0.78
140,1:TRUE,1:TRUE,,0.82
141,2:FALSE,1:TRUE,+,0.83
142,2:FALSE,2:FALSE,,0.65
143,1:TRUE,1:TRUE,,0.92
144,1:TRUE,1:TRUE,,0.71
145,2:FALSE,1:TRUE,+,0.64
146,2:FALSE,1:TRUE,+,0.89
147,2:FALSE,1:TRUE,+,0.74
148,1:TRUE,1:TRUE,,0.74
149,2:FALSE,2:FALSE,,0.71
150,1:TRUE,1:TRUE,,0.74
151,1:TRUE,1:TRUE,,0.9
152,2:FALSE,1:TRUE,+,0.64
153,1:TRUE,1:TRUE,,0.83
154,1:TRUE,1:TRUE,,0.7
155,1:TRUE,1:TRUE,,0.57
156,2:FALSE,2:FALSE,,0.73
157,1:TRUE,1:TRUE,,0.96
158,1:TRUE,1:TRUE,,0.75
159,1:TRUE,1:TRUE,,0.85
160,1:TRUE,1:TRUE,,0.76
161,1:TRUE,1:TRUE,,0.53
162,1:TRUE,1:TRUE,,0.82
163,2:FALSE,2:FALSE,,1
164,2:FALSE,2:FALSE,,0.53
165,1:TRUE,1:TRUE,,0.68
166,1:TRUE,1:TRUE,,0.99
167,1:TRUE,1:TRUE,,0.92
168,2:FALSE,1:TRUE,+,0.75
169,1:TRUE,1:TRUE,,0.83
170,2:FALSE,2:FALSE,,0.78
171,2:FALSE,2:FALSE,,0.73
172,1:TRUE,1:TRUE,,0.53
173,1:TRUE,2:FALSE,+,0.53
174,1:TRUE,1:TRUE,,0.73
175,2:FALSE,2:FALSE,,0.53
176,2:FALSE,1:TRUE,+,0.5
177,1:TRUE,1:TRUE,,0.54
178,2:FALSE,2:FALSE,,0.85
179,1:TRUE,1:TRUE,,0.68
180,2:FALSE,2:FALSE,,0.66
181,1:TRUE,1:TRUE,,0.65
182,1:TRUE,1:TRUE,,0.92
183,1:TRUE,1:TRUE,,0.82
184,2:FALSE,2:FALSE,,0.85
185,1:TRUE,2:FALSE,+,0.56
186,1:TRUE,1:TRUE,,0.93
187,1:TRUE,1:TRUE,,0.79
188,1:TRUE,1:TRUE,,0.52
189,2:FALSE,2:FALSE,,0.71
190,1:TRUE,2:FALSE,+,0.6
191,2:FALSE,2:FALSE,,0.86
192,1:TRUE,1:TRUE,,0.82
193,1:TRUE,1:TRUE,,0.72
194,1:TRUE,1:TRUE,,0.85
195,2:FALSE,1:TRUE,+,0.76
196,2:FALSE,2:FALSE,,0.55
197,2:FALSE,2:FALSE,,0.51
198,1:TRUE,1:TRUE,,0.92
199,1:TRUE,1:TRUE,,0.85
200,2:FALSE,1:TRUE,+,0.66
201,1:TRUE,1:TRUE,,0.61
202,2:FALSE,2:FALSE,,1
203,1:TRUE,1:TRUE,,0.98
204,2:FALSE,2:FALSE,,0.99
205,2:FALSE,2:FALSE,,0.98
206,1:TRUE,1:TRUE,,0.99
207,1:TRUE,1:TRUE,,0.79
208,2:FALSE,2:FALSE,,1
209,2:FALSE,1:TRUE,+,0.74
210,1:TRUE,1:TRUE,,0.92
211,1:TRUE,1:TRUE,,0.98
212,1:TRUE,2:FALSE,+,0.65
213,2:FALSE,1:TRUE,+,0.79
214,2:FALSE,1:TRUE,+,0.55
215,2:FALSE,1:TRUE,+,0.51
216,1:TRUE,1:TRUE,,0.92
217,1:TRUE,2:FALSE,+,0.77
218,1:TRUE,2:FALSE,+,0.51
219,1:TRUE,1:TRUE,,0.97
220,1:TRUE,1:TRUE,,0.94
221,2:FALSE,1:TRUE,+,0.95
222,2:FALSE,2:FALSE,,0.62
223,1:TRUE,1:TRUE,,0.9
224,2:FALSE,1:TRUE,+,0.96
225,1:TRUE,1:TRUE,,0.79
226,2:FALSE,2:FALSE,,0.55
227,1:TRUE,1:TRUE,,0.97
228,2:FALSE,1:TRUE,+,0.68
229,2:FALSE,2:FALSE,,0.58
230,1:TRUE,1:TRUE,,0.9
231,1:TRUE,1:TRUE,,0.7
232,2:FALSE,2:FALSE,,0.88
233,1:TRUE,1:TRUE,,0.87
234,1:TRUE,1:TRUE,,0.72
235,2:FALSE,1:TRUE,+,0.83
236,2:FALSE,2:FALSE,,0.83
