inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,1
2,1:TRUE,1:TRUE,,1
3,1:TRUE,2:FALSE,+,1
4,2:FALSE,2:FALSE,,1
5,1:TRUE,1:TRUE,,1
6,2:FALSE,2:FALSE,,1
7,2:FALSE,1:TRUE,+,1
8,1:TRUE,2:FALSE,+,1
9,2:FALSE,2:FALSE,,1
10,2:FALSE,1:TRUE,+,1
11,1:TRUE,1:TRUE,,1
12,2:FALSE,2:FALSE,,1
13,1:TRUE,1:TRUE,,1
14,1:TRUE,1:TRUE,,1
15,2:FALSE,1:TRUE,+,1
16,1:TRUE,1:TRUE,,1
17,1:TRUE,1:TRUE,,1
18,2:FALSE,1:TRUE,+,1
19,2:FALSE,1:TRUE,+,1
20,1:TRUE,1:TRUE,,1
21,2:FALSE,1:TRUE,+,1
22,2:FALSE,1:TRUE,+,1
23,2:FALSE,1:TRUE,+,1
24,2:FALSE,2:FALSE,,1
25,2:FALSE,2:FALSE,,1
26,2:FALSE,1:TRUE,+,1
27,1:TRUE,1:TRUE,,1
28,2:FALSE,1:TRUE,+,1
29,2:FALSE,2:FALSE,,1
30,1:TRUE,1:TRUE,,1
31,1:TRUE,1:TRUE,,1
32,2:FALSE,2:FALSE,,1
33,1:TRUE,1:TRUE,,1
34,2:FALSE,1:TRUE,+,1
35,2:FALSE,2:FALSE,,1
36,2:FALSE,2:FALSE,,1
37,2:FALSE,1:TRUE,+,1
38,1:TRUE,1:TRUE,,1
39,1:TRUE,1:TRUE,,1
40,2:FALSE,1:TRUE,+,1
41,2:FALSE,1:TRUE,+,1
42,1:TRUE,1:TRUE,,1
43,1:TRUE,1:TRUE,,1
44,1:TRUE,1:TRUE,,1
45,1:TRUE,1:TRUE,,1
46,1:TRUE,1:TRUE,,1
47,2:FALSE,1:TRUE,+,1
48,1:TRUE,1:TRUE,,1
49,2:FALSE,2:FALSE,,1
50,2:FALSE,1:TRUE,+,1
51,1:TRUE,1:TRUE,,1
52,1:TRUE,1:TRUE,,1
53,1:TRUE,1:TRUE,,1
54,2:FALSE,1:TRUE,+,1
55,1:TRUE,1:TRUE,,1
56,1:TRUE,1:TRUE,,1
57,2:FALSE,1:TRUE,+,1
58,2:FALSE,1:TRUE,+,1
59,1:TRUE,1:TRUE,,1
60,2:FALSE,1:TRUE,+,1
