inst#,actual,predicted,error,prediction
1,2:FALSE,1:TRUE,+,0.63
2,2:FALSE,1:TRUE,+,0.7
3,2:FALSE,2:FALSE,,0.59
4,2:FALSE,2:FALSE,,0.97
5,2:FALSE,2:FALSE,,0.72
6,2:FALSE,1:TRUE,+,0.58
7,2:FALSE,2:FALSE,,0.99
8,2:FALSE,1:TRUE,+,0.81
9,1:TRUE,1:TRUE,,0.77
10,2:FALSE,1:TRUE,+,0.62
11,2:FALSE,2:FALSE,,0.67
12,1:TRUE,1:TRUE,,0.73
13,2:FALSE,1:TRUE,+,0.83
14,1:TRUE,2:FALSE,+,0.76
15,2:FALSE,2:FALSE,,0.75
16,1:TRUE,1:TRUE,,0.8
17,2:FALSE,2:FALSE,,0.81
18,2:FALSE,2:FALSE,,0.77
19,2:FALSE,2:FALSE,,0.7
20,2:FALSE,2:FALSE,,0.91
21,2:FALSE,2:FALSE,,1
22,2:FALSE,2:FALSE,,0.93
23,2:FALSE,2:FALSE,,0.98
24,2:FALSE,2:FALSE,,0.79
25,2:FALSE,2:FALSE,,0.63
26,2:FALSE,2:FALSE,,0.78
27,1:TRUE,1:TRUE,,0.77
28,1:TRUE,1:TRUE,,0.79
29,2:FALSE,2:FALSE,,0.79
30,2:FALSE,2:FALSE,,0.51
31,2:FALSE,1:TRUE,+,0.92
32,2:FALSE,2:FALSE,,0.56
33,2:FALSE,2:FALSE,,0.56
34,2:FALSE,2:FALSE,,0.998
35,1:TRUE,1:TRUE,,0.69
36,2:FALSE,1:TRUE,+,0.67
37,2:FALSE,1:TRUE,+,0.75
38,2:FALSE,1:TRUE,+,0.6
39,2:FALSE,2:FALSE,,0.62
40,2:FALSE,1:TRUE,+,0.86
41,2:FALSE,2:FALSE,,0.79
42,2:FALSE,2:FALSE,,0.69
43,1:TRUE,1:TRUE,,0.77
44,1:TRUE,1:TRUE,,0.72
45,2:FALSE,2:FALSE,,1
46,2:FALSE,2:FALSE,,1
47,2:FALSE,2:FALSE,,0.995
48,2:FALSE,2:FALSE,,0.97
49,2:FALSE,2:FALSE,,1
50,2:FALSE,2:FALSE,,0.983
51,2:FALSE,2:FALSE,,1
52,2:FALSE,2:FALSE,,1
53,2:FALSE,2:FALSE,,0.988
54,2:FALSE,2:FALSE,,0.981
55,2:FALSE,2:FALSE,,0.99
56,2:FALSE,2:FALSE,,0.981
57,2:FALSE,1:TRUE,+,0.68
58,1:TRUE,1:TRUE,,0.63
59,2:FALSE,2:FALSE,,0.62
60,2:FALSE,2:FALSE,,0.77
61,2:FALSE,1:TRUE,+,0.62
62,2:FALSE,2:FALSE,,0.72
63,2:FALSE,2:FALSE,,0.51
64,1:TRUE,2:FALSE,+,0.79
65,2:FALSE,1:TRUE,+,0.74
66,2:FALSE,2:FALSE,,0.66
67,2:FALSE,2:FALSE,,0.84
68,1:TRUE,1:TRUE,,0.66
69,2:FALSE,1:TRUE,+,0.7
70,2:FALSE,1:TRUE,+,0.62
71,2:FALSE,2:FALSE,,0.79
72,2:FALSE,2:FALSE,,0.62
73,1:TRUE,1:TRUE,,0.78
74,1:TRUE,2:FALSE,+,0.61
75,2:FALSE,1:TRUE,+,0.65
76,2:FALSE,2:FALSE,,0.59
77,2:FALSE,1:TRUE,+,0.51
78,2:FALSE,2:FALSE,,0.79
79,2:FALSE,2:FALSE,,0.53
80,2:FALSE,2:FALSE,,0.86
81,1:TRUE,1:TRUE,,0.83
82,1:TRUE,1:TRUE,,0.69
83,2:FALSE,2:FALSE,,0.71
84,2:FALSE,1:TRUE,+,0.53
85,2:FALSE,2:FALSE,,0.74
86,2:FALSE,1:TRUE,+,0.6
87,1:TRUE,1:TRUE,,0.98
88,1:TRUE,1:TRUE,,0.88
89,1:TRUE,1:TRUE,,0.95
90,2:FALSE,1:TRUE,+,0.72
91,2:FALSE,1:TRUE,+,0.75
92,2:FALSE,2:FALSE,,0.82
93,2:FALSE,1:TRUE,+,0.77
94,2:FALSE,2:FALSE,,0.93
95,1:TRUE,1:TRUE,,0.97
96,1:TRUE,1:TRUE,,0.84
97,2:FALSE,1:TRUE,+,0.5
98,1:TRUE,1:TRUE,,0.78
99,2:FALSE,2:FALSE,,0.51
100,2:FALSE,2:FALSE,,0.67
101,1:TRUE,1:TRUE,,0.76
102,2:FALSE,2:FALSE,,0.68
103,2:FALSE,2:FALSE,,0.68
104,2:FALSE,1:TRUE,+,0.81
105,2:FALSE,2:FALSE,,0.68
106,2:FALSE,2:FALSE,,0.6
107,2:FALSE,2:FALSE,,0.75
108,2:FALSE,1:TRUE,+,0.7
109,1:TRUE,2:FALSE,+,0.52
110,2:FALSE,1:TRUE,+,0.7
111,2:FALSE,2:FALSE,,0.86
112,2:FALSE,1:TRUE,+,0.98
113,2:FALSE,2:FALSE,,1
114,2:FALSE,2:FALSE,,1
115,2:FALSE,2:FALSE,,1
