inst#,actual,predicted,error,prediction
1,2:FALSE,1:TRUE,+,0.67
2,2:FALSE,2:FALSE,,0.73
3,2:FALSE,1:TRUE,+,0.66
4,2:FALSE,2:FALSE,,0.76
5,2:FALSE,2:FALSE,,0.92
6,2:FALSE,1:TRUE,+,0.6
7,1:TRUE,1:TRUE,,0.98
8,2:FALSE,2:FALSE,,0.99
9,2:FALSE,2:FALSE,,0.97
10,2:FALSE,2:FALSE,,0.78
11,2:FALSE,2:FALSE,,0.99
12,1:TRUE,2:FALSE,+,0.79
13,2:FALSE,2:FALSE,,0.98
14,2:FALSE,2:FALSE,,0.89
15,2:FALSE,2:FALSE,,0.74
16,2:FALSE,2:FALSE,,0.73
17,2:FALSE,1:TRUE,+,0.77
18,2:FALSE,2:FALSE,,0.75
19,2:FALSE,2:FALSE,,0.84
20,1:TRUE,1:TRUE,,0.52
21,2:FALSE,1:TRUE,+,0.53
22,2:FALSE,2:FALSE,,0.77
23,2:FALSE,2:FALSE,,0.77
24,1:TRUE,1:TRUE,,0.65
25,2:FALSE,2:FALSE,,0.91
26,1:TRUE,1:TRUE,,0.73
27,2:FALSE,1:TRUE,+,0.83
28,2:FALSE,2:FALSE,,0.93
29,2:FALSE,2:FALSE,,0.92
30,2:FALSE,2:FALSE,,0.79
31,2:FALSE,2:FALSE,,0.59
32,1:TRUE,1:TRUE,,0.69
33,2:FALSE,2:FALSE,,0.55
34,1:TRUE,1:TRUE,,0.9
35,1:TRUE,1:TRUE,,0.57
36,1:TRUE,1:TRUE,,0.64
37,1:TRUE,2:FALSE,+,0.64
38,2:FALSE,2:FALSE,,0.65
39,1:TRUE,1:TRUE,,0.77
40,2:FALSE,2:FALSE,,0.85
41,2:FALSE,2:FALSE,,0.58
42,2:FALSE,1:TRUE,+,0.67
43,2:FALSE,2:FALSE,,0.52
44,2:FALSE,1:TRUE,+,0.76
45,2:FALSE,2:FALSE,,0.77
46,2:FALSE,2:FALSE,,0.73
47,2:FALSE,2:FALSE,,0.85
48,2:FALSE,1:TRUE,+,0.65
49,2:FALSE,1:TRUE,+,0.6
50,2:FALSE,2:FALSE,,0.62
51,2:FALSE,2:FALSE,,0.65
52,2:FALSE,1:TRUE,+,0.61
53,1:TRUE,1:TRUE,,0.85
54,1:TRUE,1:TRUE,,0.54
55,1:TRUE,1:TRUE,,0.89
56,2:FALSE,1:TRUE,+,0.9
57,1:TRUE,1:TRUE,,0.5
58,2:FALSE,2:FALSE,,0.7
59,1:TRUE,2:FALSE,+,0.51
60,1:TRUE,1:TRUE,,0.59
61,2:FALSE,2:FALSE,,0.56
62,2:FALSE,2:FALSE,,1
63,2:FALSE,2:FALSE,,0.55
64,2:FALSE,2:FALSE,,1
65,1:TRUE,1:TRUE,,0.59
66,1:TRUE,1:TRUE,,0.87
67,2:FALSE,1:TRUE,+,0.64
68,1:TRUE,1:TRUE,,0.77
69,2:FALSE,2:FALSE,,1
70,2:FALSE,2:FALSE,,0.93
71,2:FALSE,2:FALSE,,0.62
72,2:FALSE,2:FALSE,,0.68
73,2:FALSE,1:TRUE,+,0.56
74,2:FALSE,2:FALSE,,0.58
75,2:FALSE,2:FALSE,,0.93
76,2:FALSE,2:FALSE,,1
77,2:FALSE,1:TRUE,+,0.7
78,2:FALSE,2:FALSE,,1
79,1:TRUE,1:TRUE,,0.61
80,1:TRUE,2:FALSE,+,0.54
81,2:FALSE,2:FALSE,,0.95
82,2:FALSE,2:FALSE,,0.7
83,2:FALSE,2:FALSE,,1
84,2:FALSE,2:FALSE,,1
85,2:FALSE,2:FALSE,,0.55
86,1:TRUE,1:TRUE,,0.61
87,1:TRUE,1:TRUE,,0.667
88,1:TRUE,1:TRUE,,0.72
89,2:FALSE,2:FALSE,,1
90,2:FALSE,2:FALSE,,0.99
91,2:FALSE,2:FALSE,,1
92,1:TRUE,1:TRUE,,0.93
93,1:TRUE,1:TRUE,,0.77
94,1:TRUE,1:TRUE,,0.55
95,1:TRUE,1:TRUE,,0.72
96,1:TRUE,2:FALSE,+,0.56
