inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.959
2,1:TRUE,1:TRUE,,0.92
3,2:FALSE,2:FALSE,,1
4,1:TRUE,1:TRUE,,0.86
5,1:TRUE,1:TRUE,,0.89
6,2:FALSE,2:FALSE,,0.66
7,2:FALSE,1:TRUE,+,0.67
8,1:TRUE,2:FALSE,+,0.79
9,1:TRUE,1:TRUE,,0.95
10,2:FALSE,1:TRUE,+,0.79
11,1:TRUE,2:FALSE,+,0.81
12,1:TRUE,1:TRUE,,0.82
13,2:FALSE,2:FALSE,,0.89
14,1:TRUE,1:TRUE,,0.95
15,2:FALSE,1:TRUE,+,0.55
16,1:TRUE,1:TRUE,,0.94
17,2:FALSE,2:FALSE,,0.61
18,1:TRUE,1:TRUE,,0.86
19,1:TRUE,1:TRUE,,0.94
20,1:TRUE,2:FALSE,+,0.7
21,1:TRUE,1:TRUE,,0.91
22,1:TRUE,1:TRUE,,0.94
23,2:FALSE,1:TRUE,+,0.9
24,1:TRUE,1:TRUE,,0.93
25,1:TRUE,1:TRUE,,0.71
26,1:TRUE,1:TRUE,,0.66
27,1:TRUE,1:TRUE,,0.92
28,1:TRUE,1:TRUE,,0.76
29,1:TRUE,1:TRUE,,0.84
30,1:TRUE,1:TRUE,,0.74
31,1:TRUE,1:TRUE,,0.92
32,2:FALSE,2:FALSE,,0.84
33,2:FALSE,2:FALSE,,0.77
34,2:FALSE,2:FALSE,,0.55
35,1:TRUE,1:TRUE,,0.68
36,2:FALSE,1:TRUE,+,0.82
37,2:FALSE,2:FALSE,,0.94
38,2:FALSE,2:FALSE,,0.74
39,2:FALSE,2:FALSE,,0.64
40,2:FALSE,2:FALSE,,1
41,1:TRUE,1:TRUE,,0.99
42,1:TRUE,1:TRUE,,0.67
43,2:FALSE,1:TRUE,+,0.76
44,1:TRUE,1:TRUE,,0.95
45,1:TRUE,1:TRUE,,0.98
46,1:TRUE,1:TRUE,,0.644
47,1:TRUE,1:TRUE,,0.97
48,1:TRUE,1:TRUE,,0.654
49,1:TRUE,1:TRUE,,0.91
50,1:TRUE,1:TRUE,,0.94
51,2:FALSE,2:FALSE,,0.57
52,2:FALSE,2:FALSE,,0.59
53,2:FALSE,1:TRUE,+,0.76
54,2:FALSE,2:FALSE,,1
55,1:TRUE,1:TRUE,,0.97
56,1:TRUE,1:TRUE,,0.91
57,1:TRUE,1:TRUE,,0.6
58,2:FALSE,1:TRUE,+,0.74
59,2:FALSE,2:FALSE,,0.99
60,2:FALSE,2:FALSE,,0.897
61,1:TRUE,1:TRUE,,0.94
62,2:FALSE,1:TRUE,+,0.79
63,1:TRUE,1:TRUE,,0.95
64,1:TRUE,1:TRUE,,0.92
65,2:FALSE,1:TRUE,+,0.56
66,1:TRUE,1:TRUE,,0.86
67,2:FALSE,1:TRUE,+,0.84
68,1:TRUE,1:TRUE,,0.53
69,2:FALSE,1:TRUE,+,0.83
70,2:FALSE,2:FALSE,,0.55
71,1:TRUE,1:TRUE,,0.95
72,1:TRUE,1:TRUE,,0.83
73,1:TRUE,1:TRUE,,0.65
74,1:TRUE,1:TRUE,,0.9
75,2:FALSE,2:FALSE,,0.7
76,1:TRUE,1:TRUE,,0.73
77,1:TRUE,1:TRUE,,0.97
78,1:TRUE,1:TRUE,,0.999
79,2:FALSE,1:TRUE,+,0.51
80,2:FALSE,1:TRUE,+,0.58
81,1:TRUE,1:TRUE,,0.86
82,1:TRUE,2:FALSE,+,0.51
83,2:FALSE,2:FALSE,,0.57
84,1:TRUE,1:TRUE,,0.89
85,1:TRUE,2:FALSE,+,0.54
86,1:TRUE,1:TRUE,,0.53
87,2:FALSE,1:TRUE,+,0.84
88,2:FALSE,1:TRUE,+,0.67
89,2:FALSE,1:TRUE,+,0.76
90,2:FALSE,1:TRUE,+,0.89
91,2:FALSE,2:FALSE,,0.55
92,1:TRUE,2:FALSE,+,0.73
93,2:FALSE,1:TRUE,+,0.61
94,1:TRUE,2:FALSE,+,0.79
95,2:FALSE,1:TRUE,+,0.67
96,2:FALSE,2:FALSE,,0.98
97,2:FALSE,2:FALSE,,0.83
98,2:FALSE,1:TRUE,+,0.56
99,2:FALSE,2:FALSE,,0.65
100,2:FALSE,2:FALSE,,0.86
101,2:FALSE,2:FALSE,,0.99
102,2:FALSE,2:FALSE,,0.92
103,2:FALSE,2:FALSE,,0.68
104,2:FALSE,2:FALSE,,0.84
105,2:FALSE,2:FALSE,,0.99
106,2:FALSE,2:FALSE,,1
107,2:FALSE,2:FALSE,,1
108,2:FALSE,2:FALSE,,1
109,2:FALSE,1:TRUE,+,0.55
110,2:FALSE,2:FALSE,,0.98
111,2:FALSE,2:FALSE,,1
112,2:FALSE,2:FALSE,,1
113,2:FALSE,2:FALSE,,1
114,2:FALSE,2:FALSE,,1
115,2:FALSE,2:FALSE,,1
116,2:FALSE,2:FALSE,,1
117,2:FALSE,2:FALSE,,1
118,2:FALSE,2:FALSE,,1
119,2:FALSE,2:FALSE,,1
120,2:FALSE,2:FALSE,,0.71
121,2:FALSE,2:FALSE,,1
122,1:TRUE,1:TRUE,,0.8
123,2:FALSE,2:FALSE,,0.982
124,2:FALSE,2:FALSE,,0.8
125,1:TRUE,1:TRUE,,0.95
126,2:FALSE,2:FALSE,,1
127,2:FALSE,2:FALSE,,1
128,2:FALSE,2:FALSE,,0.8
129,2:FALSE,1:TRUE,+,0.78
130,2:FALSE,2:FALSE,,1
131,2:FALSE,2:FALSE,,0.79
132,1:TRUE,1:TRUE,,0.85
133,1:TRUE,1:TRUE,,0.7
134,2:FALSE,2:FALSE,,1
135,1:TRUE,1:TRUE,,0.81
136,2:FALSE,2:FALSE,,1
137,1:TRUE,1:TRUE,,0.95
138,2:FALSE,1:TRUE,+,0.89
139,1:TRUE,1:TRUE,,0.93
140,2:FALSE,1:TRUE,+,0.68
141,1:TRUE,1:TRUE,,0.84
142,1:TRUE,1:TRUE,,0.53
143,1:TRUE,1:TRUE,,0.99
144,2:FALSE,1:TRUE,+,0.85
145,2:FALSE,2:FALSE,,0.51
146,2:FALSE,1:TRUE,+,0.81
147,2:FALSE,1:TRUE,+,0.69
148,2:FALSE,1:TRUE,+,0.62
149,1:TRUE,1:TRUE,,0.96
150,2:FALSE,1:TRUE,+,0.91
151,1:TRUE,1:TRUE,,0.76
152,2:FALSE,2:FALSE,,0.95
153,2:FALSE,1:TRUE,+,0.66
154,2:FALSE,1:TRUE,+,0.65
155,1:TRUE,1:TRUE,,0.56
156,1:TRUE,1:TRUE,,0.92
