inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.84
2,1:TRUE,1:TRUE,,0.74
3,1:TRUE,1:TRUE,,1
4,1:TRUE,1:TRUE,,0.83
5,1:TRUE,1:TRUE,,0.98
6,2:FALSE,2:FALSE,,0.53
7,1:TRUE,1:TRUE,,0.76
8,1:TRUE,1:TRUE,,0.71
9,2:FALSE,2:FALSE,,0.67
10,1:TRUE,1:TRUE,,0.89
11,1:TRUE,1:TRUE,,0.91
12,1:TRUE,1:TRUE,,0.71
13,1:TRUE,1:TRUE,,0.7
14,2:FALSE,2:FALSE,,0.55
15,1:TRUE,2:FALSE,+,0.68
16,1:TRUE,1:TRUE,,0.75
17,2:FALSE,2:FALSE,,1
18,1:TRUE,1:TRUE,,0.74
19,2:FALSE,2:FALSE,,0.88
20,1:TRUE,1:TRUE,,0.99
21,2:FALSE,2:FALSE,,0.74
22,1:TRUE,1:TRUE,,0.64
23,2:FALSE,2:FALSE,,0.86
24,2:FALSE,2:FALSE,,0.56
25,2:FALSE,2:FALSE,,1
26,1:TRUE,1:TRUE,,0.85
27,1:TRUE,2:FALSE,+,0.61
28,2:FALSE,2:FALSE,,1
29,1:TRUE,2:FALSE,+,0.57
30,2:FALSE,2:FALSE,,0.94
31,2:FALSE,2:FALSE,,0.83
32,2:FALSE,2:FALSE,,1
33,1:TRUE,1:TRUE,,0.81
34,1:TRUE,2:FALSE,+,0.6
35,2:FALSE,2:FALSE,,0.72
36,1:TRUE,1:TRUE,,0.85
37,1:TRUE,1:TRUE,,0.63
38,1:TRUE,2:FALSE,+,0.68
39,2:FALSE,2:FALSE,,1
40,1:TRUE,1:TRUE,,0.85
41,1:TRUE,1:TRUE,,0.73
42,2:FALSE,1:TRUE,+,0.75
43,2:FALSE,1:TRUE,+,0.65
44,2:FALSE,1:TRUE,+,0.56
45,2:FALSE,2:FALSE,,0.79
46,2:FALSE,2:FALSE,,0.72
47,2:FALSE,2:FALSE,,0.59
48,2:FALSE,1:TRUE,+,0.71
49,2:FALSE,2:FALSE,,0.78
50,2:FALSE,2:FALSE,,1
51,2:FALSE,2:FALSE,,0.83
52,2:FALSE,1:TRUE,+,0.55
53,2:FALSE,2:FALSE,,0.72
54,2:FALSE,1:TRUE,+,0.77
55,2:FALSE,2:FALSE,,0.99
56,1:TRUE,1:TRUE,,0.66
57,1:TRUE,2:FALSE,+,0.7
58,2:FALSE,1:TRUE,+,0.57
59,1:TRUE,1:TRUE,,0.66
60,2:FALSE,2:FALSE,,0.79
61,2:FALSE,2:FALSE,,1
62,2:FALSE,2:FALSE,,0.74
63,2:FALSE,1:TRUE,+,0.97
64,2:FALSE,2:FALSE,,0.72
65,1:TRUE,1:TRUE,,0.53
66,2:FALSE,2:FALSE,,0.73
67,2:FALSE,2:FALSE,,0.78
68,1:TRUE,1:TRUE,,0.6
69,2:FALSE,2:FALSE,,0.99
70,2:FALSE,1:TRUE,+,0.72
71,2:FALSE,2:FALSE,,0.81
72,2:FALSE,2:FALSE,,0.77
73,1:TRUE,1:TRUE,,0.52
74,1:TRUE,2:FALSE,+,0.94
75,2:FALSE,2:FALSE,,0.8
76,1:TRUE,1:TRUE,,0.72
77,2:FALSE,2:FALSE,,1
78,2:FALSE,2:FALSE,,0.84
79,2:FALSE,2:FALSE,,0.59
80,2:FALSE,2:FALSE,,0.9
81,1:TRUE,2:FALSE,+,1
82,1:TRUE,1:TRUE,,0.69
83,1:TRUE,1:TRUE,,0.72
84,1:TRUE,1:TRUE,,0.7
85,1:TRUE,1:TRUE,,0.68
86,2:FALSE,2:FALSE,,0.95
87,1:TRUE,1:TRUE,,0.5
88,2:FALSE,2:FALSE,,0.93
89,2:FALSE,2:FALSE,,0.98
90,1:TRUE,2:FALSE,+,0.74
91,2:FALSE,1:TRUE,+,0.75
92,1:TRUE,1:TRUE,,0.64
93,2:FALSE,2:FALSE,,0.62
94,2:FALSE,2:FALSE,,1
95,2:FALSE,1:TRUE,+,0.56
96,2:FALSE,2:FALSE,,0.81
97,2:FALSE,2:FALSE,,1
98,2:FALSE,1:TRUE,+,0.66
99,2:FALSE,2:FALSE,,1
100,2:FALSE,2:FALSE,,1
101,2:FALSE,2:FALSE,,1
102,2:FALSE,2:FALSE,,0.71
103,2:FALSE,2:FALSE,,1
104,2:FALSE,2:FALSE,,0.99
105,2:FALSE,2:FALSE,,0.68
106,2:FALSE,1:TRUE,+,0.55
107,2:FALSE,2:FALSE,,1
108,1:TRUE,1:TRUE,,0.65
109,1:TRUE,2:FALSE,+,0.64
110,1:TRUE,2:FALSE,+,0.57
111,1:TRUE,2:FALSE,+,0.54
112,1:TRUE,2:FALSE,+,0.54
113,1:TRUE,1:TRUE,,0.69
114,2:FALSE,2:FALSE,,0.6
115,2:FALSE,2:FALSE,,0.83
116,1:TRUE,1:TRUE,,0.75
117,2:FALSE,1:TRUE,+,0.72
118,2:FALSE,1:TRUE,+,0.85
119,2:FALSE,2:FALSE,,0.6
120,2:FALSE,1:TRUE,+,0.72
121,2:FALSE,1:TRUE,+,0.67
122,1:TRUE,1:TRUE,,0.51
123,2:FALSE,2:FALSE,,0.51
124,1:TRUE,1:TRUE,,0.83
125,1:TRUE,1:TRUE,,0.9
