inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,0.57
2,2:FALSE,1:TRUE,+,0.51
3,2:FALSE,2:FALSE,,0.61
4,1:TRUE,1:TRUE,,0.87
5,1:TRUE,1:TRUE,,1
6,2:FALSE,1:TRUE,+,0.95
7,1:TRUE,1:TRUE,,0.96
8,1:TRUE,2:FALSE,+,0.56
9,1:TRUE,1:TRUE,,0.93
10,1:TRUE,1:TRUE,,0.77
11,2:FALSE,1:TRUE,+,0.5
12,2:FALSE,1:TRUE,+,0.88
13,2:FALSE,1:TRUE,+,0.59
14,2:FALSE,1:TRUE,+,0.64
15,2:FALSE,2:FALSE,,1
16,2:FALSE,1:TRUE,+,0.87
17,2:FALSE,2:FALSE,,0.62
18,1:TRUE,2:FALSE,+,0.65
19,2:FALSE,1:TRUE,+,0.82
20,1:TRUE,1:TRUE,,0.91
21,1:TRUE,1:TRUE,,0.95
22,1:TRUE,1:TRUE,,0.98
23,2:FALSE,1:TRUE,+,0.66
24,2:FALSE,2:FALSE,,0.64
25,1:TRUE,1:TRUE,,0.59
26,2:FALSE,1:TRUE,+,0.8
27,2:FALSE,2:FALSE,,1
28,1:TRUE,1:TRUE,,0.97
29,2:FALSE,1:TRUE,+,0.82
30,2:FALSE,1:TRUE,+,0.92
31,2:FALSE,1:TRUE,+,0.68
32,2:FALSE,1:TRUE,+,0.74
33,2:FALSE,2:FALSE,,0.8
34,1:TRUE,1:TRUE,,0.95
35,1:TRUE,1:TRUE,,0.95
36,2:FALSE,2:FALSE,,0.91
37,2:FALSE,2:FALSE,,0.74
38,2:FALSE,2:FALSE,,0.92
39,2:FALSE,2:FALSE,,0.94
40,2:FALSE,2:FALSE,,0.97
41,2:FALSE,2:FALSE,,0.78
42,2:FALSE,2:FALSE,,0.89
43,1:TRUE,1:TRUE,,0.96
44,1:TRUE,1:TRUE,,0.81
45,2:FALSE,1:TRUE,+,0.79
46,2:FALSE,1:TRUE,+,0.54
47,2:FALSE,2:FALSE,,0.7
48,1:TRUE,1:TRUE,,0.8
49,2:FALSE,2:FALSE,,0.85
50,2:FALSE,1:TRUE,+,0.58
51,1:TRUE,1:TRUE,,0.77
52,2:FALSE,1:TRUE,+,0.57
53,2:FALSE,2:FALSE,,0.65
54,2:FALSE,1:TRUE,+,0.61
55,2:FALSE,2:FALSE,,0.88
56,1:TRUE,1:TRUE,,0.97
57,2:FALSE,1:TRUE,+,0.6
58,1:TRUE,1:TRUE,,0.76
59,1:TRUE,1:TRUE,,0.79
60,2:FALSE,1:TRUE,+,0.75
61,2:FALSE,1:TRUE,+,0.68
62,2:FALSE,2:FALSE,,0.52
63,2:FALSE,1:TRUE,+,0.7
64,2:FALSE,1:TRUE,+,0.72
65,2:FALSE,1:TRUE,+,0.83
66,2:FALSE,1:TRUE,+,0.9
67,2:FALSE,1:TRUE,+,0.51
68,2:FALSE,1:TRUE,+,0.75
69,2:FALSE,2:FALSE,,0.83
70,1:TRUE,1:TRUE,,0.95
71,2:FALSE,1:TRUE,+,0.52
72,1:TRUE,1:TRUE,,0.87
73,2:FALSE,2:FALSE,,0.74
74,2:FALSE,1:TRUE,+,0.85
75,1:TRUE,1:TRUE,,0.7
76,1:TRUE,1:TRUE,,0.91
77,1:TRUE,1:TRUE,,0.66
78,1:TRUE,1:TRUE,,0.89
79,2:FALSE,1:TRUE,+,0.55
80,2:FALSE,2:FALSE,,0.67
81,1:TRUE,1:TRUE,,0.81
82,2:FALSE,1:TRUE,+,0.75
83,1:TRUE,1:TRUE,,1
84,2:FALSE,1:TRUE,+,0.73
85,2:FALSE,2:FALSE,,0.94
86,2:FALSE,1:TRUE,+,0.95
87,2:FALSE,2:FALSE,,0.56
88,2:FALSE,1:TRUE,+,0.69
89,1:TRUE,1:TRUE,,0.88
90,2:FALSE,1:TRUE,+,0.81
91,2:FALSE,1:TRUE,+,0.8
92,2:FALSE,2:FALSE,,0.85
93,1:TRUE,1:TRUE,,0.98
94,2:FALSE,2:FALSE,,0.81
95,2:FALSE,1:TRUE,+,0.65
96,2:FALSE,2:FALSE,,0.973
97,2:FALSE,2:FALSE,,0.981
98,2:FALSE,2:FALSE,,0.986
99,2:FALSE,2:FALSE,,0.99
100,2:FALSE,2:FALSE,,0.984
101,2:FALSE,2:FALSE,,0.978
102,2:FALSE,2:FALSE,,0.984
103,2:FALSE,2:FALSE,,0.97
104,1:TRUE,2:FALSE,+,0.68
105,1:TRUE,1:TRUE,,0.74
106,2:FALSE,1:TRUE,+,0.83
107,2:FALSE,2:FALSE,,0.984
108,1:TRUE,1:TRUE,,0.63
109,2:FALSE,1:TRUE,+,0.87
110,1:TRUE,1:TRUE,,0.98
111,1:TRUE,1:TRUE,,0.84
112,1:TRUE,1:TRUE,,0.9
113,1:TRUE,1:TRUE,,0.95
114,1:TRUE,1:TRUE,,0.7
115,2:FALSE,2:FALSE,,0.943
116,2:FALSE,1:TRUE,+,0.93
117,2:FALSE,1:TRUE,+,0.7
118,1:TRUE,1:TRUE,,0.56
119,1:TRUE,1:TRUE,,0.79
120,2:FALSE,2:FALSE,,1
121,2:FALSE,1:TRUE,+,0.7
122,2:FALSE,2:FALSE,,0.6
123,2:FALSE,2:FALSE,,0.76
124,2:FALSE,2:FALSE,,0.85
125,2:FALSE,1:TRUE,+,0.63
126,2:FALSE,1:TRUE,+,0.81
127,2:FALSE,1:TRUE,+,0.96
128,2:FALSE,1:TRUE,+,0.71
129,2:FALSE,1:TRUE,+,0.57
130,2:FALSE,2:FALSE,,1
131,2:FALSE,2:FALSE,,1
132,2:FALSE,1:TRUE,+,0.73
133,2:FALSE,2:FALSE,,0.75
134,2:FALSE,2:FALSE,,0.61
135,2:FALSE,2:FALSE,,0.51
136,1:TRUE,1:TRUE,,0.82
137,2:FALSE,1:TRUE,+,0.52
138,2:FALSE,2:FALSE,,0.75
139,2:FALSE,2:FALSE,,0.7
140,2:FALSE,1:TRUE,+,0.55
141,2:FALSE,2:FALSE,,1
142,2:FALSE,1:TRUE,+,0.57
143,2:FALSE,2:FALSE,,1
144,2:FALSE,2:FALSE,,1
145,2:FALSE,2:FALSE,,0.95
146,2:FALSE,1:TRUE,+,0.65
147,1:TRUE,1:TRUE,,0.95
148,2:FALSE,1:TRUE,+,0.63
149,2:FALSE,2:FALSE,,0.52
150,1:TRUE,1:TRUE,,0.89
151,1:TRUE,1:TRUE,,0.84
152,2:FALSE,1:TRUE,+,0.88
153,1:TRUE,1:TRUE,,0.84
154,2:FALSE,1:TRUE,+,0.62
155,2:FALSE,1:TRUE,+,0.78
156,2:FALSE,1:TRUE,+,0.5
157,2:FALSE,1:TRUE,+,0.54
158,2:FALSE,1:TRUE,+,0.55
159,1:TRUE,1:TRUE,,0.82
160,2:FALSE,1:TRUE,+,0.72
161,2:FALSE,2:FALSE,,0.66
162,2:FALSE,1:TRUE,+,0.72
163,2:FALSE,2:FALSE,,0.93
164,2:FALSE,2:FALSE,,0.67
165,2:FALSE,1:TRUE,+,0.84
