inst#,actual,predicted,error,prediction
1,2:FALSE,1:TRUE,+,0.85
2,1:TRUE,1:TRUE,,0.82
3,1:TRUE,1:TRUE,,0.94
4,1:TRUE,1:TRUE,,0.68
5,1:TRUE,1:TRUE,,1
6,2:FALSE,2:FALSE,,0.97
7,1:TRUE,1:TRUE,,0.89
8,1:TRUE,1:TRUE,,0.86
9,2:FALSE,2:FALSE,,1
10,1:TRUE,1:TRUE,,0.66
11,2:FALSE,2:FALSE,,0.983
12,2:FALSE,2:FALSE,,0.99
13,2:FALSE,2:FALSE,,0.961
14,2:FALSE,2:FALSE,,1
15,2:FALSE,2:FALSE,,1
16,2:FALSE,2:FALSE,,1
17,1:TRUE,2:FALSE,+,0.55
18,2:FALSE,1:TRUE,+,0.62
19,2:FALSE,2:FALSE,,0.92
20,2:FALSE,2:FALSE,,0.58
21,1:TRUE,1:TRUE,,1
22,2:FALSE,1:TRUE,+,0.58
23,2:FALSE,1:TRUE,+,0.82
24,2:FALSE,2:FALSE,,0.7
25,2:FALSE,1:TRUE,+,0.84
26,1:TRUE,1:TRUE,,0.9
27,2:FALSE,1:TRUE,+,0.87
28,1:TRUE,1:TRUE,,1
29,2:FALSE,2:FALSE,,1
30,2:FALSE,2:FALSE,,1
31,1:TRUE,1:TRUE,,0.97
32,1:TRUE,1:TRUE,,0.67
33,2:FALSE,2:FALSE,,1
34,1:TRUE,1:TRUE,,0.93
35,2:FALSE,1:TRUE,+,0.64
36,1:TRUE,1:TRUE,,0.99
37,1:TRUE,1:TRUE,,0.97
38,2:FALSE,2:FALSE,,1
39,1:TRUE,1:TRUE,,0.56
40,1:TRUE,1:TRUE,,0.97
41,1:TRUE,1:TRUE,,0.97
42,1:TRUE,1:TRUE,,0.77
43,1:TRUE,1:TRUE,,0.98
44,1:TRUE,1:TRUE,,1
45,2:FALSE,1:TRUE,+,0.58
46,1:TRUE,1:TRUE,,0.85
47,1:TRUE,1:TRUE,,1
48,1:TRUE,1:TRUE,,0.92
49,2:FALSE,1:TRUE,+,0.7
50,2:FALSE,1:TRUE,+,0.52
51,1:TRUE,1:TRUE,,0.84
52,2:FALSE,2:FALSE,,1
53,2:FALSE,2:FALSE,,1
54,2:FALSE,2:FALSE,,1
55,2:FALSE,2:FALSE,,0.99
56,2:FALSE,2:FALSE,,0.99
57,2:FALSE,2:FALSE,,1
58,2:FALSE,1:TRUE,+,0.72
59,1:TRUE,2:FALSE,+,0.52
60,1:TRUE,1:TRUE,,0.63
61,1:TRUE,2:FALSE,+,0.64
62,2:FALSE,2:FALSE,,0.63
63,2:FALSE,1:TRUE,+,0.8
64,2:FALSE,2:FALSE,,1
65,1:TRUE,2:FALSE,+,0.58
66,1:TRUE,1:TRUE,,0.64
67,1:TRUE,2:FALSE,+,0.51
68,2:FALSE,1:TRUE,+,0.55
69,1:TRUE,1:TRUE,,0.93
70,2:FALSE,2:FALSE,,1
71,1:TRUE,1:TRUE,,0.79
72,2:FALSE,2:FALSE,,0.61
73,2:FALSE,1:TRUE,+,0.66
74,2:FALSE,2:FALSE,,0.78
75,1:TRUE,1:TRUE,,0.98
76,2:FALSE,1:TRUE,+,0.9
77,1:TRUE,1:TRUE,,0.88
78,2:FALSE,2:FALSE,,0.54
79,2:FALSE,1:TRUE,+,0.73
80,1:TRUE,1:TRUE,,0.91
81,1:TRUE,1:TRUE,,0.71
82,2:FALSE,2:FALSE,,0.64
83,2:FALSE,1:TRUE,+,0.74
84,1:TRUE,1:TRUE,,0.839
85,1:TRUE,1:TRUE,,0.77
86,1:TRUE,1:TRUE,,0.88
87,2:FALSE,2:FALSE,,0.53
88,1:TRUE,1:TRUE,,0.88
89,2:FALSE,2:FALSE,,1
90,1:TRUE,1:TRUE,,0.54
91,2:FALSE,1:TRUE,+,0.95
92,2:FALSE,2:FALSE,,0.973
93,2:FALSE,2:FALSE,,1
94,1:TRUE,1:TRUE,,0.62
95,2:FALSE,2:FALSE,,1
96,2:FALSE,2:FALSE,,0.56
97,2:FALSE,2:FALSE,,0.98
98,1:TRUE,1:TRUE,,0.81
99,2:FALSE,2:FALSE,,1
100,2:FALSE,2:FALSE,,1
101,2:FALSE,2:FALSE,,0.65
102,2:FALSE,2:FALSE,,0.99
103,2:FALSE,2:FALSE,,1
104,2:FALSE,2:FALSE,,0.99
105,1:TRUE,1:TRUE,,0.99
106,2:FALSE,2:FALSE,,1
107,1:TRUE,1:TRUE,,0.95
108,2:FALSE,2:FALSE,,0.996
109,2:FALSE,2:FALSE,,1
110,2:FALSE,2:FALSE,,1
111,2:FALSE,2:FALSE,,0.99
112,1:TRUE,1:TRUE,,1
113,2:FALSE,1:TRUE,+,0.87
