inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,1
2,1:TRUE,1:TRUE,,0.99
3,1:TRUE,1:TRUE,,0.92
4,1:TRUE,1:TRUE,,0.93
5,1:TRUE,1:TRUE,,0.99
6,2:FALSE,2:FALSE,,0.991
7,1:TRUE,1:TRUE,,0.88
8,1:TRUE,1:TRUE,,0.96
9,1:TRUE,1:TRUE,,0.95
10,2:FALSE,2:FALSE,,0.98
11,1:TRUE,1:TRUE,,0.93
12,2:FALSE,2:FALSE,,1
13,2:FALSE,2:FALSE,,1
14,1:TRUE,1:TRUE,,0.69
15,1:TRUE,1:TRUE,,0.73
16,1:TRUE,1:TRUE,,0.91
17,1:TRUE,1:TRUE,,0.99
18,2:FALSE,1:TRUE,+,0.83
19,1:TRUE,1:TRUE,,0.93
20,2:FALSE,2:FALSE,,0.78
21,2:FALSE,1:TRUE,+,0.95
22,1:TRUE,1:TRUE,,0.85
23,1:TRUE,1:TRUE,,0.56
24,2:FALSE,1:TRUE,+,0.86
25,2:FALSE,2:FALSE,,0.73
26,1:TRUE,1:TRUE,,0.92
27,1:TRUE,1:TRUE,,0.98
28,2:FALSE,2:FALSE,,0.51
29,2:FALSE,1:TRUE,+,0.99
30,1:TRUE,1:TRUE,,0.89
31,2:FALSE,1:TRUE,+,0.87
32,2:FALSE,2:FALSE,,0.57
33,2:FALSE,1:TRUE,+,0.86
34,2:FALSE,1:TRUE,+,0.58
35,1:TRUE,1:TRUE,,0.53
36,1:TRUE,1:TRUE,,0.92
37,2:FALSE,1:TRUE,+,0.58
38,2:FALSE,1:TRUE,+,0.77
39,1:TRUE,1:TRUE,,0.76
40,2:FALSE,1:TRUE,+,0.83
41,2:FALSE,1:TRUE,+,0.69
42,2:FALSE,1:TRUE,+,0.81
43,2:FALSE,1:TRUE,+,0.62
44,2:FALSE,1:TRUE,+,0.98
45,2:FALSE,1:TRUE,+,0.55
46,1:TRUE,1:TRUE,,0.89
47,2:FALSE,2:FALSE,,0.72
48,2:FALSE,1:TRUE,+,0.98
49,2:FALSE,1:TRUE,+,0.6
50,2:FALSE,1:TRUE,+,0.63
51,2:FALSE,1:TRUE,+,0.65
52,2:FALSE,1:TRUE,+,0.85
53,1:TRUE,1:TRUE,,0.88
54,2:FALSE,1:TRUE,+,0.96
55,2:FALSE,2:FALSE,,1
56,2:FALSE,2:FALSE,,0.998
57,2:FALSE,2:FALSE,,0.996
58,2:FALSE,2:FALSE,,0.53
59,2:FALSE,2:FALSE,,0.98
60,2:FALSE,2:FALSE,,1
61,2:FALSE,2:FALSE,,1
62,2:FALSE,2:FALSE,,0.96
63,1:TRUE,1:TRUE,,0.81
64,1:TRUE,1:TRUE,,0.92
65,1:TRUE,1:TRUE,,0.78
66,2:FALSE,1:TRUE,+,0.79
67,1:TRUE,1:TRUE,,0.82
68,2:FALSE,1:TRUE,+,0.62
69,2:FALSE,1:TRUE,+,0.53
70,1:TRUE,1:TRUE,,0.89
71,2:FALSE,1:TRUE,+,0.55
72,1:TRUE,1:TRUE,,0.7
73,2:FALSE,1:TRUE,+,0.65
74,1:TRUE,1:TRUE,,0.67
75,1:TRUE,1:TRUE,,0.71
76,1:TRUE,1:TRUE,,0.78
77,1:TRUE,1:TRUE,,0.98
78,1:TRUE,1:TRUE,,0.68
79,1:TRUE,1:TRUE,,0.87
80,2:FALSE,1:TRUE,+,0.73
81,1:TRUE,1:TRUE,,0.99
82,1:TRUE,1:TRUE,,0.89
