inst#,actual,predicted,error,prediction
1,1:TRUE,2:FALSE,+,0.678
2,2:FALSE,2:FALSE,,0.983
3,1:TRUE,2:FALSE,+,0.681
4,2:FALSE,2:FALSE,,0.985
5,1:TRUE,1:TRUE,,0.599
6,2:FALSE,2:FALSE,,0.927
7,2:FALSE,2:FALSE,,0.983
8,1:TRUE,1:TRUE,,0.597
9,1:TRUE,1:TRUE,,0.657
10,2:FALSE,2:FALSE,,0.834
11,1:TRUE,1:TRUE,,0.504
12,2:FALSE,1:TRUE,+,0.507
13,1:TRUE,1:TRUE,,0.98
14,2:FALSE,2:FALSE,,0.98
15,1:TRUE,2:FALSE,+,0.53
16,1:TRUE,1:TRUE,,0.74
17,1:TRUE,1:TRUE,,0.71
18,1:TRUE,2:FALSE,+,0.72
19,2:FALSE,2:FALSE,,0.55
20,1:TRUE,2:FALSE,+,0.96
21,1:TRUE,1:TRUE,,0.61
22,2:FALSE,2:FALSE,,0.6
23,1:TRUE,1:TRUE,,0.83
24,1:TRUE,1:TRUE,,0.77
25,1:TRUE,2:FALSE,+,0.69
26,1:TRUE,2:FALSE,+,0.69
27,1:TRUE,2:FALSE,+,0.97
28,1:TRUE,1:TRUE,,0.93
29,1:TRUE,1:TRUE,,0.84
30,1:TRUE,1:TRUE,,0.92
31,1:TRUE,1:TRUE,,0.92
32,1:TRUE,1:TRUE,,1
33,2:FALSE,2:FALSE,,1
34,2:FALSE,1:TRUE,+,0.6
35,1:TRUE,1:TRUE,,0.84
36,1:TRUE,1:TRUE,,0.92
37,1:TRUE,1:TRUE,,0.91
38,1:TRUE,1:TRUE,,0.92
39,2:FALSE,2:FALSE,,0.81
40,1:TRUE,1:TRUE,,0.89
41,1:TRUE,1:TRUE,,0.99
42,1:TRUE,1:TRUE,,0.92
43,1:TRUE,1:TRUE,,0.78
44,1:TRUE,1:TRUE,,0.84
45,1:TRUE,1:TRUE,,0.9
46,1:TRUE,1:TRUE,,0.9
47,1:TRUE,1:TRUE,,0.93
48,2:FALSE,2:FALSE,,0.63
49,1:TRUE,1:TRUE,,0.94
50,1:TRUE,1:TRUE,,0.99
51,2:FALSE,1:TRUE,+,0.87
52,1:TRUE,2:FALSE,+,0.62
53,1:TRUE,1:TRUE,,0.96
54,1:TRUE,1:TRUE,,0.87
55,1:TRUE,2:FALSE,+,0.52
56,1:TRUE,1:TRUE,,0.72
57,1:TRUE,2:FALSE,+,0.72
58,2:FALSE,2:FALSE,,0.69
59,1:TRUE,1:TRUE,,0.97
60,2:FALSE,2:FALSE,,0.72
61,1:TRUE,1:TRUE,,0.99
62,1:TRUE,1:TRUE,,0.92
63,1:TRUE,1:TRUE,,0.78
64,1:TRUE,1:TRUE,,0.96
65,1:TRUE,1:TRUE,,0.77
66,2:FALSE,2:FALSE,,0.51
67,2:FALSE,2:FALSE,,0.94
68,1:TRUE,1:TRUE,,0.54
69,1:TRUE,2:FALSE,+,0.56
70,1:TRUE,1:TRUE,,0.76
71,1:TRUE,1:TRUE,,0.85
72,2:FALSE,2:FALSE,,0.78
73,1:TRUE,1:TRUE,,0.7
