inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,1
2,1:TRUE,1:TRUE,,1
3,1:TRUE,1:TRUE,,0.94
4,1:TRUE,1:TRUE,,0.96
5,1:TRUE,1:TRUE,,0.98
6,1:TRUE,1:TRUE,,0.79
7,1:TRUE,1:TRUE,,0.92
8,2:FALSE,2:FALSE,,0.88
9,1:TRUE,1:TRUE,,0.97
10,2:FALSE,1:TRUE,+,0.79
11,1:TRUE,1:TRUE,,0.99
12,1:TRUE,1:TRUE,,0.97
13,1:TRUE,1:TRUE,,0.92
14,1:TRUE,1:TRUE,,0.97
15,1:TRUE,1:TRUE,,0.76
16,2:FALSE,1:TRUE,+,0.52
17,2:FALSE,2:FALSE,,0.61
18,1:TRUE,1:TRUE,,0.89
19,1:TRUE,1:TRUE,,0.67
20,1:TRUE,1:TRUE,,0.59
21,1:TRUE,1:TRUE,,0.54
22,1:TRUE,1:TRUE,,0.94
23,2:FALSE,1:TRUE,+,0.69
24,1:TRUE,1:TRUE,,0.73
25,1:TRUE,1:TRUE,,0.83
26,1:TRUE,1:TRUE,,0.62
27,1:TRUE,2:FALSE,+,0.66
28,1:TRUE,1:TRUE,,0.81
29,1:TRUE,1:TRUE,,0.92
30,1:TRUE,1:TRUE,,1
31,1:TRUE,1:TRUE,,0.94
32,1:TRUE,1:TRUE,,0.89
33,1:TRUE,1:TRUE,,0.9
34,1:TRUE,1:TRUE,,1
35,1:TRUE,1:TRUE,,0.93
36,1:TRUE,1:TRUE,,1
37,1:TRUE,1:TRUE,,0.99
38,2:FALSE,1:TRUE,+,0.53
39,1:TRUE,1:TRUE,,0.99
40,1:TRUE,1:TRUE,,0.93
41,1:TRUE,1:TRUE,,1
42,1:TRUE,1:TRUE,,0.97
43,2:FALSE,1:TRUE,+,0.54
44,1:TRUE,1:TRUE,,0.82
45,1:TRUE,2:FALSE,+,0.64
46,1:TRUE,1:TRUE,,0.64
47,1:TRUE,1:TRUE,,0.98
48,1:TRUE,1:TRUE,,0.64
49,1:TRUE,1:TRUE,,0.55
50,1:TRUE,1:TRUE,,0.76
51,1:TRUE,1:TRUE,,0.88
52,1:TRUE,1:TRUE,,0.8
53,1:TRUE,1:TRUE,,0.91
54,1:TRUE,1:TRUE,,0.96
55,1:TRUE,1:TRUE,,0.81
56,2:FALSE,1:TRUE,+,0.71
