inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.82
2,1:TRUE,1:TRUE,,0.61
3,2:FALSE,1:TRUE,+,0.92
4,1:TRUE,1:TRUE,,0.61
5,1:TRUE,1:TRUE,,0.64
6,1:TRUE,1:TRUE,,0.94
7,1:TRUE,1:TRUE,,0.53
8,2:FALSE,1:TRUE,+,0.84
9,2:FALSE,2:FALSE,,0.68
10,2:FALSE,2:FALSE,,0.66
11,1:TRUE,1:TRUE,,0.75
12,1:TRUE,1:TRUE,,0.85
13,1:TRUE,1:TRUE,,0.66
14,2:FALSE,2:FALSE,,0.99
15,2:FALSE,2:FALSE,,0.82
16,1:TRUE,1:TRUE,,0.86
17,2:FALSE,2:FALSE,,0.57
18,2:FALSE,2:FALSE,,0.55
19,1:TRUE,1:TRUE,,0.84
20,2:FALSE,1:TRUE,+,0.84
21,2:FALSE,2:FALSE,,0.94
22,1:TRUE,2:FALSE,+,0.51
23,2:FALSE,1:TRUE,+,0.8
24,1:TRUE,1:TRUE,,0.73
25,1:TRUE,1:TRUE,,0.99
26,2:FALSE,1:TRUE,+,0.54
27,2:FALSE,2:FALSE,,0.65
28,2:FALSE,2:FALSE,,0.56
29,1:TRUE,1:TRUE,,0.96
30,1:TRUE,2:FALSE,+,0.83
31,2:FALSE,2:FALSE,,1
32,1:TRUE,1:TRUE,,0.58
33,1:TRUE,1:TRUE,,0.96
34,1:TRUE,2:FALSE,+,0.53
35,1:TRUE,1:TRUE,,0.56
36,1:TRUE,2:FALSE,+,0.63
37,1:TRUE,1:TRUE,,0.88
38,1:TRUE,1:TRUE,,1
39,1:TRUE,1:TRUE,,0.91
40,1:TRUE,1:TRUE,,0.83
41,2:FALSE,2:FALSE,,0.66
42,1:TRUE,1:TRUE,,0.52
43,2:FALSE,2:FALSE,,1
44,2:FALSE,2:FALSE,,0.65
45,1:TRUE,1:TRUE,,0.71
46,2:FALSE,2:FALSE,,0.7
47,1:TRUE,1:TRUE,,0.68
48,1:TRUE,1:TRUE,,0.54
49,2:FALSE,2:FALSE,,0.75
50,1:TRUE,2:FALSE,+,0.82
51,2:FALSE,2:FALSE,,0.75
52,2:FALSE,2:FALSE,,0.8
53,1:TRUE,1:TRUE,,0.66
54,1:TRUE,1:TRUE,,0.68
55,1:TRUE,1:TRUE,,0.68
56,1:TRUE,1:TRUE,,1
57,1:TRUE,2:FALSE,+,0.86
58,1:TRUE,1:TRUE,,0.87
59,2:FALSE,2:FALSE,,0.72
60,1:TRUE,1:TRUE,,0.92
61,2:FALSE,2:FALSE,,0.54
62,2:FALSE,2:FALSE,,0.67
63,2:FALSE,2:FALSE,,0.83
64,2:FALSE,1:TRUE,+,0.7
65,2:FALSE,2:FALSE,,0.86
66,2:FALSE,2:FALSE,,0.94
67,2:FALSE,1:TRUE,+,0.57
68,1:TRUE,1:TRUE,,0.65
69,1:TRUE,1:TRUE,,0.71
70,1:TRUE,1:TRUE,,0.51
71,1:TRUE,1:TRUE,,0.75
72,1:TRUE,1:TRUE,,0.94
73,1:TRUE,1:TRUE,,0.6
74,1:TRUE,1:TRUE,,0.55
75,1:TRUE,1:TRUE,,0.8
76,1:TRUE,1:TRUE,,0.66
77,1:TRUE,1:TRUE,,0.85
78,1:TRUE,1:TRUE,,0.98
79,1:TRUE,1:TRUE,,0.97
80,1:TRUE,1:TRUE,,0.83
81,2:FALSE,2:FALSE,,0.87
82,1:TRUE,1:TRUE,,0.8
83,1:TRUE,2:FALSE,+,0.6
84,1:TRUE,1:TRUE,,0.96
85,2:FALSE,1:TRUE,+,0.64
86,1:TRUE,1:TRUE,,0.93
87,2:FALSE,2:FALSE,,0.75
88,1:TRUE,1:TRUE,,0.7
89,2:FALSE,2:FALSE,,0.57
90,1:TRUE,1:TRUE,,0.61
91,2:FALSE,2:FALSE,,0.97
92,1:TRUE,2:FALSE,+,0.97
93,1:TRUE,2:FALSE,+,0.7
94,1:TRUE,2:FALSE,+,0.57
95,1:TRUE,2:FALSE,+,0.65
96,1:TRUE,1:TRUE,,0.74
97,2:FALSE,1:TRUE,+,0.53
98,1:TRUE,1:TRUE,,0.7
99,2:FALSE,2:FALSE,,0.86
100,1:TRUE,1:TRUE,,0.86
101,1:TRUE,1:TRUE,,0.59
102,2:FALSE,2:FALSE,,0.73
103,1:TRUE,1:TRUE,,0.66
104,2:FALSE,1:TRUE,+,0.58
105,2:FALSE,2:FALSE,,0.99
106,2:FALSE,2:FALSE,,0.85
107,2:FALSE,2:FALSE,,0.81
108,2:FALSE,1:TRUE,+,0.59
109,1:TRUE,2:FALSE,+,0.54
110,1:TRUE,1:TRUE,,0.92
111,2:FALSE,2:FALSE,,0.99
112,1:TRUE,1:TRUE,,0.99
113,2:FALSE,2:FALSE,,0.79
114,2:FALSE,2:FALSE,,0.75
115,2:FALSE,2:FALSE,,0.75
116,1:TRUE,1:TRUE,,0.84
117,1:TRUE,1:TRUE,,0.89
118,2:FALSE,1:TRUE,+,0.85
119,1:TRUE,1:TRUE,,0.93
120,2:FALSE,1:TRUE,+,0.83
121,2:FALSE,2:FALSE,,0.9
122,1:TRUE,1:TRUE,,0.92
123,1:TRUE,1:TRUE,,0.97
124,1:TRUE,1:TRUE,,0.53
125,1:TRUE,1:TRUE,,0.59
126,1:TRUE,1:TRUE,,0.98
127,1:TRUE,1:TRUE,,0.9
128,2:FALSE,1:TRUE,+,0.53
129,2:FALSE,2:FALSE,,0.61
130,1:TRUE,2:FALSE,+,0.76
131,1:TRUE,1:TRUE,,0.52
132,1:TRUE,1:TRUE,,0.93
133,1:TRUE,1:TRUE,,0.53
134,2:FALSE,2:FALSE,,0.99
135,1:TRUE,2:FALSE,+,0.8
136,1:TRUE,1:TRUE,,0.89
137,1:TRUE,1:TRUE,,0.71
138,2:FALSE,2:FALSE,,1
139,1:TRUE,1:TRUE,,0.97
140,1:TRUE,2:FALSE,+,0.75
141,2:FALSE,1:TRUE,+,0.515
142,2:FALSE,2:FALSE,,0.57
143,1:TRUE,1:TRUE,,0.58
144,2:FALSE,2:FALSE,,1
145,1:TRUE,1:TRUE,,0.86
146,2:FALSE,2:FALSE,,0.8
147,2:FALSE,2:FALSE,,0.81
148,1:TRUE,1:TRUE,,0.74
149,1:TRUE,1:TRUE,,0.5
150,1:TRUE,1:TRUE,,0.96
151,1:TRUE,1:TRUE,,0.53
152,2:FALSE,1:TRUE,+,0.51
153,2:FALSE,1:TRUE,+,0.58
154,1:TRUE,1:TRUE,,0.74
155,1:TRUE,1:TRUE,,0.68
156,2:FALSE,2:FALSE,,0.92
157,1:TRUE,2:FALSE,+,0.54
158,1:TRUE,1:TRUE,,0.61
159,2:FALSE,2:FALSE,,0.74
160,1:TRUE,1:TRUE,,0.65
161,2:FALSE,2:FALSE,,0.83
162,2:FALSE,2:FALSE,,0.96
163,2:FALSE,2:FALSE,,0.75
164,1:TRUE,1:TRUE,,0.85
165,2:FALSE,2:FALSE,,0.88
166,2:FALSE,2:FALSE,,0.81
167,2:FALSE,2:FALSE,,0.92
168,2:FALSE,2:FALSE,,0.94
169,2:FALSE,1:TRUE,+,0.67
