inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,0.75
2,2:FALSE,2:FALSE,,0.99
3,2:FALSE,2:FALSE,,0.98
4,2:FALSE,2:FALSE,,0.98
5,2:FALSE,1:TRUE,+,0.63
6,2:FALSE,2:FALSE,,0.96
7,2:FALSE,2:FALSE,,0.99
8,1:TRUE,1:TRUE,,0.52
9,2:FALSE,2:FALSE,,0.96
10,2:FALSE,2:FALSE,,0.85
11,2:FALSE,2:FALSE,,0.78
12,2:FALSE,2:FALSE,,0.85
13,2:FALSE,2:FALSE,,0.98
14,2:FALSE,1:TRUE,+,0.54
15,2:FALSE,2:FALSE,,0.82
16,1:TRUE,1:TRUE,,1
17,1:TRUE,1:TRUE,,0.94
18,1:TRUE,1:TRUE,,0.95
19,1:TRUE,1:TRUE,,0.87
20,2:FALSE,2:FALSE,,0.63
21,2:FALSE,2:FALSE,,0.75
22,2:FALSE,1:TRUE,+,0.7
23,1:TRUE,1:TRUE,,0.83
24,2:FALSE,2:FALSE,,1
25,1:TRUE,1:TRUE,,0.79
26,1:TRUE,1:TRUE,,0.84
27,1:TRUE,1:TRUE,,0.8
28,2:FALSE,1:TRUE,+,0.74
29,1:TRUE,1:TRUE,,0.98
30,1:TRUE,1:TRUE,,0.98
31,1:TRUE,1:TRUE,,0.79
32,2:FALSE,2:FALSE,,0.75
33,2:FALSE,2:FALSE,,0.99
34,2:FALSE,2:FALSE,,1
35,2:FALSE,2:FALSE,,0.71
36,1:TRUE,1:TRUE,,0.99
37,1:TRUE,1:TRUE,,0.93
38,1:TRUE,1:TRUE,,0.95
39,1:TRUE,1:TRUE,,0.99
40,1:TRUE,1:TRUE,,0.85
41,2:FALSE,1:TRUE,+,0.73
42,1:TRUE,1:TRUE,,0.78
43,2:FALSE,2:FALSE,,0.74
44,1:TRUE,1:TRUE,,0.98
45,1:TRUE,1:TRUE,,0.88
46,2:FALSE,2:FALSE,,0.71
47,1:TRUE,1:TRUE,,0.91
48,2:FALSE,1:TRUE,+,0.5
49,1:TRUE,2:FALSE,+,0.78
50,2:FALSE,2:FALSE,,0.75
51,2:FALSE,2:FALSE,,0.52
52,2:FALSE,2:FALSE,,0.71
53,2:FALSE,1:TRUE,+,0.75
54,2:FALSE,2:FALSE,,0.75
55,1:TRUE,1:TRUE,,0.94
56,1:TRUE,1:TRUE,,0.78
57,2:FALSE,1:TRUE,+,0.96
58,1:TRUE,1:TRUE,,0.62
59,2:FALSE,2:FALSE,,0.53
60,2:FALSE,1:TRUE,+,0.56
61,2:FALSE,2:FALSE,,0.994
62,2:FALSE,2:FALSE,,1
63,1:TRUE,1:TRUE,,0.63
64,1:TRUE,2:FALSE,+,0.54
65,1:TRUE,1:TRUE,,0.81
66,2:FALSE,2:FALSE,,1
67,2:FALSE,2:FALSE,,1
68,1:TRUE,1:TRUE,,0.79
69,1:TRUE,1:TRUE,,0.99
70,2:FALSE,2:FALSE,,1
71,2:FALSE,2:FALSE,,1
72,2:FALSE,2:FALSE,,1
73,2:FALSE,2:FALSE,,1
74,2:FALSE,2:FALSE,,1
75,2:FALSE,2:FALSE,,1
76,2:FALSE,2:FALSE,,1
77,1:TRUE,1:TRUE,,0.89
78,1:TRUE,1:TRUE,,0.74
79,1:TRUE,1:TRUE,,0.59
80,2:FALSE,2:FALSE,,0.73
81,1:TRUE,2:FALSE,+,0.53
82,1:TRUE,2:FALSE,+,0.51
83,1:TRUE,1:TRUE,,0.82
84,2:FALSE,2:FALSE,,0.74
85,1:TRUE,2:FALSE,+,0.62
86,2:FALSE,2:FALSE,,0.66
87,1:TRUE,1:TRUE,,0.96
88,1:TRUE,2:FALSE,+,0.85
89,2:FALSE,2:FALSE,,0.83
90,2:FALSE,2:FALSE,,0.69
91,1:TRUE,1:TRUE,,0.99
92,2:FALSE,2:FALSE,,1
93,2:FALSE,1:TRUE,+,0.56
94,2:FALSE,2:FALSE,,1
95,1:TRUE,1:TRUE,,0.98
96,1:TRUE,1:TRUE,,0.73
97,2:FALSE,2:FALSE,,1
98,2:FALSE,2:FALSE,,1
99,1:TRUE,1:TRUE,,0.69
100,1:TRUE,1:TRUE,,0.96
101,2:FALSE,2:FALSE,,0.72
102,1:TRUE,1:TRUE,,0.89
103,1:TRUE,1:TRUE,,0.99
104,1:TRUE,1:TRUE,,0.98
105,1:TRUE,1:TRUE,,0.9
106,2:FALSE,1:TRUE,+,0.58
107,1:TRUE,1:TRUE,,0.91
108,1:TRUE,1:TRUE,,0.98
109,2:FALSE,2:FALSE,,0.76
110,1:TRUE,1:TRUE,,0.98
111,2:FALSE,2:FALSE,,0.63
112,1:TRUE,1:TRUE,,0.96
113,2:FALSE,2:FALSE,,0.79
114,1:TRUE,1:TRUE,,0.93
115,1:TRUE,1:TRUE,,0.9
116,1:TRUE,1:TRUE,,0.97
117,1:TRUE,1:TRUE,,0.57
118,1:TRUE,1:TRUE,,0.9
119,1:TRUE,1:TRUE,,0.75
120,2:FALSE,2:FALSE,,0.53
121,2:FALSE,2:FALSE,,0.69
122,2:FALSE,2:FALSE,,0.61
123,1:TRUE,1:TRUE,,0.64
124,2:FALSE,2:FALSE,,1
125,1:TRUE,2:FALSE,+,0.54
126,1:TRUE,1:TRUE,,0.73
127,1:TRUE,1:TRUE,,0.55
128,1:TRUE,1:TRUE,,0.68
129,1:TRUE,2:FALSE,+,0.77
130,1:TRUE,1:TRUE,,1
