inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,1
2,2:FALSE,2:FALSE,,1
3,2:FALSE,2:FALSE,,1
4,2:FALSE,2:FALSE,,1
5,2:FALSE,2:FALSE,,1
6,1:TRUE,1:TRUE,,1
7,2:FALSE,2:FALSE,,1
8,2:FALSE,2:FALSE,,1
9,2:FALSE,2:FALSE,,1
10,1:TRUE,1:TRUE,,1
11,2:FALSE,2:FALSE,,1
12,1:TRUE,1:TRUE,,1
13,1:TRUE,1:TRUE,,1
14,1:TRUE,1:TRUE,,1
15,2:FALSE,2:FALSE,,1
16,2:FALSE,1:TRUE,+,1
17,2:FALSE,1:TRUE,+,1
18,1:TRUE,1:TRUE,,1
19,1:TRUE,1:TRUE,,1
20,2:FALSE,2:FALSE,,1
21,2:FALSE,1:TRUE,+,1
22,2:FALSE,1:TRUE,+,1
23,2:FALSE,1:TRUE,+,1
24,1:TRUE,1:TRUE,,1
25,2:FALSE,1:TRUE,+,1
26,1:TRUE,1:TRUE,,1
27,2:FALSE,1:TRUE,+,1
28,2:FALSE,1:TRUE,+,1
29,2:FALSE,1:TRUE,+,1
30,2:FALSE,2:FALSE,,1
31,2:FALSE,2:FALSE,,1
32,2:FALSE,1:TRUE,+,1
33,2:FALSE,2:FALSE,,1
34,2:FALSE,1:TRUE,+,1
35,2:FALSE,1:TRUE,+,1
36,1:TRUE,1:TRUE,,1
37,2:FALSE,1:TRUE,+,1
38,2:FALSE,1:TRUE,+,1
39,1:TRUE,1:TRUE,,1
40,1:TRUE,1:TRUE,,1
41,2:FALSE,1:TRUE,+,1
42,2:FALSE,1:TRUE,+,1
43,1:TRUE,1:TRUE,,1
44,2:FALSE,1:TRUE,+,1
45,1:TRUE,1:TRUE,,1
46,2:FALSE,2:FALSE,,1
47,1:TRUE,1:TRUE,,1
48,2:FALSE,1:TRUE,+,1
49,2:FALSE,1:TRUE,+,1
50,2:FALSE,1:TRUE,+,1
51,2:FALSE,1:TRUE,+,1
52,1:TRUE,1:TRUE,,1
53,2:FALSE,1:TRUE,+,1
54,1:TRUE,1:TRUE,,1
55,2:FALSE,1:TRUE,+,1
56,2:FALSE,1:TRUE,+,1
57,2:FALSE,2:FALSE,,1
58,2:FALSE,1:TRUE,+,1
59,2:FALSE,1:TRUE,+,1
60,1:TRUE,1:TRUE,,1
61,1:TRUE,1:TRUE,,1
62,1:TRUE,1:TRUE,,1
63,2:FALSE,1:TRUE,+,1
64,1:TRUE,1:TRUE,,1
65,2:FALSE,1:TRUE,+,1
66,2:FALSE,1:TRUE,+,1
67,2:FALSE,1:TRUE,+,1
68,1:TRUE,1:TRUE,,1
69,2:FALSE,1:TRUE,+,1
70,2:FALSE,2:FALSE,,1
71,2:FALSE,2:FALSE,,1
72,2:FALSE,1:TRUE,+,1
73,2:FALSE,1:TRUE,+,1
74,2:FALSE,1:TRUE,+,1
75,2:FALSE,1:TRUE,+,1
76,2:FALSE,1:TRUE,+,1
77,2:FALSE,1:TRUE,+,1
78,2:FALSE,1:TRUE,+,1
79,2:FALSE,1:TRUE,+,1
80,2:FALSE,1:TRUE,+,1
81,2:FALSE,1:TRUE,+,1
82,1:TRUE,1:TRUE,,1
83,1:TRUE,1:TRUE,,1
84,2:FALSE,1:TRUE,+,1
85,2:FALSE,1:TRUE,+,1
86,2:FALSE,1:TRUE,+,1
87,2:FALSE,1:TRUE,+,1
88,2:FALSE,1:TRUE,+,1
89,2:FALSE,1:TRUE,+,1
90,1:TRUE,1:TRUE,,1
91,2:FALSE,1:TRUE,+,1
92,2:FALSE,1:TRUE,+,1
93,2:FALSE,1:TRUE,+,1
94,2:FALSE,1:TRUE,+,1
95,1:TRUE,1:TRUE,,1
96,2:FALSE,2:FALSE,,1
97,2:FALSE,2:FALSE,,1
98,2:FALSE,2:FALSE,,1
99,2:FALSE,2:FALSE,,1
100,2:FALSE,2:FALSE,,1
101,2:FALSE,2:FALSE,,1
102,1:TRUE,1:TRUE,,1
103,2:FALSE,2:FALSE,,1
104,1:TRUE,1:TRUE,,1
105,1:TRUE,1:TRUE,,1
106,2:FALSE,1:TRUE,+,1
107,2:FALSE,1:TRUE,+,1
108,2:FALSE,1:TRUE,+,1
109,1:TRUE,1:TRUE,,1
110,2:FALSE,2:FALSE,,1
111,2:FALSE,2:FALSE,,1
112,2:FALSE,1:TRUE,+,1
113,1:TRUE,1:TRUE,,1
114,2:FALSE,2:FALSE,,1
115,1:TRUE,1:TRUE,,1
116,1:TRUE,1:TRUE,,1
117,2:FALSE,1:TRUE,+,1
118,2:FALSE,1:TRUE,+,1
119,2:FALSE,1:TRUE,+,1
