Making,Make,make,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,"['9) If the System allows users to make unauthorised attempts to access cases, it must log these in the audit trail']",False,VERB,VERB,True,1,1,4,6,0.6666666666666666,0.4,0.9406085014343262,0.020343265566015473,0.020343265566015473,0.3812490403652191,True
Making,Making,make,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,"['9) If the System allows users to make unauthorised attempts to access cases, it must log these in the audit trail']",False,VERB,VERB,True,1,1,4,6,0.6666666666666666,0.4,0.9406085014343262,0.020343265566015473,0.020343265566015473,0.2320975661277771,True
Making,makes,make,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,"['9) If the System allows users to make unauthorised attempts to access cases, it must log these in the audit trail']",False,VERB,VERB,True,1,1,4,6,0.6666666666666666,0.4,0.9406085014343262,0.020343265566015473,0.020343265566015473,0.0756426453590393,True
Making,Makes,make,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,"['9) If the System allows users to make unauthorised attempts to access cases, it must log these in the audit trail']",False,VERB,VERB,True,1,1,4,6,0.6666666666666666,0.4,0.9406085014343262,0.020343265566015473,0.020343265566015473,0.06800846755504608,True
Making,make,make,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,"['9) If the System allows users to make unauthorised attempts to access cases, it must log these in the audit trail']",False,VERB,VERB,True,1,1,4,6,0.6666666666666666,0.4,0.9406085014343262,0.020343265566015473,0.020343265566015473,0.03085160255432129,True
Making,When,when,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,[],False,VERB,SCONJ,False,9,6,4,6,0.6666666666666666,0.19999999999999996,0.7920108437538147,0.0127320044627231,0.0127320044627231,0.023714330047369003,False
Making,making,make,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,"['9) If the System allows users to make unauthorised attempts to access cases, it must log these in the audit trail']",False,VERB,VERB,True,1,1,4,6,0.6666666666666666,0.4,0.9406085014343262,0.020343265566015473,0.020343265566015473,0.021831898018717766,True
Making,Is,be,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,[],False,VERB,AUX,False,7,10,2,6,0.3333333333333333,0.0,0.8624351024627686,0,0,0.0155097134411335,False
Making,Keeping,keep,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,"['9) If the System allows users to make unauthorised attempts to access cases, it must log these in the audit trail']",False,VERB,VERB,True,4,7,4,6,0.6666666666666666,0.19999999999999996,0.8393813371658325,0.020285233234545966,0.020285233234545966,0.012592400424182415,True
Making,Are,be,44 ) [MASK] individualization and adaptation evident : It should be made evident to the user when individualization and/or adaptation are used,[],False,VERB,AUX,False,7,10,2,6,0.3333333333333333,0.0,0.8624351024627686,0,0,0.011312637478113174,False
