inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,1
2,2:FALSE,2:FALSE,,1
3,2:FALSE,2:FALSE,,1
4,2:FALSE,1:TRUE,+,1
5,2:FALSE,2:FALSE,,1
6,2:FALSE,1:TRUE,+,1
7,1:TRUE,1:TRUE,,1
8,1:TRUE,1:TRUE,,1
9,2:FALSE,1:TRUE,+,1
10,2:FALSE,2:FALSE,,1
11,2:FALSE,2:FALSE,,1
12,2:FALSE,1:TRUE,+,1
13,1:TRUE,1:TRUE,,1
14,1:TRUE,1:TRUE,,1
15,2:FALSE,2:FALSE,,1
16,2:FALSE,1:TRUE,+,1
17,1:TRUE,1:TRUE,,1
18,1:TRUE,1:TRUE,,1
19,2:FALSE,1:TRUE,+,1
20,1:TRUE,1:TRUE,,1
21,2:FALSE,1:TRUE,+,1
22,1:TRUE,1:TRUE,,1
23,2:FALSE,1:TRUE,+,1
24,2:FALSE,1:TRUE,+,1
25,1:TRUE,1:TRUE,,1
26,2:FALSE,1:TRUE,+,1
27,1:TRUE,1:TRUE,,1
28,2:FALSE,1:TRUE,+,1
29,1:TRUE,1:TRUE,,1
30,2:FALSE,1:TRUE,+,1
31,2:FALSE,1:TRUE,+,1
32,2:FALSE,1:TRUE,+,1
33,1:TRUE,1:TRUE,,1
34,2:FALSE,1:TRUE,+,1
35,2:FALSE,1:TRUE,+,1
36,2:FALSE,1:TRUE,+,1
37,2:FALSE,1:TRUE,+,1
38,2:FALSE,1:TRUE,+,1
39,2:FALSE,1:TRUE,+,1
40,2:FALSE,2:FALSE,,1
41,2:FALSE,1:TRUE,+,1
42,2:FALSE,1:TRUE,+,1
43,1:TRUE,1:TRUE,,1
44,1:TRUE,1:TRUE,,1
45,1:TRUE,1:TRUE,,1
46,2:FALSE,1:TRUE,+,1
47,1:TRUE,1:TRUE,,1
48,2:FALSE,1:TRUE,+,1
49,1:TRUE,1:TRUE,,1
50,1:TRUE,1:TRUE,,1
51,1:TRUE,1:TRUE,,1
52,1:TRUE,1:TRUE,,1
53,1:TRUE,1:TRUE,,1
54,2:FALSE,1:TRUE,+,1
55,2:FALSE,1:TRUE,+,1
56,1:TRUE,1:TRUE,,1
57,2:FALSE,1:TRUE,+,1
58,2:FALSE,1:TRUE,+,1
59,2:FALSE,1:TRUE,+,1
60,1:TRUE,1:TRUE,,1
61,1:TRUE,1:TRUE,,1
62,1:TRUE,1:TRUE,,1
63,2:FALSE,2:FALSE,,1
64,2:FALSE,1:TRUE,+,1
65,2:FALSE,2:FALSE,,1
66,2:FALSE,1:TRUE,+,1
67,2:FALSE,1:TRUE,+,1
68,2:FALSE,1:TRUE,+,1
69,2:FALSE,1:TRUE,+,1
70,1:TRUE,1:TRUE,,1
71,2:FALSE,1:TRUE,+,1
72,1:TRUE,1:TRUE,,1
73,1:TRUE,1:TRUE,,1
74,2:FALSE,1:TRUE,+,1
75,2:FALSE,1:TRUE,+,1
76,2:FALSE,1:TRUE,+,1
77,1:TRUE,1:TRUE,,1
78,2:FALSE,1:TRUE,+,1
79,2:FALSE,1:TRUE,+,1
80,1:TRUE,1:TRUE,,1
81,1:TRUE,1:TRUE,,1
82,2:FALSE,1:TRUE,+,1
83,2:FALSE,2:FALSE,,1
84,2:FALSE,1:TRUE,+,1
85,2:FALSE,2:FALSE,,1
86,1:TRUE,1:TRUE,,1
87,1:TRUE,1:TRUE,,1
88,1:TRUE,1:TRUE,,1
89,2:FALSE,1:TRUE,+,1
90,2:FALSE,1:TRUE,+,1
91,2:FALSE,1:TRUE,+,1
92,1:TRUE,1:TRUE,,1
93,1:TRUE,1:TRUE,,1
94,2:FALSE,1:TRUE,+,1
95,1:TRUE,1:TRUE,,1
96,1:TRUE,1:TRUE,,1
97,2:FALSE,1:TRUE,+,1
98,2:FALSE,1:TRUE,+,1
99,2:FALSE,1:TRUE,+,1
100,2:FALSE,1:TRUE,+,1
101,2:FALSE,1:TRUE,+,1
102,2:FALSE,2:FALSE,,1
103,2:FALSE,1:TRUE,+,1
104,2:FALSE,2:FALSE,,1
105,2:FALSE,2:FALSE,,1
106,2:FALSE,2:FALSE,,1
107,1:TRUE,1:TRUE,,1
108,2:FALSE,2:FALSE,,1
109,2:FALSE,2:FALSE,,1
110,2:FALSE,2:FALSE,,1
111,1:TRUE,1:TRUE,,1
112,1:TRUE,1:TRUE,,1
113,2:FALSE,2:FALSE,,1
114,2:FALSE,2:FALSE,,1
115,2:FALSE,1:TRUE,+,1
116,2:FALSE,2:FALSE,,1
117,2:FALSE,1:TRUE,+,1
118,2:FALSE,2:FALSE,,1
119,2:FALSE,1:TRUE,+,1
120,1:TRUE,1:TRUE,,1
121,2:FALSE,2:FALSE,,1
122,2:FALSE,2:FALSE,,1
123,2:FALSE,1:TRUE,+,1
124,2:FALSE,1:TRUE,+,1
125,2:FALSE,2:FALSE,,1
126,2:FALSE,1:TRUE,+,1
127,2:FALSE,2:FALSE,,1
128,2:FALSE,1:TRUE,+,1
129,2:FALSE,2:FALSE,,1
130,2:FALSE,1:TRUE,+,1
131,2:FALSE,1:TRUE,+,1
132,2:FALSE,1:TRUE,+,1
133,2:FALSE,2:FALSE,,1
134,1:TRUE,1:TRUE,,1
135,2:FALSE,2:FALSE,,1
136,2:FALSE,2:FALSE,,1
137,2:FALSE,2:FALSE,,1
138,2:FALSE,2:FALSE,,1
139,2:FALSE,2:FALSE,,1
140,2:FALSE,2:FALSE,,1
141,2:FALSE,2:FALSE,,1
142,2:FALSE,2:FALSE,,1
143,2:FALSE,2:FALSE,,1
144,2:FALSE,2:FALSE,,1
145,2:FALSE,2:FALSE,,1
146,2:FALSE,1:TRUE,+,1
147,2:FALSE,2:FALSE,,1
148,2:FALSE,2:FALSE,,1
149,2:FALSE,2:FALSE,,1
150,2:FALSE,2:FALSE,,1
151,2:FALSE,2:FALSE,,1
152,2:FALSE,2:FALSE,,1
153,2:FALSE,2:FALSE,,1
154,2:FALSE,2:FALSE,,1
155,2:FALSE,2:FALSE,,1
156,2:FALSE,2:FALSE,,1
157,2:FALSE,2:FALSE,,1
158,1:TRUE,1:TRUE,,1
159,1:TRUE,1:TRUE,,1
160,2:FALSE,1:TRUE,+,1
161,1:TRUE,1:TRUE,,1
162,1:TRUE,1:TRUE,,1
163,2:FALSE,1:TRUE,+,1
164,2:FALSE,1:TRUE,+,1
165,1:TRUE,1:TRUE,,1
166,1:TRUE,1:TRUE,,1
167,2:FALSE,2:FALSE,,1
168,2:FALSE,2:FALSE,,1
169,2:FALSE,1:TRUE,+,1
170,1:TRUE,1:TRUE,,1
171,1:TRUE,1:TRUE,,1
172,1:TRUE,1:TRUE,,1
173,2:FALSE,1:TRUE,+,1
174,1:TRUE,1:TRUE,,1
175,2:FALSE,1:TRUE,+,1
176,2:FALSE,1:TRUE,+,1
177,2:FALSE,1:TRUE,+,1
178,2:FALSE,1:TRUE,+,1
179,1:TRUE,1:TRUE,,1
180,2:FALSE,2:FALSE,,1
181,2:FALSE,1:TRUE,+,1
182,2:FALSE,1:TRUE,+,1
183,1:TRUE,1:TRUE,,1
184,2:FALSE,1:TRUE,+,1
185,2:FALSE,2:FALSE,,1
186,1:TRUE,1:TRUE,,1
187,1:TRUE,1:TRUE,,1
188,1:TRUE,1:TRUE,,1
189,2:FALSE,1:TRUE,+,1
190,2:FALSE,1:TRUE,+,1
191,2:FALSE,1:TRUE,+,1
192,2:FALSE,1:TRUE,+,1
193,2:FALSE,1:TRUE,+,1
194,2:FALSE,1:TRUE,+,1
195,2:FALSE,2:FALSE,,1
196,1:TRUE,1:TRUE,,1
