inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.91
2,1:TRUE,1:TRUE,,0.92
3,1:TRUE,1:TRUE,,0.69
4,2:FALSE,2:FALSE,,0.99
5,1:TRUE,2:FALSE,+,0.53
6,2:FALSE,1:TRUE,+,0.82
7,2:FALSE,1:TRUE,+,0.72
8,2:FALSE,1:TRUE,+,0.63
9,1:TRUE,1:TRUE,,1
10,1:TRUE,1:TRUE,,0.79
11,1:TRUE,1:TRUE,,0.95
12,2:FALSE,2:FALSE,,1
13,2:FALSE,2:FALSE,,1
14,2:FALSE,2:FALSE,,0.54
15,2:FALSE,2:FALSE,,1
16,2:FALSE,2:FALSE,,1
17,2:FALSE,2:FALSE,,1
18,2:FALSE,2:FALSE,,1
19,2:FALSE,2:FALSE,,0.98
20,2:FALSE,2:FALSE,,1
21,2:FALSE,2:FALSE,,1
22,2:FALSE,2:FALSE,,1
23,2:FALSE,2:FALSE,,1
24,2:FALSE,2:FALSE,,1
25,2:FALSE,2:FALSE,,0.98
26,2:FALSE,1:TRUE,+,0.8
27,2:FALSE,2:FALSE,,1
28,2:FALSE,2:FALSE,,0.98
29,1:TRUE,1:TRUE,,0.66
30,2:FALSE,2:FALSE,,0.989
31,1:TRUE,1:TRUE,,0.85
32,2:FALSE,2:FALSE,,0.69
33,1:TRUE,1:TRUE,,0.935
34,2:FALSE,1:TRUE,+,0.63
35,1:TRUE,1:TRUE,,0.93
36,2:FALSE,2:FALSE,,1
37,2:FALSE,2:FALSE,,0.57
38,2:FALSE,2:FALSE,,0.78
39,2:FALSE,2:FALSE,,0.69
40,1:TRUE,1:TRUE,,0.95
41,2:FALSE,2:FALSE,,0.64
42,2:FALSE,1:TRUE,+,0.7
43,1:TRUE,1:TRUE,,0.96
44,1:TRUE,1:TRUE,,0.97
45,1:TRUE,1:TRUE,,0.82
46,2:FALSE,1:TRUE,+,0.99
47,1:TRUE,1:TRUE,,0.76
48,1:TRUE,1:TRUE,,1
49,1:TRUE,1:TRUE,,0.74
50,2:FALSE,2:FALSE,,0.52
51,2:FALSE,1:TRUE,+,0.79
52,1:TRUE,1:TRUE,,0.89
53,2:FALSE,1:TRUE,+,0.93
54,1:TRUE,1:TRUE,,0.97
55,2:FALSE,1:TRUE,+,0.88
56,1:TRUE,1:TRUE,,0.97
57,1:TRUE,1:TRUE,,0.8
58,2:FALSE,1:TRUE,+,0.797
59,2:FALSE,1:TRUE,+,0.756
60,2:FALSE,1:TRUE,+,0.81
61,1:TRUE,1:TRUE,,0.856
62,1:TRUE,1:TRUE,,0.845
63,2:FALSE,1:TRUE,+,0.58
64,2:FALSE,1:TRUE,+,0.807
65,2:FALSE,1:TRUE,+,0.509
66,2:FALSE,2:FALSE,,0.593
67,2:FALSE,2:FALSE,,0.682
68,2:FALSE,2:FALSE,,0.732
69,2:FALSE,1:TRUE,+,0.543
70,2:FALSE,2:FALSE,,1
71,2:FALSE,2:FALSE,,0.991
72,2:FALSE,2:FALSE,,0.98
73,2:FALSE,2:FALSE,,0.996
74,1:TRUE,2:FALSE,+,0.61
75,2:FALSE,1:TRUE,+,0.5
76,2:FALSE,2:FALSE,,0.82
77,2:FALSE,2:FALSE,,0.977
78,2:FALSE,2:FALSE,,1
79,1:TRUE,1:TRUE,,0.54
80,1:TRUE,1:TRUE,,0.94
81,1:TRUE,2:FALSE,+,0.59
82,2:FALSE,1:TRUE,+,0.87
83,1:TRUE,1:TRUE,,0.91
84,2:FALSE,2:FALSE,,1
85,2:FALSE,2:FALSE,,1
86,2:FALSE,2:FALSE,,1
87,1:TRUE,1:TRUE,,1
88,2:FALSE,2:FALSE,,0.927
89,1:TRUE,1:TRUE,,0.937
90,2:FALSE,2:FALSE,,1
91,1:TRUE,1:TRUE,,0.99
92,1:TRUE,1:TRUE,,0.99
93,1:TRUE,1:TRUE,,1
94,1:TRUE,1:TRUE,,0.84
95,2:FALSE,1:TRUE,+,0.76
96,2:FALSE,1:TRUE,+,0.78
97,2:FALSE,1:TRUE,+,0.97
98,2:FALSE,1:TRUE,+,0.76
99,1:TRUE,1:TRUE,,0.99
