end,TRUE
begin,TRUE
start,TRUE
conclusion,FALSE
start,TRUE
close,TRUE
open,TRUE
dawn,FALSE
completion,TRUE
early,FALSE
commencement,FALSE
middle,FALSE
bottom,FALSE
turn,TRUE
session,FALSE
day,TRUE
meet,TRUE
week,TRUE
episode,FALSE
round,TRUE
month,TRUE
year,TRUE
case,TRUE
season,FALSE
term,TRUE
election,FALSE
chapter,FALSE
period,TRUE
conference,FALSE
work,TRUE
report,TRUE
participate,FALSE
meet,TRUE
call,TRUE
appear,FALSE
arrive,FALSE
serve,FALSE
operate,TRUE
sit,TRUE
register,TRUE
act,TRUE
take,TRUE
central,FALSE
payment,TRUE
post,TRUE
application,TRUE
tax,TRUE
revenue,FALSE
draft,FALSE
consumer,TRUE
national,FALSE
voter,FALSE
budget,FALSE
commercial,FALSE
local,FALSE
customer,TRUE
financial,FALSE
assessment,TRUE
review,TRUE
control,FALSE
processing,TRUE
enforcement,FALSE
report,TRUE
management,TRUE
compensation,FALSE
development,TRUE
audit,FALSE
rating,FALSE
evaluation,FALSE
commission,FALSE
support,TRUE
authority,TRUE
agreement,FALSE
right,TRUE
process,TRUE
procedure,TRUE
agreement,FALSE
requirement,TRUE
procedure,TRUE
arrangement,FALSE
contract,FALSE
area,TRUE
fee,TRUE
order,TRUE
equipment,TRUE
contract,TRUE
SEC,FALSE
CA,FALSE
iso,TRUE
FDA,FALSE
SA,FALSE
PA,FALSE
icc,FALSE
EPA,FALSE
NGO,FALSE
era,FALSE
ACC,FALSE
MAC,FALSE
MCA,FALSE
[,FALSE
function,TRUE
member,TRUE
service,TRUE
state,TRUE
company,TRUE
office,TRUE
concept,TRUE
definition,TRUE
notion,FALSE
classification,FALSE
structure,TRUE
idea,TRUE
type,TRUE
hierarchy,FALSE
theory,FALSE
category,TRUE
description,FALSE
terminology,FALSE
mean,TRUE
design,TRUE
system,TRUE
sub,TRUE
meta,FALSE
b,FALSE
datum,TRUE
a,FALSE
g,FALSE
e,FALSE
c,FALSE
d,FALSE
s,FALSE
r,FALSE
micro,FALSE
category,FALSE
group,TRUE
level,TRUE
type,TRUE
section,FALSE
collection,TRUE
class,TRUE
layer,FALSE
sample,FALSE
unit,TRUE
database,TRUE
system,TRUE
item,TRUE
division,FALSE
base,TRUE
dependent,FALSE
depend,TRUE
focus,TRUE
depend,TRUE
found,TRUE
depend,TRUE
depend,TRUE
contingent,FALSE
define,TRUE
impose,FALSE
center,TRUE
focus,TRUE
model,TRUE
concentrate,FALSE
division,TRUE
analysis,TRUE
content,TRUE
nature,TRUE
#,FALSE
distribution,TRUE
composition,FALSE
level,TRUE
order,TRUE
size,TRUE
representation,FALSE
module,TRUE
correspond,FALSE
program,TRUE
follow,TRUE
product,TRUE
language,TRUE
relevant,FALSE
underlie,FALSE
module,TRUE
domain,FALSE
source,TRUE
associate,FALSE
court,TRUE
law,TRUE
government,TRUE
document,TRUE
court,FALSE
Tribunal,FALSE
state,TRUE
bill,TRUE
Act,FALSE
claim,TRUE
applicant,TRUE
court,TRUE
government,FALSE
way,TRUE
mean,TRUE
mechanism,TRUE
chance,FALSE
function,TRUE
measure,TRUE
basis,TRUE
len,FALSE
tool,FALSE
feature,TRUE
scope,TRUE
sense,FALSE
strategy,FALSE
picture,FALSE
context,FALSE
give,TRUE
explain,FALSE
provide,TRUE
determine,TRUE
consider,TRUE
specify,TRUE
justify,FALSE
understand,TRUE
include,TRUE
describe,TRUE
establish,TRUE
express,TRUE
know,TRUE
question,TRUE
claim,TRUE
right,TRUE
public,TRUE
information,TRUE
person,TRUE
risk,TRUE
situation,TRUE
give,TRUE
even,FALSE
use,TRUE
immediately,FALSE
behind,FALSE
target,TRUE
threat,FALSE
emergency,TRUE
current,FALSE
legal,FALSE
particular,FALSE
new,FALSE
desire,TRUE
default,FALSE
alternative,FALSE
subject,FALSE
priority,FALSE
#,FALSE
make,TRUE
#,FALSE
#,FALSE
cause,TRUE
#,FALSE
#,FALSE
#,FALSE
receive,TRUE
exist,TRUE
more,FALSE
information,TRUE
also,FALSE
what,FALSE
talk,TRUE
all,FALSE
source,TRUE
how,FALSE
note,TRUE
talk,TRUE
datum,TRUE
far,FALSE
detail,TRUE
degree,TRUE
degree,TRUE
#,FALSE
degree,FALSE
program,TRUE
course,TRUE
center,FALSE
available,FALSE
require,TRUE
need,TRUE
Manual,FALSE
system,FALSE
centre,FALSE
system,FALSE
source,TRUE
page,TRUE
website,TRUE
division,TRUE
fund,TRUE
grant,TRUE
payment,TRUE
loan,FALSE
subsidy,FALSE
benefit,TRUE
cost,TRUE
rate,TRUE
charge,TRUE
funding,TRUE
contribution,FALSE
credit,FALSE
donation,FALSE
distribute,TRUE
provide,TRUE
send,TRUE
offer,TRUE
sell,TRUE
issue,TRUE
pay,TRUE
deliver,TRUE
donate,FALSE
award,TRUE
extend,TRUE
grant,TRUE
healthcare,TRUE
service,TRUE
health,TRUE
medical,FALSE
care,TRUE
training,TRUE
tertiary,FALSE
various,FALSE
education,TRUE
many,FALSE
private,FALSE
provider,TRUE
worker,FALSE
personnel,FALSE
holder,TRUE
organisation,FALSE
professional,TRUE
organization,TRUE
practitioner,FALSE
manager,TRUE
staff,TRUE
agency,TRUE
partner,TRUE
participant,FALSE
sector,TRUE
sector,TRUE
industry,TRUE
industry,TRUE
sector,FALSE
community,TRUE
market,TRUE
hospital,TRUE
community,TRUE
field,TRUE
medium,TRUE
market,TRUE
school,TRUE
doctor,TRUE
student,TRUE
technician,FALSE
assistant,FALSE
specialist,TRUE
officer,FALSE
researcher,FALSE
nurse,FALSE
physician,TRUE
nurse,TRUE
nursing,FALSE
teacher,FALSE
mother,FALSE
#,FALSE
woman,FALSE
lawyer,FALSE
engineer,FALSE
trainer,FALSE
instructor,FALSE
volunteer,FALSE
administrator,FALSE
educator,FALSE
teach,FALSE
mental,FALSE
general,FALSE
professional,FALSE
university,TRUE
department,TRUE
official,TRUE
employee,TRUE
body,TRUE
ministry,FALSE
entity,FALSE
institution,TRUE
authority,TRUE
minister,FALSE
faith,TRUE
UK,FALSE
volunteer,FALSE
member,TRUE
membership,FALSE
Singapore,FALSE
research,TRUE
locally,FALSE
web,TRUE
evidence,TRUE
build,TRUE
relate,TRUE
orient,FALSE
drive,TRUE
share,TRUE
base,TRUE
lead,TRUE
neutral,FALSE
promote,FALSE
healing,FALSE
centre,TRUE
people,TRUE
source,TRUE
every,FALSE
text,TRUE
user,TRUE
Wikipedia,FALSE
journal,FALSE
final,FALSE
#,FALSE
time,TRUE
meeting,FALSE
process,TRUE
phase,TRUE
time,TRUE
session,FALSE
period,TRUE
paragraph,FALSE
clause,FALSE
criterion,FALSE
condition,TRUE
threshold,FALSE
number,TRUE
rule,TRUE
one,FALSE
option,TRUE
requirement,TRUE
entry,TRUE
letter,FALSE
company,TRUE
charity,FALSE
organisation,TRUE
group,TRUE
trust,FALSE
firm,FALSE
agency,TRUE
bank,TRUE
association,FALSE
trust,FALSE
group,FALSE
company,FALSE
organization,TRUE
foundation,FALSE
campaign,FALSE
run,TRUE
launch,FALSE
use,TRUE
conduct,TRUE
provide,TRUE
operate,TRUE
run,TRUE
offer,TRUE
organise,FALSE
organize,TRUE
create,TRUE
conduct,TRUE
create,TRUE
behaviour,FALSE
social,FALSE
marketing,TRUE
policy,TRUE
technology,TRUE
branding,FALSE
communication,TRUE
behavioral,FALSE
brand,TRUE
strategic,FALSE
business,TRUE
awareness,FALSE
literacy,FALSE
change,TRUE
advertising,TRUE
communication,FALSE
promotion,FALSE
centre,TRUE
center,TRUE
programme,TRUE
channel,FALSE
hub,FALSE
forum,FALSE
network,TRUE
workshop,FALSE
unit,TRUE
department,FALSE
committee,FALSE
site,TRUE
promote,TRUE
inform,TRUE
encourage,TRUE
educate,FALSE
identify,TRUE
advise,FALSE
monitor,TRUE
discuss,FALSE
develop,TRUE
learn,TRUE
advocate,FALSE
highlight,FALSE
guide,TRUE
teach,FALSE
talk,FALSE
think,FALSE
communicate,FALSE
debate,FALSE
demonstrate,FALSE
complain,FALSE
chat,TRUE
warn,TRUE
product,TRUE
scheme,FALSE
brand,TRUE
scheme,FALSE
option,TRUE
technology,TRUE
software,TRUE
model,TRUE
use,TRUE
deliver,TRUE
offer,TRUE
sell,TRUE
deploy,FALSE
implement,TRUE
improve,TRUE
get,TRUE
manage,TRUE
run,TRUE
employ,TRUE
utilize,FALSE
minimum,TRUE
disclosure,FALSE
documentation,TRUE
fee,TRUE
clearance,FALSE
amount,TRUE
approval,FALSE
check,TRUE
authorization,FALSE
collect,TRUE
acquire,TRUE
gather,FALSE
obtain,TRUE
exchange,TRUE
necessary,FALSE
introduce,TRUE
present,FALSE
transaction,TRUE
single,FALSE
credit,FALSE
trading,FALSE
loan,FALSE
cash,FALSE
certain,FALSE
specific,FALSE
transfer,TRUE
drive,FALSE
cycle,TRUE
plan,TRUE
operation,TRUE
exchange,TRUE
#,FALSE
project,TRUE
visit,FALSE
show,TRUE
list,TRUE
describe,TRUE
explain,FALSE
illustrate,FALSE
indicate,TRUE
detail,TRUE
discuss,FALSE
summarize,FALSE
present,TRUE
outline,FALSE
display,TRUE
code,TRUE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
code,FALSE
#,FALSE
binary,FALSE
simple,FALSE
computer,TRUE
special,FALSE
unique,FALSE
separate,FALSE
short,FALSE
small,FALSE
code,TRUE
value,TRUE
prefix,FALSE
combination,FALSE
sequence,FALSE
symbol,FALSE
set,TRUE
mark,TRUE
assign,TRUE
allocate,FALSE
generate,TRUE
follow,TRUE
change,TRUE
enter,TRUE
identify,TRUE
delete,TRUE
transmit,FALSE
produce,TRUE
select,TRUE
driver,TRUE
library,FALSE
differ,FALSE
benefit,TRUE
come,TRUE
vary,TRUE
choose,TRUE
select,TRUE
result,TRUE
return,TRUE
proceed,FALSE
auction,FALSE
original,FALSE
store,TRUE
#,FALSE
#,FALSE
#,FALSE
physician,TRUE
search,TRUE
result,TRUE
online,FALSE
patient,TRUE
app,FALSE
clinical,FALSE
would,FALSE
point,TRUE
could,FALSE
screen,TRUE
may,FALSE
focus,TRUE
rely,TRUE
go,TRUE
focus,TRUE
occur,TRUE
cost,TRUE
need,TRUE
need,TRUE
price,TRUE
full,FALSE
#,FALSE
#,FALSE
vary,TRUE
range,TRUE
range,TRUE
change,TRUE
differ,FALSE
range,TRUE
come,TRUE
switch,FALSE
Google,FALSE
facebook,FALSE
Twitter,FALSE
provider,TRUE
Yahoo,FALSE
profile,FALSE
client,TRUE
insurance,TRUE
name,TRUE
medicine,TRUE
drug,TRUE
medication,FALSE
treatment,TRUE
diagnosis,TRUE
doctor,TRUE
life,TRUE
due,FALSE
accord,TRUE
compare,TRUE
refer,TRUE
refer,TRUE
rate,TRUE
response,FALSE
reduce,TRUE
calculate,FALSE
avoid,TRUE
minimize,FALSE
save,TRUE
estimate,FALSE
assess,FALSE
find,TRUE
add,TRUE
handle,TRUE
entry,TRUE
access,TRUE
list,TRUE
list,TRUE
selection,FALSE
article,TRUE
drop,TRUE
drop,TRUE
fall,TRUE
drop,TRUE
go,TRUE
cut,TRUE
go,TRUE
fall,TRUE
drop,TRUE
die,FALSE
face,TRUE
also,FALSE
#,FALSE
automatically,FALSE
#,FALSE
currently,FALSE
#,FALSE
#,FALSE
let,TRUE
get,TRUE
give,TRUE
let,TRUE
take,TRUE
watch,FALSE
see,TRUE
take,TRUE
get,TRUE
give,TRUE
video,TRUE
live,FALSE
feed,FALSE
direct,FALSE
audio,FALSE
money,TRUE
file,TRUE
property,TRUE
record,TRUE
case,TRUE
patient,TRUE
individual,TRUE
client,TRUE
individual,TRUE
donor,FALSE
donor,FALSE
receive,TRUE
seek,TRUE
obtain,TRUE
request,TRUE
deserve,FALSE
seek,FALSE
accept,TRUE
gain,TRUE
back,FALSE
lose,TRUE
download,TRUE
feed,FALSE
transfer,TRUE
release,TRUE
',FALSE
basic,FALSE
game,TRUE
goal,FALSE
command,TRUE
initial,FALSE
standard,FALSE
character,TRUE
aspect,TRUE
feature,TRUE
aspect,TRUE
architecture,TRUE
capability,FALSE
database,TRUE
device,TRUE
series,TRUE
build,TRUE
depend,TRUE
locate,FALSE
specify,TRUE
number,FALSE
name,FALSE
country,FALSE
sometimes,FALSE
number,FALSE
file,FALSE
date,FALSE
type,FALSE
100,FALSE
60,FALSE
leave,FALSE
90,FALSE
front,FALSE
10,FALSE
two,FALSE
head,FALSE
staff,TRUE
office,TRUE
Personnel,FALSE
general,FALSE
command,TRUE
service,TRUE
executive,FALSE
management,TRUE
manager,TRUE
crew,FALSE
character,TRUE
rank,TRUE
personal,FALSE
class,TRUE
style,FALSE
#,FALSE
design,FALSE
designer,FALSE
author,FALSE
list,FALSE
representative,FALSE
example,TRUE
table,TRUE
top,TRUE
example,TRUE
stock,FALSE
job,TRUE
employee,TRUE
official,FALSE
office,TRUE
master,TRUE
master,TRUE
master,FALSE
expert,FALSE
choose,TRUE
identification,TRUE
understand,TRUE
diagnostic,FALSE
reference,TRUE
security,TRUE
descriptive,FALSE
quality,TRUE
technical,FALSE
measurement,FALSE
purpose,TRUE
accuracy,FALSE
efficiency,FALSE
condition,TRUE
capacity,TRUE
performance,TRUE
method,TRUE
standard,TRUE
emphasis,FALSE
effect,TRUE
suffix,FALSE
word,TRUE
label,FALSE
accent,FALSE
element,TRUE
title,TRUE
ground,FALSE
paper,TRUE
whole,TRUE
field,TRUE
unknown,FALSE
exit,FALSE
exit,FALSE
expo,FALSE
gateway,FALSE
exempt,FALSE
status,FALSE
transfer,TRUE
retire,FALSE
distance,FALSE
symptom,TRUE
can,FALSE
injury,FALSE
require,TRUE
require,TRUE
warrant,FALSE
require,TRUE
demand,TRUE
involve,FALSE
travel,FALSE
relative,FALSE
prior,FALSE
next,FALSE
close,FALSE
hospital,TRUE
replacement,FALSE
surgery,TRUE
vaccine,FALSE
disease,FALSE
calculation,TRUE
breakdown,FALSE
length,TRUE
form,TRUE
scale,TRUE
total,FALSE
maximum,FALSE
dollar,FALSE
exact,FALSE
actual,FALSE
amount,TRUE
#,FALSE
strength,FALSE
damage,TRUE
validity,FALSE
liability,FALSE
size,TRUE
calculate,FALSE
do,TRUE
organization,FALSE
organisation,FALSE
handbook,FALSE
association,FALSE
Journal,FALSE
Encyclopedia,FALSE
economic,FALSE
development,FALSE
introduction,FALSE
application,FALSE
principle,FALSE
evolution,FALSE
Institute,FALSE
Bureau,FALSE
evidence,FALSE
aid,FALSE
community,FALSE
home,FALSE
computer,FALSE
online,FALSE
land,FALSE
area,FALSE
action,FALSE
ocean,FALSE
operation,FALSE
Spirit,FALSE
Band,FALSE
air,FALSE
first,FALSE
hear,FALSE
direct,FALSE
audio,FALSE
analysis,FALSE
direct,FALSE
ion,FALSE
second,FALSE
sound,FALSE
AI,FALSE
compute,FALSE
application,FALSE
architecture,FALSE
automation,FALSE
access,FALSE
mba,FALSE
computing,FALSE
integration,TRUE
learn,TRUE
accounting,FALSE
International,FALSE
fia,FALSE
the,FALSE
FIFA,FALSE
test,FALSE
National,FALSE
official,FALSE
world,FALSE
australian,FALSE
technical,FALSE
UEFA,FALSE
water,TRUE
energy,FALSE
asset,FALSE
debt,FALSE
profit,TRUE
debt,FALSE
electricity,FALSE
#,FALSE
process,TRUE
return,TRUE
withdraw,FALSE
handle,TRUE
settle,FALSE
file,TRUE
free,FALSE
asset,FALSE
land,TRUE
capital,TRUE
fund,TRUE
open,FALSE
account,TRUE
account,TRUE
deposit,FALSE
article,TRUE
publication,TRUE
report,TRUE
book,TRUE
image,FALSE
news,FALSE
material,FALSE
issue,TRUE
message,TRUE
copy,TRUE
spell,FALSE
write,TRUE
carry,TRUE
lay,FALSE
print,TRUE
roll,FALSE
read,TRUE
work,TRUE
fill,FALSE
sort,FALSE
spread,FALSE
format,FALSE
manner,FALSE
key,FALSE
page,TRUE
word,TRUE
•,FALSE
end,FALSE
number,TRUE
frequency,TRUE
duration,FALSE
length,FALSE
time,TRUE
hundred,FALSE
thousand,FALSE
couple,FALSE
q,FALSE
#,FALSE
interest,FALSE
#,FALSE
People,FALSE
drug,FALSE
thing,FALSE
day,TRUE
thing,FALSE
note,FALSE
see,TRUE
section,FALSE
allow,TRUE
only,FALSE
ask,TRUE
allow,TRUE
call,TRUE
reader,TRUE
viewer,FALSE
writer,FALSE
recipient,TRUE
caller,FALSE
operator,TRUE
reader,TRUE
write,TRUE
note,TRUE
sign,FALSE
leave,TRUE
see,TRUE
make,TRUE
keep,TRUE
send,TRUE
follow,TRUE
conversation,FALSE
message,TRUE
question,TRUE
statement,TRUE
story,FALSE
knowledge,TRUE
discussion,FALSE
fact,TRUE
appointment,FALSE
miss,FALSE
possible,FALSE
find,TRUE
mention,FALSE
request,TRUE
remove,TRUE
date,TRUE
step,TRUE
stage,FALSE
decision,FALSE
child,TRUE
we,FALSE
none,FALSE
unknown,FALSE
permit,FALSE
explanation,TRUE
permission,FALSE
document,TRUE
reason,FALSE
permit,FALSE
confirm,FALSE
supply,TRUE
publish,TRUE
report,TRUE
accept,TRUE
disclose,FALSE
post,TRUE
regulation,TRUE
rule,TRUE
provide,TRUE
include,TRUE
free,FALSE
include,TRUE
essential,FALSE
include,TRUE
basic,FALSE
medical,FALSE
primary,FALSE
health,FALSE
critical,FALSE
home,TRUE
advisory,FALSE
assurance,FALSE
plan,TRUE
delivery,TRUE
plan,TRUE
provision,TRUE
guideline,FALSE
facility,TRUE
practice,TRUE
cancer,FALSE
diabete,FALSE
HIV,FALSE
acute,FALSE
chronic,FALSE
advance,FALSE
tuberculosis,FALSE
child,TRUE
victim,FALSE
resident,FALSE
#,FALSE
person,TRUE
family,TRUE
population,TRUE
survivor,FALSE
card,TRUE
method,TRUE
#,FALSE
year,TRUE
digit,TRUE
player,FALSE
vote,FALSE
card,TRUE
annual,FALSE
monthly,FALSE
weekly,FALSE
sale,TRUE
summary,TRUE
#,FALSE
se,FALSE
#,FALSE
volume,FALSE
#,FALSE
issue,TRUE
#,FALSE
section,TRUE
#,FALSE
country,FALSE
across,FALSE
among,FALSE
per,FALSE
almost,FALSE
other,TRUE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
percentage,FALSE
disease,TRUE
animal,FALSE
wound,FALSE
include,TRUE
statistic,FALSE
finding,FALSE
effect,FALSE
info,TRUE
comment,FALSE
note,TRUE
estimate,TRUE
characteristic,TRUE
status,TRUE
background,TRUE
history,TRUE
age,TRUE
sex,TRUE
gender,FALSE
rank,FALSE
location,TRUE
age,TRUE
nationality,FALSE
sex,TRUE
origin,FALSE
ethnicity,FALSE
color,FALSE
intervention,FALSE
therapy,FALSE
cure,FALSE
consultation,FALSE
trial,FALSE
es,FALSE
PT,FALSE
t,FALSE
ing,FALSE
begin,TRUE
occur,TRUE
terminate,FALSE
stay,TRUE
originate,FALSE
stop,FALSE
continue,TRUE
commence,FALSE
happen,TRUE
