section,TRUE
document,TRUE
article,TRUE
chapter,FALSE
manual,FALSE
code,TRUE
book,FALSE
standard,TRUE
page,TRUE
version,TRUE
rule,TRUE
law,FALSE
agreement,FALSE
list,TRUE
statement,FALSE
lay,TRUE
set,TRUE
break,TRUE
lay,FALSE
set,TRUE
write,TRUE
lay,FALSE
rule,TRUE
put,TRUE
strike,FALSE
cut,FALSE
write,TRUE
touch,FALSE
point,TRUE
turn,TRUE
requirement,FALSE
principle,TRUE
guideline,FALSE
procedure,TRUE
standard,TRUE
condition,TRUE
constraint,FALSE
objective,FALSE
specification,FALSE
criterion,FALSE
parameter,TRUE
goal,FALSE
protocol,FALSE
policy,FALSE
military,FALSE
organization,FALSE
agency,FALSE
government,FALSE
army,FALSE
company,TRUE
army,FALSE
unit,TRUE
organisation,FALSE
department,FALSE
commander,FALSE
country,FALSE
state,TRUE
contractor,FALSE
staff,FALSE
follow,TRUE
obey,FALSE
understand,FALSE
implement,TRUE
use,TRUE
define,TRUE
enforce,TRUE
develop,TRUE
observe,FALSE
adopt,TRUE
meet,TRUE
recognize,FALSE
apply,TRUE
respect,FALSE
know,TRUE
maintain,TRUE
adapt,FALSE
modify,FALSE
adjust,FALSE
conform,FALSE
comply,FALSE
interpret,FALSE
explain,FALSE
respond,FALSE
provide,TRUE
conduct,TRUE
perform,TRUE
handle,TRUE
support,TRUE
facilitate,FALSE
oversee,FALSE
ensure,TRUE
enable,TRUE
manage,TRUE
undertake,FALSE
control,TRUE
regulate,FALSE
coordinate,FALSE
control,TRUE
remote,FALSE
access,TRUE
aircraft,TRUE
sense,FALSE
local,FALSE
network,TRUE
autonomous,FALSE
computer,TRUE
automate,FALSE
manage,TRUE
area,TRUE
centralize,FALSE
power,TRUE
operation,TRUE
operation,TRUE
management,TRUE
installation,FALSE
development,FALSE
monitor,TRUE
integration,FALSE
administration,TRUE
deployment,FALSE
operate,TRUE
repair,FALSE
design,TRUE
engineering,TRUE
maintenance,TRUE
execution,FALSE
protection,FALSE
security,TRUE
automation,FALSE
evaluation,FALSE
system,TRUE
service,TRUE
facility,FALSE
equipment,TRUE
system,TRUE
service,TRUE
environment,TRUE
internet,TRUE
some,FALSE
none,FALSE
one,FALSE
all,FALSE
part,TRUE
any,FALSE
analysis,TRUE
one,FALSE
none,FALSE
because,FALSE
detail,FALSE
many,FALSE
whole,FALSE
state,TRUE
award,FALSE
follow,TRUE
award,FALSE
