inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,1
2,2:FALSE,2:FALSE,,1
3,2:FALSE,2:FALSE,,1
4,2:FALSE,2:FALSE,,0.73
5,2:FALSE,2:FALSE,,1
6,2:FALSE,1:TRUE,+,0.58
7,1:TRUE,1:TRUE,,0.82
8,1:TRUE,1:TRUE,,0.98
9,2:FALSE,1:TRUE,+,0.76
10,2:FALSE,2:FALSE,,1
11,2:FALSE,2:FALSE,,1
12,2:FALSE,2:FALSE,,0.67
13,1:TRUE,1:TRUE,,0.89
14,1:TRUE,1:TRUE,,0.73
15,2:FALSE,2:FALSE,,1
16,2:FALSE,1:TRUE,+,0.66
17,1:TRUE,1:TRUE,,0.75
18,1:TRUE,1:TRUE,,0.71
19,2:FALSE,1:TRUE,+,0.77
20,1:TRUE,1:TRUE,,0.81
21,2:FALSE,1:TRUE,+,0.76
22,1:TRUE,1:TRUE,,0.78
23,2:FALSE,2:FALSE,,0.52
24,2:FALSE,1:TRUE,+,0.79
25,1:TRUE,1:TRUE,,0.68
26,2:FALSE,2:FALSE,,0.7
27,1:TRUE,1:TRUE,,0.53
28,2:FALSE,1:TRUE,+,0.81
29,1:TRUE,1:TRUE,,0.625
30,2:FALSE,1:TRUE,+,0.74
31,2:FALSE,1:TRUE,+,0.86
32,2:FALSE,1:TRUE,+,0.8
33,1:TRUE,2:FALSE,+,0.53
34,2:FALSE,1:TRUE,+,0.72
35,2:FALSE,1:TRUE,+,0.72
36,2:FALSE,1:TRUE,+,0.65
37,2:FALSE,1:TRUE,+,0.78
38,2:FALSE,2:FALSE,,0.75
39,2:FALSE,1:TRUE,+,0.54
40,2:FALSE,2:FALSE,,0.97
41,2:FALSE,2:FALSE,,0.54
42,2:FALSE,2:FALSE,,0.58
43,1:TRUE,1:TRUE,,0.92
44,1:TRUE,1:TRUE,,0.65
45,1:TRUE,1:TRUE,,0.96
46,2:FALSE,1:TRUE,+,0.84
47,1:TRUE,1:TRUE,,0.93
48,2:FALSE,1:TRUE,+,0.95
49,1:TRUE,1:TRUE,,0.98
50,1:TRUE,1:TRUE,,0.97
51,1:TRUE,1:TRUE,,0.87
52,1:TRUE,1:TRUE,,0.87
53,1:TRUE,1:TRUE,,0.54
54,2:FALSE,1:TRUE,+,0.76
55,2:FALSE,1:TRUE,+,0.5
56,1:TRUE,1:TRUE,,0.66
57,2:FALSE,1:TRUE,+,0.7
58,2:FALSE,1:TRUE,+,0.52
59,2:FALSE,1:TRUE,+,0.63
60,1:TRUE,1:TRUE,,0.69
61,1:TRUE,1:TRUE,,0.84
62,1:TRUE,1:TRUE,,0.99
63,2:FALSE,2:FALSE,,1
64,2:FALSE,1:TRUE,+,0.91
65,2:FALSE,2:FALSE,,1
66,2:FALSE,1:TRUE,+,0.85
67,2:FALSE,1:TRUE,+,0.63
68,2:FALSE,1:TRUE,+,0.74
69,2:FALSE,2:FALSE,,0.82
70,1:TRUE,1:TRUE,,0.68
71,2:FALSE,1:TRUE,+,0.8
72,1:TRUE,1:TRUE,,0.74
73,1:TRUE,1:TRUE,,0.85
74,2:FALSE,2:FALSE,,0.66
75,2:FALSE,2:FALSE,,0.55
76,2:FALSE,1:TRUE,+,0.55
77,1:TRUE,1:TRUE,,0.75
78,2:FALSE,2:FALSE,,0.82
79,2:FALSE,1:TRUE,+,0.84
80,1:TRUE,1:TRUE,,0.86
81,1:TRUE,1:TRUE,,0.82
82,2:FALSE,1:TRUE,+,0.5
83,2:FALSE,2:FALSE,,1
84,2:FALSE,2:FALSE,,0.59
85,2:FALSE,2:FALSE,,0.94
86,1:TRUE,2:FALSE,+,0.86
87,1:TRUE,1:TRUE,,0.91
88,1:TRUE,2:FALSE,+,0.6
89,2:FALSE,1:TRUE,+,0.69
90,2:FALSE,1:TRUE,+,0.81
91,2:FALSE,1:TRUE,+,0.6
92,1:TRUE,1:TRUE,,0.88
93,1:TRUE,1:TRUE,,1
94,2:FALSE,1:TRUE,+,0.58
95,1:TRUE,1:TRUE,,0.63
96,1:TRUE,1:TRUE,,0.77
97,2:FALSE,1:TRUE,+,0.81
98,2:FALSE,2:FALSE,,0.73
99,2:FALSE,1:TRUE,+,0.79
100,2:FALSE,1:TRUE,+,0.91
101,2:FALSE,1:TRUE,+,0.64
102,2:FALSE,2:FALSE,,1
103,2:FALSE,1:TRUE,+,0.7
104,2:FALSE,2:FALSE,,1
105,2:FALSE,2:FALSE,,1
106,2:FALSE,2:FALSE,,1
107,1:TRUE,1:TRUE,,0.68
108,2:FALSE,2:FALSE,,1
109,2:FALSE,2:FALSE,,0.7
110,2:FALSE,2:FALSE,,1
111,1:TRUE,2:FALSE,+,0.73
112,1:TRUE,1:TRUE,,0.64
113,2:FALSE,2:FALSE,,1
114,2:FALSE,2:FALSE,,1
115,2:FALSE,1:TRUE,+,0.83
116,2:FALSE,2:FALSE,,1
117,2:FALSE,1:TRUE,+,0.78
118,2:FALSE,2:FALSE,,1
119,2:FALSE,1:TRUE,+,0.59
120,1:TRUE,1:TRUE,,0.6
121,2:FALSE,2:FALSE,,0.991
122,2:FALSE,2:FALSE,,0.971
123,2:FALSE,1:TRUE,+,0.76
124,2:FALSE,2:FALSE,,0.64
125,2:FALSE,2:FALSE,,1
126,2:FALSE,1:TRUE,+,0.84
127,2:FALSE,2:FALSE,,0.982
128,2:FALSE,2:FALSE,,0.7
129,2:FALSE,2:FALSE,,1
130,2:FALSE,2:FALSE,,0.75
131,2:FALSE,1:TRUE,+,0.9
132,2:FALSE,2:FALSE,,0.9
133,2:FALSE,2:FALSE,,1
134,1:TRUE,1:TRUE,,0.85
135,2:FALSE,2:FALSE,,0.99
136,2:FALSE,2:FALSE,,0.99
137,2:FALSE,2:FALSE,,1
138,2:FALSE,2:FALSE,,0.99
139,2:FALSE,2:FALSE,,1
140,2:FALSE,2:FALSE,,1
141,2:FALSE,2:FALSE,,1
142,2:FALSE,2:FALSE,,0.985
143,2:FALSE,2:FALSE,,0.99
144,2:FALSE,2:FALSE,,0.99
145,2:FALSE,2:FALSE,,1
146,2:FALSE,2:FALSE,,0.51
147,2:FALSE,2:FALSE,,0.997
148,2:FALSE,2:FALSE,,1
149,2:FALSE,2:FALSE,,1
150,2:FALSE,2:FALSE,,1
151,2:FALSE,2:FALSE,,1
152,2:FALSE,2:FALSE,,0.998
153,2:FALSE,2:FALSE,,1
154,2:FALSE,2:FALSE,,1
155,2:FALSE,2:FALSE,,1
156,2:FALSE,2:FALSE,,1
157,2:FALSE,2:FALSE,,0.993
158,1:TRUE,1:TRUE,,0.94
159,1:TRUE,1:TRUE,,0.99
160,2:FALSE,2:FALSE,,0.58
161,1:TRUE,1:TRUE,,0.91
162,1:TRUE,1:TRUE,,0.97
163,2:FALSE,1:TRUE,+,0.77
164,2:FALSE,2:FALSE,,0.65
165,1:TRUE,1:TRUE,,0.98
166,1:TRUE,1:TRUE,,0.91
167,2:FALSE,2:FALSE,,1
168,2:FALSE,2:FALSE,,1
169,2:FALSE,2:FALSE,,0.56
170,1:TRUE,1:TRUE,,0.73
171,1:TRUE,1:TRUE,,0.89
172,1:TRUE,1:TRUE,,0.87
173,2:FALSE,1:TRUE,+,0.66
174,1:TRUE,2:FALSE,+,0.53
175,2:FALSE,1:TRUE,+,0.55
176,2:FALSE,1:TRUE,+,0.69
177,2:FALSE,2:FALSE,,0.92
178,2:FALSE,1:TRUE,+,0.82
179,1:TRUE,1:TRUE,,0.98
180,2:FALSE,2:FALSE,,0.72
181,2:FALSE,2:FALSE,,0.95
182,2:FALSE,1:TRUE,+,0.7
