inst#,actual,predicted,error,prediction
1,2:FALSE,2:FALSE,,0.6
2,2:FALSE,1:TRUE,+,0.61
3,2:FALSE,2:FALSE,,0.86
4,2:FALSE,2:FALSE,,0.57
5,2:FALSE,2:FALSE,,0.98
6,2:FALSE,1:TRUE,+,0.73
7,2:FALSE,2:FALSE,,0.54
8,1:TRUE,1:TRUE,,0.83
9,2:FALSE,2:FALSE,,0.61
10,1:TRUE,1:TRUE,,0.5
11,2:FALSE,2:FALSE,,0.83
12,2:FALSE,2:FALSE,,0.72
13,2:FALSE,2:FALSE,,0.97
14,2:FALSE,2:FALSE,,0.92
15,2:FALSE,2:FALSE,,0.58
16,1:TRUE,1:TRUE,,0.97
17,1:TRUE,1:TRUE,,0.83
18,2:FALSE,2:FALSE,,0.68
19,1:TRUE,2:FALSE,+,0.54
20,1:TRUE,1:TRUE,,0.96
21,1:TRUE,1:TRUE,,0.94
22,1:TRUE,1:TRUE,,0.67
23,1:TRUE,1:TRUE,,0.98
24,1:TRUE,1:TRUE,,0.95
25,1:TRUE,1:TRUE,,0.7
26,1:TRUE,1:TRUE,,0.58
27,1:TRUE,1:TRUE,,0.85
28,2:FALSE,1:TRUE,+,0.59
29,1:TRUE,1:TRUE,,0.92
30,1:TRUE,1:TRUE,,0.91
31,1:TRUE,1:TRUE,,0.87
32,2:FALSE,1:TRUE,+,0.5
33,2:FALSE,2:FALSE,,0.72
34,2:FALSE,1:TRUE,+,0.55
35,1:TRUE,2:FALSE,+,0.61
36,1:TRUE,1:TRUE,,0.7
37,2:FALSE,2:FALSE,,0.94
38,2:FALSE,2:FALSE,,0.72
39,1:TRUE,2:FALSE,+,0.97
40,2:FALSE,2:FALSE,,0.98
41,1:TRUE,2:FALSE,+,0.52
42,2:FALSE,2:FALSE,,1
43,1:TRUE,1:TRUE,,0.7
44,2:FALSE,2:FALSE,,1
45,2:FALSE,1:TRUE,+,0.56
46,1:TRUE,2:FALSE,+,0.69
47,1:TRUE,2:FALSE,+,0.68
48,1:TRUE,1:TRUE,,0.99
49,1:TRUE,1:TRUE,,0.99
50,1:TRUE,2:FALSE,+,0.65
