inst#,actual,predicted,error,prediction
1,1:TRUE,1:TRUE,,0.62
2,1:TRUE,2:FALSE,+,0.73
3,1:TRUE,1:TRUE,,0.78
4,2:FALSE,2:FALSE,,0.981
5,2:FALSE,2:FALSE,,0.74
6,1:TRUE,1:TRUE,,0.53
7,2:FALSE,2:FALSE,,0.956
8,1:TRUE,1:TRUE,,0.86
9,2:FALSE,2:FALSE,,0.78
10,1:TRUE,1:TRUE,,0.86
11,2:FALSE,2:FALSE,,0.991
12,2:FALSE,2:FALSE,,0.7
13,2:FALSE,2:FALSE,,1
14,2:FALSE,2:FALSE,,0.997
15,2:FALSE,2:FALSE,,0.995
16,2:FALSE,2:FALSE,,0.61
17,2:FALSE,2:FALSE,,0.979
18,2:FALSE,2:FALSE,,0.99
19,2:FALSE,2:FALSE,,0.99
20,2:FALSE,2:FALSE,,1
21,2:FALSE,2:FALSE,,1
22,2:FALSE,2:FALSE,,1
23,2:FALSE,2:FALSE,,0.72
24,2:FALSE,2:FALSE,,1
25,2:FALSE,2:FALSE,,1
26,2:FALSE,2:FALSE,,1
27,2:FALSE,2:FALSE,,0.71
28,2:FALSE,2:FALSE,,1
29,2:FALSE,2:FALSE,,1
30,2:FALSE,2:FALSE,,1
31,2:FALSE,2:FALSE,,1
32,2:FALSE,2:FALSE,,1
33,2:FALSE,2:FALSE,,1
34,2:FALSE,2:FALSE,,1
35,2:FALSE,2:FALSE,,1
36,2:FALSE,2:FALSE,,1
37,2:FALSE,2:FALSE,,0.94
38,2:FALSE,2:FALSE,,1
39,2:FALSE,2:FALSE,,1
40,2:FALSE,2:FALSE,,1
41,1:TRUE,2:FALSE,+,0.83
42,2:FALSE,2:FALSE,,0.66
43,2:FALSE,2:FALSE,,0.85
44,2:FALSE,2:FALSE,,0.96
45,2:FALSE,2:FALSE,,1
46,2:FALSE,2:FALSE,,0.91
47,2:FALSE,2:FALSE,,0.67
48,2:FALSE,2:FALSE,,1
49,1:TRUE,1:TRUE,,0.79
50,2:FALSE,2:FALSE,,0.85
51,2:FALSE,2:FALSE,,0.99
52,2:FALSE,2:FALSE,,1
53,2:FALSE,2:FALSE,,1
54,2:FALSE,2:FALSE,,1
55,2:FALSE,2:FALSE,,1
56,2:FALSE,2:FALSE,,1
57,2:FALSE,2:FALSE,,1
58,2:FALSE,2:FALSE,,1
59,2:FALSE,2:FALSE,,1
60,2:FALSE,2:FALSE,,0.95
61,2:FALSE,2:FALSE,,0.98
62,2:FALSE,2:FALSE,,0.71
63,2:FALSE,2:FALSE,,1
64,2:FALSE,2:FALSE,,1
65,1:TRUE,1:TRUE,,0.97
66,2:FALSE,2:FALSE,,1
67,2:FALSE,2:FALSE,,1
68,2:FALSE,2:FALSE,,1
69,2:FALSE,2:FALSE,,1
70,2:FALSE,2:FALSE,,1
71,2:FALSE,2:FALSE,,1
72,2:FALSE,2:FALSE,,1
73,1:TRUE,1:TRUE,,0.97
74,2:FALSE,2:FALSE,,1
75,2:FALSE,2:FALSE,,1
76,1:TRUE,1:TRUE,,0.87
77,2:FALSE,2:FALSE,,1
78,1:TRUE,1:TRUE,,0.95
79,2:FALSE,1:TRUE,+,0.8
80,1:TRUE,1:TRUE,,0.97
81,1:TRUE,1:TRUE,,0.95
82,1:TRUE,2:FALSE,+,0.53
83,2:FALSE,1:TRUE,+,0.69
84,2:FALSE,1:TRUE,+,0.75
85,1:TRUE,1:TRUE,,1
86,1:TRUE,2:FALSE,+,0.58
87,2:FALSE,2:FALSE,,0.86
88,1:TRUE,2:FALSE,+,0.51
89,1:TRUE,1:TRUE,,0.78
90,1:TRUE,2:FALSE,+,0.69
91,1:TRUE,1:TRUE,,0.56
92,1:TRUE,1:TRUE,,0.62
93,2:FALSE,2:FALSE,,0.99
94,2:FALSE,2:FALSE,,0.51
95,2:FALSE,1:TRUE,+,0.66
96,1:TRUE,1:TRUE,,0.93
97,2:FALSE,1:TRUE,+,0.65
98,2:FALSE,2:FALSE,,0.64
99,1:TRUE,1:TRUE,,0.59
100,2:FALSE,1:TRUE,+,0.69
101,1:TRUE,1:TRUE,,0.95
102,1:TRUE,1:TRUE,,0.93
